


                               Node( 53)                                           Node(107)                                           Node(136)                                           Node(278)                                           Node(408)                                           Node(593)

     time        hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb    
      2.516     -1.500   .2117   20.000   .661E-14   .000E+00        -.335   .3376   20.000   .242E+00   .000E+00       -1.332   .2202   20.000   .247E-02   .000E+00       -1.334   .2201   20.000   .140E+00   .000E+00       -1.497   .2118   20.000   .465E-08   .000E+00        -.542   .2954   20.000   .217E+00   .000E+00
      2.520     -1.500   .2117   20.000   .672E-14   .000E+00        -.334   .3378   20.000   .241E+00   .000E+00       -1.332   .2202   20.000   .248E-02   .000E+00       -1.330   .2203   20.000   .140E+00   .000E+00       -1.497   .2118   20.000   .473E-08   .000E+00        -.539   .2958   20.000   .217E+00   .000E+00
      2.523     -1.500   .2117   20.000   .683E-14   .000E+00        -.334   .3379   20.000   .240E+00   .000E+00       -1.332   .2202   20.000   .250E-02   .000E+00       -1.325   .2205   20.000   .141E+00   .000E+00       -1.497   .2118   20.000   .481E-08   .000E+00        -.536   .2962   20.000   .217E+00   .000E+00
      2.527     -1.500   .2117   20.000   .694E-14   .000E+00        -.333   .3380   20.000   .239E+00   .000E+00       -1.331   .2202   20.000   .252E-02   .000E+00       -1.321   .2208   20.000   .142E+00   .000E+00       -1.497   .2118   20.000   .489E-08   .000E+00        -.534   .2966   20.000   .217E+00   .000E+00
      2.530     -1.500   .2117   20.000   .705E-14   .000E+00        -.332   .3382   20.000   .238E+00   .000E+00       -1.331   .2202   20.000   .254E-02   .000E+00       -1.317   .2210   20.000   .142E+00   .000E+00       -1.497   .2118   20.000   .497E-08   .000E+00        -.531   .2970   20.000   .217E+00   .000E+00
      2.534     -1.500   .2117   20.000   .716E-14   .000E+00        -.332   .3383   20.000   .237E+00   .000E+00       -1.330   .2203   20.000   .256E-02   .000E+00       -1.312   .2212   20.000   .143E+00   .000E+00       -1.497   .2118   20.000   .506E-08   .000E+00        -.529   .2975   20.000   .217E+00   .000E+00
      2.537     -1.500   .2117   20.000   .727E-14   .000E+00        -.331   .3384   20.000   .237E+00   .000E+00       -1.330   .2203   20.000   .258E-02   .000E+00       -1.308   .2215   20.000   .143E+00   .000E+00       -1.497   .2118   20.000   .514E-08   .000E+00        -.527   .2979   20.000   .217E+00   .000E+00
      2.541     -1.500   .2117   20.000   .739E-14   .000E+00        -.331   .3385   20.000   .236E+00   .000E+00       -1.329   .2203   20.000   .260E-02   .000E+00       -1.303   .2217   20.000   .144E+00   .000E+00       -1.497   .2118   20.000   .523E-08   .000E+00        -.524   .2983   20.000   .217E+00   .000E+00
      2.544     -1.500   .2117   20.000   .750E-14   .000E+00        -.330   .3387   20.000   .235E+00   .000E+00       -1.329   .2203   20.000   .262E-02   .000E+00       -1.299   .2219   20.000   .144E+00   .000E+00       -1.497   .2118   20.000   .531E-08   .000E+00        -.522   .2988   20.000   .217E+00   .000E+00
      2.548     -1.500   .2117   20.000   .762E-14   .000E+00        -.330   .3388   20.000   .234E+00   .000E+00       -1.328   .2204   20.000   .264E-02   .000E+00       -1.294   .2222   20.000   .145E+00   .000E+00       -1.497   .2118   20.000   .540E-08   .000E+00        -.519   .2992   20.000   .217E+00   .000E+00
      2.551     -1.500   .2117   20.000   .774E-14   .000E+00        -.329   .3389   20.000   .233E+00   .000E+00       -1.328   .2204   20.000   .266E-02   .000E+00       -1.290   .2224   20.000   .146E+00   .000E+00       -1.497   .2118   20.000   .549E-08   .000E+00        -.517   .2996   20.000   .217E+00   .000E+00
      2.555     -1.500   .2117   20.000   .786E-14   .000E+00        -.329   .3390   20.000   .233E+00   .000E+00       -1.327   .2204   20.000   .268E-02   .000E+00       -1.285   .2227   20.000   .146E+00   .000E+00       -1.497   .2118   20.000   .558E-08   .000E+00        -.515   .3000   20.000   .217E+00   .000E+00
      2.558     -1.500   .2117   20.000   .798E-14   .000E+00        -.328   .3391   20.000   .232E+00   .000E+00       -1.327   .2205   20.000   .270E-02   .000E+00       -1.281   .2229   20.000   .147E+00   .000E+00       -1.497   .2118   20.000   .567E-08   .000E+00        -.513   .3004   20.000   .217E+00   .000E+00
      2.562     -1.500   .2117   20.000   .810E-14   .000E+00        -.328   .3393   20.000   .231E+00   .000E+00       -1.326   .2205   20.000   .272E-02   .000E+00       -1.277   .2232   20.000   .147E+00   .000E+00       -1.497   .2118   20.000   .577E-08   .000E+00        -.510   .3008   20.000   .216E+00   .000E+00
      2.565     -1.500   .2117   20.000   .822E-14   .000E+00        -.327   .3394   20.000   .230E+00   .000E+00       -1.326   .2205   20.000   .274E-02   .000E+00       -1.272   .2235   20.000   .148E+00   .000E+00       -1.497   .2118   20.000   .586E-08   .000E+00        -.508   .3012   20.000   .216E+00   .000E+00
      2.569     -1.500   .2117   20.000   .835E-14   .000E+00        -.327   .3395   20.000   .229E+00   .000E+00       -1.325   .2205   20.000   .276E-02   .000E+00       -1.268   .2237   20.000   .148E+00   .000E+00       -1.497   .2118   20.000   .596E-08   .000E+00        -.506   .3016   20.000   .216E+00   .000E+00
      2.572     -1.500   .2117   20.000   .848E-14   .000E+00        -.327   .3396   20.000   .229E+00   .000E+00       -1.325   .2206   20.000   .279E-02   .000E+00       -1.263   .2240   20.000   .149E+00   .000E+00       -1.496   .2118   20.000   .606E-08   .000E+00        -.504   .3020   20.000   .216E+00   .000E+00
      2.576     -1.500   .2117   20.000   .861E-14   .000E+00        -.326   .3397   20.000   .228E+00   .000E+00       -1.324   .2206   20.000   .281E-02   .000E+00       -1.259   .2243   20.000   .149E+00   .000E+00       -1.496   .2118   20.000   .616E-08   .000E+00        -.502   .3023   20.000   .216E+00   .000E+00
      2.579     -1.500   .2117   20.000   .874E-14   .000E+00        -.326   .3398   20.000   .227E+00   .000E+00       -1.324   .2206   20.000   .283E-02   .000E+00       -1.255   .2246   20.000   .150E+00   .000E+00       -1.496   .2118   20.000   .626E-08   .000E+00        -.500   .3027   20.000   .216E+00   .000E+00
      2.583     -1.500   .2117   20.000   .887E-14   .000E+00        -.325   .3399   20.000   .226E+00   .000E+00       -1.323   .2207   20.000   .286E-02   .000E+00       -1.250   .2248   20.000   .150E+00   .000E+00       -1.496   .2118   20.000   .636E-08   .000E+00        -.498   .3031   20.000   .216E+00   .000E+00
      2.586     -1.500   .2117   20.000   .900E-14   .000E+00        -.325   .3400   20.000   .226E+00   .000E+00       -1.322   .2207   20.000   .288E-02   .000E+00       -1.246   .2251   20.000   .151E+00   .000E+00       -1.496   .2118   20.000   .646E-08   .000E+00        -.496   .3034   20.000   .216E+00   .000E+00
      2.590     -1.500   .2117   20.000   .913E-14   .000E+00        -.324   .3401   20.000   .225E+00   .000E+00       -1.322   .2207   20.000   .291E-02   .000E+00       -1.242   .2254   20.000   .151E+00   .000E+00       -1.496   .2118   20.000   .657E-08   .000E+00        -.494   .3038   20.000   .215E+00   .000E+00
      2.593     -1.500   .2117   20.000   .927E-14   .000E+00        -.324   .3402   20.000   .224E+00   .000E+00       -1.321   .2208   20.000   .293E-02   .000E+00       -1.237   .2257   20.000   .152E+00   .000E+00       -1.496   .2118   20.000   .667E-08   .000E+00        -.492   .3042   20.000   .215E+00   .000E+00
      2.597     -1.500   .2117   20.000   .941E-14   .000E+00        -.323   .3404   20.000   .223E+00   .000E+00       -1.321   .2208   20.000   .296E-02   .000E+00       -1.233   .2259   20.000   .152E+00   .000E+00       -1.496   .2118   20.000   .678E-08   .000E+00        -.490   .3045   20.000   .215E+00   .000E+00
      2.600     -1.500   .2117   20.000   .955E-14   .000E+00        -.323   .3405   20.000   .223E+00   .000E+00       -1.320   .2208   20.000   .298E-02   .000E+00       -1.229   .2262   20.000   .153E+00   .000E+00       -1.496   .2118   20.000   .689E-08   .000E+00        -.488   .3049   20.000   .215E+00   .000E+00
      2.604     -1.500   .2117   20.000   .969E-14   .000E+00        -.323   .3406   20.000   .222E+00   .000E+00       -1.319   .2209   20.000   .301E-02   .000E+00       -1.225   .2265   20.000   .154E+00   .000E+00       -1.496   .2118   20.000   .700E-08   .000E+00        -.486   .3052   20.000   .215E+00   .000E+00
      2.607     -1.500   .2117   20.000   .983E-14   .000E+00        -.322   .3407   20.000   .221E+00   .000E+00       -1.319   .2209   20.000   .304E-02   .000E+00       -1.220   .2267   20.000   .154E+00   .000E+00       -1.496   .2118   20.000   .712E-08   .000E+00        -.484   .3056   20.000   .215E+00   .000E+00
      2.611     -1.500   .2117   20.000   .997E-14   .000E+00        -.322   .3408   20.000   .220E+00   .000E+00       -1.318   .2209   20.000   .307E-02   .000E+00       -1.216   .2270   20.000   .154E+00   .000E+00       -1.496   .2118   20.000   .723E-08   .000E+00        -.482   .3059   20.000   .214E+00   .000E+00
      2.614     -1.500   .2117   20.000   .101E-13   .000E+00        -.321   .3409   20.000   .220E+00   .000E+00       -1.317   .2210   20.000   .309E-02   .000E+00       -1.212   .2272   20.000   .155E+00   .000E+00       -1.496   .2118   20.000   .735E-08   .000E+00        -.480   .3062   20.000   .214E+00   .000E+00
      2.618     -1.500   .2117   20.000   .103E-13   .000E+00        -.321   .3410   20.000   .219E+00   .000E+00       -1.317   .2210   20.000   .312E-02   .000E+00       -1.208   .2275   20.000   .155E+00   .000E+00       -1.496   .2118   20.000   .747E-08   .000E+00        -.478   .3066   20.000   .214E+00   .000E+00
      2.621     -1.500   .2117   20.000   .104E-13   .000E+00        -.321   .3411   20.000   .218E+00   .000E+00       -1.316   .2210   20.000   .315E-02   .000E+00       -1.204   .2278   20.000   .156E+00   .000E+00       -1.496   .2118   20.000   .759E-08   .000E+00        -.476   .3069   20.000   .214E+00   .000E+00
      2.625     -1.500   .2117   20.000   .106E-13   .000E+00        -.320   .3412   20.000   .217E+00   .000E+00       -1.315   .2211   20.000   .318E-02   .000E+00       -1.200   .2280   20.000   .156E+00   .000E+00       -1.496   .2118   20.000   .771E-08   .000E+00        -.474   .3072   20.000   .214E+00   .000E+00
      2.628     -1.500   .2117   20.000   .107E-13   .000E+00        -.320   .3413   20.000   .217E+00   .000E+00       -1.314   .2211   20.000   .321E-02   .000E+00       -1.196   .2283   20.000   .157E+00   .000E+00       -1.496   .2118   20.000   .783E-08   .000E+00        -.473   .3076   20.000   .213E+00   .000E+00
      2.632     -1.500   .2117   20.000   .109E-13   .000E+00        -.319   .3414   20.000   .216E+00   .000E+00       -1.314   .2212   20.000   .324E-02   .000E+00       -1.192   .2285   20.000   .157E+00   .000E+00       -1.496   .2118   20.000   .796E-08   .000E+00        -.471   .3079   20.000   .213E+00   .000E+00
      2.635     -1.500   .2117   20.000   .110E-13   .000E+00        -.319   .3415   20.000   .215E+00   .000E+00       -1.313   .2212   20.000   .327E-02   .000E+00       -1.188   .2288   20.000   .158E+00   .000E+00       -1.496   .2118   20.000   .809E-08   .000E+00        -.469   .3082   20.000   .213E+00   .000E+00
      2.639     -1.500   .2117   20.000   .112E-13   .000E+00        -.319   .3416   20.000   .215E+00   .000E+00       -1.312   .2212   20.000   .331E-02   .000E+00       -1.184   .2290   20.000   .158E+00   .000E+00       -1.496   .2118   20.000   .822E-08   .000E+00        -.467   .3086   20.000   .213E+00   .000E+00
      2.642     -1.500   .2117   20.000   .113E-13   .000E+00        -.318   .3417   20.000   .214E+00   .000E+00       -1.311   .2213   20.000   .334E-02   .000E+00       -1.180   .2293   20.000   .159E+00   .000E+00       -1.496   .2118   20.000   .835E-08   .000E+00        -.466   .3089   20.000   .212E+00   .000E+00
      2.646     -1.500   .2117   20.000   .115E-13   .000E+00        -.318   .3418   20.000   .213E+00   .000E+00       -1.311   .2213   20.000   .337E-02   .000E+00       -1.176   .2295   20.000   .159E+00   .000E+00       -1.496   .2118   20.000   .848E-08   .000E+00        -.464   .3093   20.000   .212E+00   .000E+00
      2.649     -1.500   .2117   20.000   .116E-13   .000E+00        -.318   .3419   20.000   .213E+00   .000E+00       -1.310   .2214   20.000   .341E-02   .000E+00       -1.172   .2298   20.000   .160E+00   .000E+00       -1.496   .2119   20.000   .862E-08   .000E+00        -.462   .3096   20.000   .212E+00   .000E+00
      2.653     -1.500   .2117   20.000   .118E-13   .000E+00        -.317   .3420   20.000   .212E+00   .000E+00       -1.309   .2214   20.000   .344E-02   .000E+00       -1.168   .2300   20.000   .160E+00   .000E+00       -1.496   .2119   20.000   .875E-08   .000E+00        -.460   .3099   20.000   .212E+00   .000E+00
      2.656     -1.500   .2117   20.000   .120E-13   .000E+00        -.317   .3421   20.000   .211E+00   .000E+00       -1.308   .2214   20.000   .348E-02   .000E+00       -1.164   .2302   20.000   .160E+00   .000E+00       -1.496   .2119   20.000   .889E-08   .000E+00        -.459   .3103   20.000   .211E+00   .000E+00
      2.660     -1.500   .2117   20.000   .121E-13   .000E+00        -.316   .3422   20.000   .211E+00   .000E+00       -1.307   .2215   20.000   .351E-02   .000E+00       -1.161   .2305   20.000   .161E+00   .000E+00       -1.496   .2119   20.000   .903E-08   .000E+00        -.457   .3106   20.000   .211E+00   .000E+00
      2.664     -1.500   .2117   20.000   .123E-13   .000E+00        -.316   .3423   20.000   .210E+00   .000E+00       -1.306   .2215   20.000   .355E-02   .000E+00       -1.157   .2307   20.000   .161E+00   .000E+00       -1.496   .2119   20.000   .918E-08   .000E+00        -.456   .3109   20.000   .211E+00   .000E+00
      2.667     -1.500   .2117   20.000   .125E-13   .000E+00        -.316   .3424   20.000   .209E+00   .000E+00       -1.305   .2216   20.000   .359E-02   .000E+00       -1.153   .2310   20.000   .162E+00   .000E+00       -1.496   .2119   20.000   .932E-08   .000E+00        -.454   .3113   20.000   .211E+00   .000E+00
      2.671     -1.500   .2117   20.000   .126E-13   .000E+00        -.315   .3425   20.000   .209E+00   .000E+00       -1.305   .2216   20.000   .362E-02   .000E+00       -1.149   .2312   20.000   .162E+00   .000E+00       -1.496   .2119   20.000   .947E-08   .000E+00        -.452   .3116   20.000   .210E+00   .000E+00
      2.674     -1.500   .2117   20.000   .128E-13   .000E+00        -.315   .3426   20.000   .208E+00   .000E+00       -1.304   .2217   20.000   .366E-02   .000E+00       -1.146   .2314   20.000   .162E+00   .000E+00       -1.496   .2119   20.000   .962E-08   .000E+00        -.451   .3119   20.000   .210E+00   .000E+00
      2.678     -1.500   .2117   20.000   .130E-13   .000E+00        -.315   .3426   20.000   .207E+00   .000E+00       -1.303   .2217   20.000   .370E-02   .000E+00       -1.142   .2317   20.000   .163E+00   .000E+00       -1.496   .2119   20.000   .977E-08   .000E+00        -.449   .3122   20.000   .210E+00   .000E+00
      2.681     -1.500   .2117   20.000   .132E-13   .000E+00        -.314   .3427   20.000   .207E+00   .000E+00       -1.302   .2218   20.000   .374E-02   .000E+00       -1.138   .2319   20.000   .163E+00   .000E+00       -1.496   .2119   20.000   .993E-08   .000E+00        -.448   .3125   20.000   .210E+00   .000E+00
      2.685     -1.500   .2117   20.000   .133E-13   .000E+00        -.314   .3428   20.000   .206E+00   .000E+00       -1.301   .2218   20.000   .378E-02   .000E+00       -1.134   .2321   20.000   .164E+00   .000E+00       -1.496   .2119   20.000   .101E-07   .000E+00        -.446   .3128   20.000   .209E+00   .000E+00
      2.688     -1.500   .2117   20.000   .135E-13   .000E+00        -.314   .3429   20.000   .205E+00   .000E+00       -1.300   .2219   20.000   .383E-02   .000E+00       -1.131   .2324   20.000   .164E+00   .000E+00       -1.496   .2119   20.000   .102E-07   .000E+00        -.445   .3131   20.000   .209E+00   .000E+00
      2.692     -1.500   .2117   20.000   .137E-13   .000E+00        -.313   .3430   20.000   .205E+00   .000E+00       -1.299   .2219   20.000   .387E-02   .000E+00       -1.128   .2326   20.000   .164E+00   .000E+00       -1.496   .2119   20.000   .104E-07   .000E+00        -.443   .3134   20.000   .209E+00   .000E+00
      2.695     -1.500   .2117   20.000   .139E-13   .000E+00        -.313   .3431   20.000   .204E+00   .000E+00       -1.298   .2220   20.000   .391E-02   .000E+00       -1.124   .2329   20.000   .165E+00   .000E+00       -1.496   .2119   20.000   .106E-07   .000E+00        -.442   .3136   20.000   .208E+00   .000E+00
      2.699     -1.500   .2117   20.000   .141E-13   .000E+00        -.313   .3432   20.000   .204E+00   .000E+00       -1.297   .2220   20.000   .396E-02   .000E+00       -1.121   .2332   20.000   .165E+00   .000E+00       -1.495   .2119   20.000   .107E-07   .000E+00        -.441   .3139   20.000   .208E+00   .000E+00
      2.702     -1.500   .2117   20.000   .142E-13   .000E+00        -.312   .3433   20.000   .203E+00   .000E+00       -1.296   .2221   20.000   .400E-02   .000E+00       -1.117   .2334   20.000   .165E+00   .000E+00       -1.495   .2119   20.000   .109E-07   .000E+00        -.439   .3142   20.000   .208E+00   .000E+00
      2.706     -1.500   .2117   20.000   .144E-13   .000E+00        -.312   .3433   20.000   .202E+00   .000E+00       -1.295   .2222   20.000   .405E-02   .000E+00       -1.114   .2337   20.000   .166E+00   .000E+00       -1.495   .2119   20.000   .111E-07   .000E+00        -.438   .3145   20.000   .207E+00   .000E+00
      2.709     -1.500   .2117   20.000   .146E-13   .000E+00        -.312   .3434   20.000   .202E+00   .000E+00       -1.294   .2222   20.000   .410E-02   .000E+00       -1.110   .2339   20.000   .166E+00   .000E+00       -1.495   .2119   20.000   .113E-07   .000E+00        -.437   .3147   20.000   .207E+00   .000E+00
      2.713     -1.500   .2117   20.000   .148E-13   .000E+00        -.311   .3435   20.000   .201E+00   .000E+00       -1.292   .2223   20.000   .414E-02   .000E+00       -1.107   .2342   20.000   .166E+00   .000E+00       -1.495   .2119   20.000   .114E-07   .000E+00        -.435   .3150   20.000   .207E+00   .000E+00
      2.716     -1.500   .2117   20.000   .150E-13   .000E+00        -.311   .3436   20.000   .201E+00   .000E+00       -1.291   .2223   20.000   .419E-02   .000E+00       -1.104   .2344   20.000   .167E+00   .000E+00       -1.495   .2119   20.000   .116E-07   .000E+00        -.434   .3153   20.000   .206E+00   .000E+00
      2.720     -1.500   .2117   20.000   .152E-13   .000E+00        -.311   .3437   20.000   .200E+00   .000E+00       -1.290   .2224   20.000   .424E-02   .000E+00       -1.100   .2347   20.000   .167E+00   .000E+00       -1.495   .2119   20.000   .118E-07   .000E+00        -.433   .3155   20.000   .206E+00   .000E+00
      2.723     -1.500   .2117   20.000   .154E-13   .000E+00        -.311   .3437   20.000   .199E+00   .000E+00       -1.289   .2225   20.000   .429E-02   .000E+00       -1.097   .2349   20.000   .167E+00   .000E+00       -1.495   .2119   20.000   .120E-07   .000E+00        -.431   .3158   20.000   .206E+00   .000E+00
      2.727     -1.500   .2117   20.000   .156E-13   .000E+00        -.310   .3438   20.000   .199E+00   .000E+00       -1.288   .2225   20.000   .434E-02   .000E+00       -1.094   .2352   20.000   .168E+00   .000E+00       -1.495   .2119   20.000   .122E-07   .000E+00        -.430   .3161   20.000   .205E+00   .000E+00
      2.730     -1.500   .2117   20.000   .158E-13   .000E+00        -.310   .3439   20.000   .198E+00   .000E+00       -1.287   .2226   20.000   .440E-02   .000E+00       -1.090   .2354   20.000   .168E+00   .000E+00       -1.495   .2119   20.000   .124E-07   .000E+00        -.429   .3163   20.000   .205E+00   .000E+00
      2.734     -1.500   .2117   20.000   .160E-13   .000E+00        -.310   .3440   20.000   .198E+00   .000E+00       -1.285   .2226   20.000   .445E-02   .000E+00       -1.087   .2356   20.000   .168E+00   .000E+00       -1.495   .2119   20.000   .125E-07   .000E+00        -.427   .3166   20.000   .205E+00   .000E+00
      2.737     -1.500   .2117   20.000   .162E-13   .000E+00        -.309   .3441   20.000   .197E+00   .000E+00       -1.284   .2227   20.000   .450E-02   .000E+00       -1.084   .2359   20.000   .168E+00   .000E+00       -1.495   .2119   20.000   .127E-07   .000E+00        -.426   .3168   20.000   .205E+00   .000E+00
      2.741     -1.500   .2117   20.000   .164E-13   .000E+00        -.309   .3441   20.000   .196E+00   .000E+00       -1.283   .2228   20.000   .456E-02   .000E+00       -1.081   .2361   20.000   .169E+00   .000E+00       -1.495   .2119   20.000   .129E-07   .000E+00        -.425   .3171   20.000   .204E+00   .000E+00
      2.744     -1.500   .2117   20.000   .166E-13   .000E+00        -.309   .3442   20.000   .196E+00   .000E+00       -1.282   .2228   20.000   .461E-02   .000E+00       -1.078   .2363   20.000   .169E+00   .000E+00       -1.495   .2119   20.000   .131E-07   .000E+00        -.424   .3174   20.000   .204E+00   .000E+00
      2.748     -1.500   .2117   20.000   .168E-13   .000E+00        -.308   .3443   20.000   .195E+00   .000E+00       -1.281   .2229   20.000   .467E-02   .000E+00       -1.075   .2366   20.000   .169E+00   .000E+00       -1.495   .2119   20.000   .134E-07   .000E+00        -.422   .3176   20.000   .204E+00   .000E+00
      2.751     -1.500   .2117   20.000   .170E-13   .000E+00        -.308   .3444   20.000   .195E+00   .000E+00       -1.279   .2230   20.000   .473E-02   .000E+00       -1.071   .2368   20.000   .170E+00   .000E+00       -1.495   .2119   20.000   .136E-07   .000E+00        -.421   .3179   20.000   .203E+00   .000E+00
      2.755     -1.500   .2117   20.000   .172E-13   .000E+00        -.308   .3444   20.000   .194E+00   .000E+00       -1.278   .2231   20.000   .479E-02   .000E+00       -1.068   .2370   20.000   .170E+00   .000E+00       -1.495   .2119   20.000   .138E-07   .000E+00        -.420   .3181   20.000   .203E+00   .000E+00
      2.758     -1.500   .2117   20.000   .174E-13   .000E+00        -.308   .3445   20.000   .193E+00   .000E+00       -1.277   .2232   20.000   .485E-02   .000E+00       -1.065   .2373   20.000   .170E+00   .000E+00       -1.495   .2119   20.000   .140E-07   .000E+00        -.419   .3183   20.000   .203E+00   .000E+00
      2.762     -1.500   .2117   20.000   .176E-13   .000E+00        -.307   .3446   20.000   .193E+00   .000E+00       -1.276   .2233   20.000   .491E-02   .000E+00       -1.062   .2375   20.000   .170E+00   .000E+00       -1.495   .2119   20.000   .142E-07   .000E+00        -.417   .3186   20.000   .202E+00   .000E+00
      2.765     -1.500   .2117   20.000   .179E-13   .000E+00        -.307   .3447   20.000   .192E+00   .000E+00       -1.274   .2233   20.000   .497E-02   .000E+00       -1.059   .2377   20.000   .171E+00   .000E+00       -1.495   .2119   20.000   .144E-07   .000E+00        -.416   .3188   20.000   .202E+00   .000E+00
      2.769     -1.500   .2117   20.000   .181E-13   .000E+00        -.307   .3447   20.000   .192E+00   .000E+00       -1.273   .2234   20.000   .503E-02   .000E+00       -1.056   .2379   20.000   .171E+00   .000E+00       -1.495   .2119   20.000   .147E-07   .000E+00        -.415   .3191   20.000   .202E+00   .000E+00
      2.772     -1.500   .2117   20.000   .183E-13   .000E+00        -.306   .3448   20.000   .191E+00   .000E+00       -1.271   .2235   20.000   .510E-02   .000E+00       -1.053   .2382   20.000   .171E+00   .000E+00       -1.495   .2119   20.000   .149E-07   .000E+00        -.414   .3193   20.000   .201E+00   .000E+00
      2.776     -1.500   .2117   20.000   .185E-13   .000E+00        -.306   .3449   20.000   .191E+00   .000E+00       -1.270   .2236   20.000   .516E-02   .000E+00       -1.050   .2384   20.000   .171E+00   .000E+00       -1.495   .2119   20.000   .151E-07   .000E+00        -.413   .3196   20.000   .201E+00   .000E+00
      2.779     -1.500   .2117   20.000   .187E-13   .000E+00        -.306   .3450   20.000   .190E+00   .000E+00       -1.269   .2237   20.000   .523E-02   .000E+00       -1.048   .2386   20.000   .171E+00   .000E+00       -1.495   .2119   20.000   .154E-07   .000E+00        -.412   .3198   20.000   .200E+00   .000E+00
      2.783     -1.500   .2117   20.000   .189E-13   .000E+00        -.306   .3450   20.000   .190E+00   .000E+00       -1.267   .2238   20.000   .530E-02   .000E+00       -1.045   .2388   20.000   .172E+00   .000E+00       -1.495   .2119   20.000   .156E-07   .000E+00        -.410   .3201   20.000   .200E+00   .000E+00
      2.786     -1.500   .2117   20.000   .192E-13   .000E+00        -.305   .3451   20.000   .189E+00   .000E+00       -1.266   .2239   20.000   .537E-02   .000E+00       -1.042   .2390   20.000   .172E+00   .000E+00       -1.495   .2119   20.000   .159E-07   .000E+00        -.409   .3203   20.000   .200E+00   .000E+00
      2.790     -1.500   .2117   20.000   .194E-13   .000E+00        -.305   .3452   20.000   .188E+00   .000E+00       -1.264   .2240   20.000   .544E-02   .000E+00       -1.039   .2392   20.000   .172E+00   .000E+00       -1.495   .2119   20.000   .161E-07   .000E+00        -.408   .3206   20.000   .199E+00   .000E+00
      2.793     -1.500   .2117   20.000   .196E-13   .000E+00        -.305   .3452   20.000   .188E+00   .000E+00       -1.263   .2240   20.000   .551E-02   .000E+00       -1.036   .2394   20.000   .172E+00   .000E+00       -1.495   .2119   20.000   .164E-07   .000E+00        -.407   .3208   20.000   .199E+00   .000E+00
      2.797     -1.500   .2117   20.000   .199E-13   .000E+00        -.305   .3453   20.000   .187E+00   .000E+00       -1.261   .2241   20.000   .558E-02   .000E+00       -1.033   .2397   20.000   .172E+00   .000E+00       -1.495   .2119   20.000   .166E-07   .000E+00        -.406   .3211   20.000   .199E+00   .000E+00
      2.800     -1.500   .2117   20.000   .201E-13   .000E+00        -.304   .3454   20.000   .187E+00   .000E+00       -1.260   .2242   20.000   .565E-02   .000E+00       -1.031   .2399   20.000   .173E+00   .000E+00       -1.495   .2119   20.000   .169E-07   .000E+00        -.405   .3213   20.000   .198E+00   .000E+00
      2.804     -1.500   .2117   20.000   .203E-13   .000E+00        -.304   .3454   20.000   .186E+00   .000E+00       -1.259   .2243   20.000   .572E-02   .000E+00       -1.028   .2401   20.000   .173E+00   .000E+00       -1.495   .2119   20.000   .171E-07   .000E+00        -.404   .3216   20.000   .198E+00   .000E+00
      2.807     -1.500   .2117   20.000   .206E-13   .000E+00        -.304   .3455   20.000   .186E+00   .000E+00       -1.257   .2244   20.000   .580E-02   .000E+00       -1.025   .2403   20.000   .173E+00   .000E+00       -1.494   .2119   20.000   .174E-07   .000E+00        -.403   .3218   20.000   .198E+00   .000E+00
      2.811     -1.500   .2117   20.000   .208E-13   .000E+00        -.304   .3456   20.000   .185E+00   .000E+00       -1.255   .2245   20.000   .588E-02   .000E+00       -1.022   .2405   20.000   .173E+00   .000E+00       -1.494   .2119   20.000   .177E-07   .000E+00        -.402   .3220   20.000   .197E+00   .000E+00
      2.814     -1.500   .2117   20.000   .210E-13   .000E+00        -.303   .3456   20.000   .185E+00   .000E+00       -1.254   .2246   20.000   .595E-02   .000E+00       -1.020   .2407   20.000   .173E+00   .000E+00       -1.494   .2119   20.000   .180E-07   .000E+00        -.401   .3223   20.000   .197E+00   .000E+00
      2.818     -1.500   .2117   20.000   .213E-13   .000E+00        -.303   .3457   20.000   .184E+00   .000E+00       -1.252   .2247   20.000   .603E-02   .000E+00       -1.017   .2409   20.000   .174E+00   .000E+00       -1.494   .2119   20.000   .183E-07   .000E+00        -.400   .3225   20.000   .197E+00   .000E+00
      2.821     -1.500   .2117   20.000   .215E-13   .000E+00        -.303   .3458   20.000   .184E+00   .000E+00       -1.251   .2248   20.000   .611E-02   .000E+00       -1.014   .2411   20.000   .174E+00   .000E+00       -1.494   .2119   20.000   .186E-07   .000E+00        -.399   .3227   20.000   .196E+00   .000E+00
      2.825     -1.500   .2117   20.000   .217E-13   .000E+00        -.303   .3458   20.000   .183E+00   .000E+00       -1.249   .2249   20.000   .619E-02   .000E+00       -1.012   .2413   20.000   .174E+00   .000E+00       -1.494   .2119   20.000   .189E-07   .000E+00        -.398   .3229   20.000   .196E+00   .000E+00
      2.828     -1.500   .2117   20.000   .220E-13   .000E+00        -.302   .3459   20.000   .183E+00   .000E+00       -1.248   .2250   20.000   .627E-02   .000E+00       -1.009   .2414   20.000   .174E+00   .000E+00       -1.494   .2119   20.000   .192E-07   .000E+00        -.397   .3231   20.000   .196E+00   .000E+00
