


                               Node(280)                                           Node(331)                                           Node(443)                                           Node(517)

     time        hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb    
     57.228     -2.284   .3415   20.000   .415E-04   .000E+00      -18.504   .3319   20.000   .777E-03   .000E+00      -28.926   .2993   20.000   .366E-02   .000E+00      -29.980   .3839   20.000   .870E-03   .000E+00
     57.304     -2.267   .3415   20.000   .419E-04   .000E+00      -18.358   .3320   20.000   .781E-03   .000E+00      -29.199   .2991   20.000   .365E-02   .000E+00      -30.464   .3835   20.000   .870E-03   .000E+00
     57.378     -2.252   .3415   20.000   .424E-04   .000E+00      -18.231   .3321   20.000   .784E-03   .000E+00      -29.468   .2989   20.000   .365E-02   .000E+00      -30.922   .3830   20.000   .870E-03   .000E+00
     57.451     -2.237   .3415   20.000   .428E-04   .000E+00      -18.123   .3323   20.000   .787E-03   .000E+00      -29.735   .2987   20.000   .365E-02   .000E+00      -31.359   .3826   20.000   .871E-03   .000E+00
     57.523     -2.225   .3415   20.000   .433E-04   .000E+00      -18.031   .3323   20.000   .791E-03   .000E+00      -29.998   .2985   20.000   .365E-02   .000E+00      -31.780   .3821   20.000   .871E-03   .000E+00
     57.594     -2.214   .3415   20.000   .437E-04   .000E+00      -17.955   .3324   20.000   .794E-03   .000E+00      -30.255   .2983   20.000   .364E-02   .000E+00      -32.187   .3817   20.000   .871E-03   .000E+00
     57.664     -2.205   .3415   20.000   .442E-04   .000E+00      -17.896   .3325   20.000   .797E-03   .000E+00      -30.511   .2981   20.000   .364E-02   .000E+00      -32.580   .3814   20.000   .871E-03   .000E+00
     57.733     -2.196   .3415   20.000   .446E-04   .000E+00      -17.853   .3325   20.000   .800E-03   .000E+00      -30.761   .2980   20.000   .364E-02   .000E+00      -32.966   .3810   20.000   .871E-03   .000E+00
     57.802     -2.187   .3415   20.000   .450E-04   .000E+00      -17.825   .3326   20.000   .803E-03   .000E+00      -31.005   .2978   20.000   .363E-02   .000E+00      -33.337   .3806   20.000   .871E-03   .000E+00
     57.870     -2.181   .3415   20.000   .455E-04   .000E+00      -17.807   .3326   20.000   .806E-03   .000E+00      -31.244   .2976   20.000   .363E-02   .000E+00      -33.708   .3803   20.000   .871E-03   .000E+00
     57.937     -2.176   .3415   20.000   .459E-04   .000E+00      -17.791   .3326   20.000   .809E-03   .000E+00      -31.482   .2975   20.000   .363E-02   .000E+00      -34.075   .3799   20.000   .872E-03   .000E+00
     58.005     -2.172   .3415   20.000   .464E-04   .000E+00      -17.780   .3326   20.000   .812E-03   .000E+00      -31.715   .2973   20.000   .363E-02   .000E+00      -34.422   .3796   20.000   .872E-03   .000E+00
     58.072     -2.169   .3415   20.000   .468E-04   .000E+00      -17.774   .3326   20.000   .815E-03   .000E+00      -31.943   .2971   20.000   .363E-02   .000E+00      -34.763   .3793   20.000   .872E-03   .000E+00
     58.139     -2.167   .3415   20.000   .472E-04   .000E+00      -17.773   .3326   20.000   .818E-03   .000E+00      -32.169   .2970   20.000   .362E-02   .000E+00      -35.098   .3790   20.000   .872E-03   .000E+00
     58.206     -2.166   .3415   20.000   .477E-04   .000E+00      -17.777   .3326   20.000   .821E-03   .000E+00      -32.392   .2968   20.000   .362E-02   .000E+00      -35.426   .3787   20.000   .872E-03   .000E+00
     58.273     -2.166   .3415   20.000   .481E-04   .000E+00      -17.786   .3326   20.000   .824E-03   .000E+00      -32.613   .2967   20.000   .362E-02   .000E+00      -35.749   .3784   20.000   .873E-03   .000E+00
     58.340     -2.166   .3415   20.000   .485E-04   .000E+00      -17.801   .3326   20.000   .827E-03   .000E+00      -32.831   .2965   20.000   .362E-02   .000E+00      -36.067   .3781   20.000   .873E-03   .000E+00
     58.406     -2.167   .3415   20.000   .489E-04   .000E+00      -17.820   .3326   20.000   .830E-03   .000E+00      -33.048   .2964   20.000   .361E-02   .000E+00      -36.380   .3778   20.000   .873E-03   .000E+00
     58.473     -2.169   .3415   20.000   .493E-04   .000E+00      -17.844   .3325   20.000   .832E-03   .000E+00      -33.264   .2962   20.000   .361E-02   .000E+00      -36.688   .3775   20.000   .873E-03   .000E+00
     58.540     -2.171   .3415   20.000   .496E-04   .000E+00      -17.872   .3325   20.000   .835E-03   .000E+00      -33.480   .2961   20.000   .361E-02   .000E+00      -36.996   .3773   20.000   .874E-03   .000E+00
     58.607     -2.174   .3415   20.000   .500E-04   .000E+00      -17.904   .3325   20.000   .838E-03   .000E+00      -33.700   .2959   20.000   .361E-02   .000E+00      -37.297   .3770   20.000   .874E-03   .000E+00
     58.674     -2.177   .3415   20.000   .504E-04   .000E+00      -17.940   .3324   20.000   .841E-03   .000E+00      -33.916   .2958   20.000   .361E-02   .000E+00      -37.595   .3767   20.000   .874E-03   .000E+00
     58.742     -2.181   .3415   20.000   .507E-04   .000E+00      -17.979   .3324   20.000   .843E-03   .000E+00      -34.132   .2956   20.000   .360E-02   .000E+00      -37.890   .3764   20.000   .874E-03   .000E+00
     58.809     -2.185   .3415   20.000   .511E-04   .000E+00      -18.021   .3324   20.000   .846E-03   .000E+00      -34.344   .2955   20.000   .360E-02   .000E+00      -38.195   .3762   20.000   .875E-03   .000E+00
     58.877     -2.189   .3415   20.000   .514E-04   .000E+00      -18.066   .3323   20.000   .849E-03   .000E+00      -34.554   .2954   20.000   .360E-02   .000E+00      -38.494   .3759   20.000   .875E-03   .000E+00
     58.945     -2.194   .3415   20.000   .517E-04   .000E+00      -18.114   .3323   20.000   .852E-03   .000E+00      -34.761   .2952   20.000   .360E-02   .000E+00      -38.782   .3757   20.000   .875E-03   .000E+00
     59.014     -2.199   .3415   20.000   .521E-04   .000E+00      -18.165   .3322   20.000   .854E-03   .000E+00      -34.968   .2951   20.000   .360E-02   .000E+00      -39.068   .3755   20.000   .876E-03   .000E+00
     59.083     -2.206   .3415   20.000   .524E-04   .000E+00      -18.205   .3322   20.000   .857E-03   .000E+00      -35.173   .2950   20.000   .359E-02   .000E+00      -39.352   .3752   20.000   .876E-03   .000E+00
     59.152     -2.212   .3415   20.000   .527E-04   .000E+00      -18.256   .3321   20.000   .859E-03   .000E+00      -35.376   .2948   20.000   .359E-02   .000E+00      -39.633   .3750   20.000   .876E-03   .000E+00
     59.222     -2.218   .3415   20.000   .530E-04   .000E+00      -18.299   .3321   20.000   .862E-03   .000E+00      -35.579   .2947   20.000   .359E-02   .000E+00      -39.916   .3748   20.000   .876E-03   .000E+00
     59.292     -2.224   .3415   20.000   .533E-04   .000E+00      -18.346   .3320   20.000   .865E-03   .000E+00      -35.781   .2946   20.000   .359E-02   .000E+00      -40.194   .3745   20.000   .877E-03   .000E+00
     59.362     -2.230   .3415   20.000   .536E-04   .000E+00      -18.396   .3320   20.000   .867E-03   .000E+00      -35.982   .2944   20.000   .359E-02   .000E+00      -40.469   .3743   20.000   .877E-03   .000E+00
     59.433     -2.236   .3415   20.000   .538E-04   .000E+00      -18.449   .3319   20.000   .870E-03   .000E+00      -36.183   .2943   20.000   .358E-02   .000E+00      -40.745   .3741   20.000   .877E-03   .000E+00
     59.505     -2.242   .3415   20.000   .541E-04   .000E+00      -18.505   .3318   20.000   .872E-03   .000E+00      -36.383   .2942   20.000   .358E-02   .000E+00      -41.018   .3738   20.000   .878E-03   .000E+00
     59.577     -2.248   .3415   20.000   .544E-04   .000E+00      -18.565   .3318   20.000   .875E-03   .000E+00      -36.584   .2940   20.000   .358E-02   .000E+00      -41.290   .3736   20.000   .878E-03   .000E+00
     59.649     -2.255   .3415   20.000   .547E-04   .000E+00      -18.626   .3317   20.000   .877E-03   .000E+00      -36.784   .2939   20.000   .358E-02   .000E+00      -41.563   .3734   20.000   .878E-03   .000E+00
     59.722     -2.261   .3415   20.000   .549E-04   .000E+00      -18.689   .3317   20.000   .880E-03   .000E+00      -36.983   .2938   20.000   .358E-02   .000E+00      -41.833   .3732   20.000   .879E-03   .000E+00
     59.796     -2.269   .3415   20.000   .552E-04   .000E+00      -18.757   .3316   20.000   .883E-03   .000E+00      -37.183   .2936   20.000   .357E-02   .000E+00      -42.103   .3729   20.000   .879E-03   .000E+00
     59.870     -2.276   .3415   20.000   .555E-04   .000E+00      -18.825   .3315   20.000   .885E-03   .000E+00      -37.382   .2935   20.000   .357E-02   .000E+00      -42.371   .3727   20.000   .879E-03   .000E+00
     59.945     -2.283   .3415   20.000   .557E-04   .000E+00      -18.896   .3314   20.000   .888E-03   .000E+00      -37.582   .2934   20.000   .357E-02   .000E+00      -42.640   .3725   20.000   .880E-03   .000E+00
     60.020     -2.290   .3415   20.000   .560E-04   .000E+00      -18.968   .3314   20.000   .890E-03   .000E+00      -37.781   .2933   20.000   .357E-02   .000E+00      -42.909   .3723   20.000   .880E-03   .000E+00
     60.096     -2.297   .3414   20.000   .562E-04   .000E+00      -19.040   .3313   20.000   .893E-03   .000E+00      -37.979   .2931   20.000   .357E-02   .000E+00      -43.180   .3720   20.000   .881E-03   .000E+00
     60.173     -2.304   .3414   20.000   .565E-04   .000E+00      -19.115   .3312   20.000   .895E-03   .000E+00      -38.184   .2930   20.000   .356E-02   .000E+00      -43.462   .3718   20.000   .881E-03   .000E+00
     60.250     -2.311   .3414   20.000   .567E-04   .000E+00      -19.190   .3311   20.000   .898E-03   .000E+00      -38.385   .2929   20.000   .356E-02   .000E+00      -43.728   .3716   20.000   .881E-03   .000E+00
     60.329     -2.318   .3414   20.000   .570E-04   .000E+00      -19.268   .3311   20.000   .900E-03   .000E+00      -38.583   .2928   20.000   .356E-02   .000E+00      -43.994   .3714   20.000   .882E-03   .000E+00
     60.408     -2.326   .3414   20.000   .573E-04   .000E+00      -19.346   .3310   20.000   .903E-03   .000E+00      -38.779   .2926   20.000   .356E-02   .000E+00      -44.261   .3712   20.000   .882E-03   .000E+00
     60.487     -2.333   .3414   20.000   .575E-04   .000E+00      -19.426   .3309   20.000   .905E-03   .000E+00      -38.973   .2925   20.000   .356E-02   .000E+00      -44.525   .3710   20.000   .883E-03   .000E+00
     60.568     -2.340   .3414   20.000   .578E-04   .000E+00      -19.507   .3308   20.000   .908E-03   .000E+00      -39.169   .2924   20.000   .356E-02   .000E+00      -44.791   .3708   20.000   .883E-03   .000E+00
     60.649     -2.347   .3414   20.000   .580E-04   .000E+00      -19.589   .3307   20.000   .910E-03   .000E+00      -39.364   .2923   20.000   .355E-02   .000E+00      -45.056   .3706   20.000   .883E-03   .000E+00
     60.731     -2.355   .3414   20.000   .583E-04   .000E+00      -19.672   .3306   20.000   .912E-03   .000E+00      -39.557   .2922   20.000   .355E-02   .000E+00      -45.320   .3704   20.000   .884E-03   .000E+00
     60.814     -2.362   .3414   20.000   .585E-04   .000E+00      -19.755   .3305   20.000   .915E-03   .000E+00      -39.752   .2921   20.000   .355E-02   .000E+00      -45.587   .3702   20.000   .884E-03   .000E+00
     60.898     -2.370   .3414   20.000   .588E-04   .000E+00      -19.840   .3305   20.000   .917E-03   .000E+00      -39.947   .2919   20.000   .355E-02   .000E+00      -45.851   .3700   20.000   .885E-03   .000E+00
     60.982     -2.377   .3414   20.000   .590E-04   .000E+00      -19.925   .3304   20.000   .920E-03   .000E+00      -40.140   .2918   20.000   .355E-02   .000E+00      -46.113   .3698   20.000   .885E-03   .000E+00
     61.068     -2.384   .3414   20.000   .593E-04   .000E+00      -20.012   .3303   20.000   .922E-03   .000E+00      -40.336   .2917   20.000   .354E-02   .000E+00      -46.378   .3696   20.000   .886E-03   .000E+00
     61.155     -2.392   .3414   20.000   .595E-04   .000E+00      -20.098   .3302   20.000   .925E-03   .000E+00      -40.532   .2916   20.000   .354E-02   .000E+00      -46.643   .3694   20.000   .886E-03   .000E+00
     61.241     -2.399   .3414   20.000   .598E-04   .000E+00      -20.185   .3301   20.000   .927E-03   .000E+00      -40.727   .2915   20.000   .354E-02   .000E+00      -46.908   .3692   20.000   .887E-03   .000E+00
     61.330     -2.407   .3414   20.000   .601E-04   .000E+00      -20.275   .3300   20.000   .930E-03   .000E+00      -40.924   .2913   20.000   .354E-02   .000E+00      -47.174   .3690   20.000   .887E-03   .000E+00
     61.420     -2.414   .3414   20.000   .603E-04   .000E+00      -20.365   .3299   20.000   .932E-03   .000E+00      -41.121   .2912   20.000   .354E-02   .000E+00      -47.440   .3688   20.000   .888E-03   .000E+00
     61.511     -2.421   .3414   20.000   .606E-04   .000E+00      -20.455   .3298   20.000   .935E-03   .000E+00      -41.318   .2911   20.000   .353E-02   .000E+00      -47.705   .3686   20.000   .888E-03   .000E+00
     61.601     -2.428   .3414   20.000   .608E-04   .000E+00      -20.543   .3297   20.000   .937E-03   .000E+00      -41.513   .2910   20.000   .353E-02   .000E+00      -47.968   .3684   20.000   .889E-03   .000E+00
     61.694     -2.436   .3414   20.000   .611E-04   .000E+00      -20.635   .3296   20.000   .940E-03   .000E+00      -41.712   .2909   20.000   .353E-02   .000E+00      -48.236   .3682   20.000   .889E-03   .000E+00
     61.788     -2.443   .3414   20.000   .614E-04   .000E+00      -20.727   .3295   20.000   .942E-03   .000E+00      -41.912   .2907   20.000   .353E-02   .000E+00      -48.505   .3680   20.000   .890E-03   .000E+00
     61.883     -2.451   .3414   20.000   .617E-04   .000E+00      -20.819   .3294   20.000   .945E-03   .000E+00      -42.111   .2906   20.000   .353E-02   .000E+00      -48.773   .3678   20.000   .890E-03   .000E+00
     61.979     -2.458   .3414   20.000   .620E-04   .000E+00      -20.911   .3294   20.000   .947E-03   .000E+00      -42.309   .2905   20.000   .352E-02   .000E+00      -49.053   .3676   20.000   .891E-03   .000E+00
     62.074     -2.465   .3414   20.000   .622E-04   .000E+00      -21.002   .3293   20.000   .949E-03   .000E+00      -42.505   .2904   20.000   .352E-02   .000E+00      -49.324   .3674   20.000   .891E-03   .000E+00
     62.173     -2.473   .3414   20.000   .625E-04   .000E+00      -21.097   .3292   20.000   .952E-03   .000E+00      -42.708   .2903   20.000   .352E-02   .000E+00      -49.595   .3672   20.000   .892E-03   .000E+00
     62.273     -2.480   .3414   20.000   .628E-04   .000E+00      -21.192   .3291   20.000   .954E-03   .000E+00      -42.913   .2901   20.000   .352E-02   .000E+00      -49.868   .3670   20.000   .892E-03   .000E+00
     62.375     -2.487   .3413   20.000   .631E-04   .000E+00      -21.286   .3290   20.000   .957E-03   .000E+00      -43.115   .2900   20.000   .352E-02   .000E+00      -50.140   .3669   20.000   .893E-03   .000E+00
     62.477     -2.494   .3413   20.000   .634E-04   .000E+00      -21.380   .3289   20.000   .959E-03   .000E+00      -43.319   .2899   20.000   .351E-02   .000E+00      -50.412   .3667   20.000   .894E-03   .000E+00
     62.579     -2.509   .3413   20.000   .637E-04   .000E+00      -21.470   .3288   20.000   .962E-03   .000E+00      -43.514   .2898   20.000   .351E-02   .000E+00      -50.680   .3665   20.000   .894E-03   .000E+00
     62.682     -2.517   .3413   20.000   .639E-04   .000E+00      -21.561   .3287   20.000   .964E-03   .000E+00      -43.707   .2897   20.000   .351E-02   .000E+00      -50.946   .3663   20.000   .895E-03   .000E+00
     62.784     -2.524   .3413   20.000   .641E-04   .000E+00      -21.651   .3286   20.000   .967E-03   .000E+00      -43.900   .2896   20.000   .351E-02   .000E+00      -51.209   .3661   20.000   .895E-03   .000E+00
     62.886     -2.530   .3413   20.000   .643E-04   .000E+00      -21.736   .3285   20.000   .969E-03   .000E+00      -44.089   .2895   20.000   .351E-02   .000E+00      -51.470   .3659   20.000   .896E-03   .000E+00
     62.989     -2.536   .3413   20.000   .644E-04   .000E+00      -21.820   .3284   20.000   .971E-03   .000E+00      -44.277   .2894   20.000   .350E-02   .000E+00      -51.728   .3658   20.000   .897E-03   .000E+00
     63.091     -2.541   .3413   20.000   .646E-04   .000E+00      -21.903   .3284   20.000   .974E-03   .000E+00      -44.463   .2893   20.000   .350E-02   .000E+00      -51.985   .3656   20.000   .897E-03   .000E+00
     63.193     -2.547   .3413   20.000   .647E-04   .000E+00      -21.986   .3283   20.000   .976E-03   .000E+00      -44.648   .2892   20.000   .350E-02   .000E+00      -52.238   .3654   20.000   .898E-03   .000E+00
     63.295     -2.553   .3413   20.000   .649E-04   .000E+00      -22.067   .3282   20.000   .978E-03   .000E+00      -44.830   .2891   20.000   .350E-02   .000E+00      -52.488   .3652   20.000   .898E-03   .000E+00
     63.398     -2.559   .3413   20.000   .650E-04   .000E+00      -22.147   .3281   20.000   .980E-03   .000E+00      -45.011   .2890   20.000   .350E-02   .000E+00      -52.736   .3651   20.000   .899E-03   .000E+00
     63.500     -2.564   .3413   20.000   .652E-04   .000E+00      -22.227   .3280   20.000   .982E-03   .000E+00      -45.190   .2889   20.000   .350E-02   .000E+00      -52.984   .3649   20.000   .900E-03   .000E+00
     63.501     -2.564   .3413   20.000   .652E-04   .000E+00      -22.228   .3280   20.000   .982E-03   .000E+00      -45.190   .2889   20.000   .350E-02   .000E+00      -52.987   .3649   20.000   .900E-03   .000E+00
     63.502     -2.564   .3413   20.000   .652E-04   .000E+00      -22.229   .3280   20.000   .983E-03   .000E+00      -45.192   .2889   20.000   .350E-02   .000E+00      -52.991   .3649   20.000   .900E-03   .000E+00
     63.504     -2.564   .3413   20.000   .652E-04   .000E+00      -22.230   .3280   20.000   .983E-03   .000E+00      -45.195   .2889   20.000   .350E-02   .000E+00      -52.995   .3649   20.000   .900E-03   .000E+00
     63.506     -2.564   .3413   20.000   .652E-04   .000E+00      -22.232   .3280   20.000   .983E-03   .000E+00      -45.199   .2888   20.000   .350E-02   .000E+00      -53.000   .3649   20.000   .900E-03   .000E+00
     63.509     -2.565   .3413   20.000   .652E-04   .000E+00      -22.234   .3280   20.000   .983E-03   .000E+00      -45.204   .2888   20.000   .350E-02   .000E+00      -53.007   .3649   20.000   .900E-03   .000E+00
     63.513     -2.565   .3413   20.000   .652E-04   .000E+00      -22.237   .3280   20.000   .983E-03   .000E+00      -45.211   .2888   20.000   .350E-02   .000E+00      -53.015   .3649   20.000   .900E-03   .000E+00
     63.518     -2.565   .3413   20.000   .652E-04   .000E+00      -22.241   .3280   20.000   .983E-03   .000E+00      -45.219   .2888   20.000   .350E-02   .000E+00      -53.026   .3649   20.000   .900E-03   .000E+00
     63.524     -2.565   .3413   20.000   .652E-04   .000E+00      -22.245   .3280   20.000   .983E-03   .000E+00      -45.230   .2888   20.000   .350E-02   .000E+00      -53.039   .3649   20.000   .900E-03   .000E+00
     63.532     -2.566   .3413   20.000   .652E-04   .000E+00      -22.252   .3280   20.000   .983E-03   .000E+00      -45.245   .2888   20.000   .350E-02   .000E+00      -53.054   .3648   20.000   .900E-03   .000E+00
     63.543     -2.567   .3413   20.000   .653E-04   .000E+00      -22.260   .3280   20.000   .983E-03   .000E+00      -45.264   .2888   20.000   .349E-02   .000E+00      -53.070   .3648   20.000   .900E-03   .000E+00
     63.556     -2.567   .3413   20.000   .653E-04   .000E+00      -22.271   .3280   20.000   .984E-03   .000E+00      -45.288   .2888   20.000   .349E-02   .000E+00      -53.084   .3648   20.000   .900E-03   .000E+00
     63.574     -2.568   .3413   20.000   .653E-04   .000E+00      -22.284   .3280   20.000   .984E-03   .000E+00      -45.319   .2888   20.000   .349E-02   .000E+00      -53.090   .3648   20.000   .900E-03   .000E+00
     63.597     -2.570   .3413   20.000   .653E-04   .000E+00      -22.302   .3280   20.000   .985E-03   .000E+00      -45.360   .2888   20.000   .349E-02   .000E+00      -53.075   .3648   20.000   .900E-03   .000E+00
     63.628     -2.571   .3413   20.000   .654E-04   .000E+00      -22.325   .3279   20.000   .985E-03   .000E+00      -45.412   .2887   20.000   .349E-02   .000E+00      -53.016   .3649   20.000   .900E-03   .000E+00
     63.667     -2.573   .3413   20.000   .654E-04   .000E+00      -22.356   .3279   20.000   .986E-03   .000E+00      -45.481   .2887   20.000   .349E-02   .000E+00      -52.874   .3650   20.000   .900E-03   .000E+00
     63.719     -2.576   .3413   20.000   .655E-04   .000E+00      -22.396   .3279   20.000   .987E-03   .000E+00      -45.571   .2886   20.000   .349E-02   .000E+00      -52.587   .3652   20.000   .900E-03   .000E+00
     63.784     -2.580   .3413   20.000   .656E-04   .000E+00      -22.445   .3278   20.000   .988E-03   .000E+00      -45.682   .2886   20.000   .349E-02   .000E+00      -52.108   .3655   20.000   .899E-03   .000E+00
     63.874     -2.584   .3413   20.000   .658E-04   .000E+00      -22.513   .3277   20.000   .990E-03   .000E+00      -45.832   .2885   20.000   .349E-02   .000E+00      -51.296   .3660   20.000   .899E-03   .000E+00
     63.978     -2.590   .3413   20.000   .659E-04   .000E+00      -22.591   .3277   20.000   .992E-03   .000E+00      -46.000   .2884   20.000   .349E-02   .000E+00      -50.231   .3668   20.000   .898E-03   .000E+00
     64.105     -2.596   .3413   20.000   .661E-04   .000E+00      -22.685   .3276   20.000   .995E-03   .000E+00      -46.193   .2883   20.000   .349E-02   .000E+00      -48.869   .3677   20.000   .897E-03   .000E+00
     64.233     -2.602   .3413   20.000   .663E-04   .000E+00      -22.778   .3275   20.000   .997E-03   .000E+00      -46.373   .2882   20.000   .348E-02   .000E+00      -47.583   .3687   20.000   .895E-03   .000E+00
     64.363     -2.608   .3413   20.000   .665E-04   .000E+00      -22.871   .3274   20.000   .100E-02   .000E+00      -46.539   .2881   20.000   .348E-02   .000E+00      -46.300   .3697   20.000   .893E-03   .000E+00
     64.432     -2.612   .3413   20.000   .666E-04   .000E+00      -22.919   .3273   20.000   .100E-02   .000E+00      -46.621   .2881   20.000   .348E-02   .000E+00      -45.642   .3702   20.000   .892E-03   .000E+00
     64.500     -2.615   .3413   20.000   .667E-04   .000E+00      -22.967   .3273   20.000   .100E-02   .000E+00      -46.697   .2880   20.000   .348E-02   .000E+00      -45.011   .3706   20.000   .891E-03   .000E+00
     64.634     -2.621   .3413   20.000   .670E-04   .000E+00      -23.061   .3272   20.000   .100E-02   .000E+00      -46.825   .2879   20.000   .348E-02   .000E+00      -44.540   .3711   20.000   .889E-03   .000E+00
     64.771     -2.627   .3413   20.000   .672E-04   .000E+00      -23.153   .3271   20.000   .101E-02   .000E+00      -46.934   .2879   20.000   .347E-02   .000E+00      -44.553   .3710   20.000   .888E-03   .000E+00
     64.909     -2.632   .3413   20.000   .674E-04   .000E+00      -23.243   .3270   20.000   .101E-02   .000E+00      -47.025   .2878   20.000   .347E-02   .000E+00      -44.909   .3708   20.000   .888E-03   .000E+00
     65.050     -2.638   .3413   20.000   .676E-04   .000E+00      -23.332   .3269   20.000   .101E-02   .000E+00      -47.100   .2878   20.000   .347E-02   .000E+00      -45.423   .3704   20.000   .887E-03   .000E+00
     65.193     -2.644   .3413   20.000   .679E-04   .000E+00      -23.419   .3268   20.000   .102E-02   .000E+00      -47.163   .2877   20.000   .347E-02   .000E+00      -46.018   .3699   20.000   .887E-03   .000E+00
     65.338     -2.651   .3413   20.000   .681E-04   .000E+00      -23.503   .3268   20.000   .102E-02   .000E+00      -47.219   .2877   20.000   .346E-02   .000E+00      -46.638   .3694   20.000   .887E-03   .000E+00
     65.419     -2.655   .3413   20.000   .683E-04   .000E+00      -23.550   .3267   20.000   .102E-02   .000E+00      -47.249   .2877   20.000   .346E-02   .000E+00      -46.988   .3691   20.000   .887E-03   .000E+00
     65.500     -2.658   .3413   20.000   .684E-04   .000E+00      -23.594   .3267   20.000   .102E-02   .000E+00      -47.277   .2877   20.000   .346E-02   .000E+00      -47.336   .3689   20.000   .887E-03   .000E+00
     65.501     -2.657   .3413   20.000   .684E-04   .000E+00      -23.595   .3267   20.000   .102E-02   .000E+00      -47.278   .2877   20.000   .346E-02   .000E+00      -47.343   .3689   20.000   .887E-03   .000E+00
     65.502     -2.658   .3413   20.000   .684E-04   .000E+00      -23.595   .3267   20.000   .102E-02   .000E+00      -47.279   .2877   20.000   .346E-02   .000E+00      -47.349   .3689   20.000   .887E-03   .000E+00
     65.504     -2.658   .3413   20.000   .684E-04   .000E+00      -23.596   .3267   20.000   .102E-02   .000E+00      -47.279   .2877   20.000   .346E-02   .000E+00      -47.356   .3689   20.000   .887E-03   .000E+00
     65.506     -2.658   .3413   20.000   .684E-04   .000E+00      -23.597   .3267   20.000   .102E-02   .000E+00      -47.280   .2877   20.000   .346E-02   .000E+00      -47.365   .3689   20.000   .887E-03   .000E+00
     65.509     -2.658   .3413   20.000   .684E-04   .000E+00      -23.599   .3267   20.000   .102E-02   .000E+00      -47.281   .2877   20.000   .346E-02   .000E+00      -47.378   .3689   20.000   .887E-03   .000E+00
     65.513     -2.658   .3413   20.000   .684E-04   .000E+00      -23.601   .3267   20.000   .102E-02   .000E+00      -47.282   .2877   20.000   .346E-02   .000E+00      -47.394   .3688   20.000   .887E-03   .000E+00
     65.518     -2.658   .3413   20.000   .685E-04   .000E+00      -23.604   .3267   20.000   .102E-02   .000E+00      -47.283   .2877   20.000   .346E-02   .000E+00      -47.414   .3688   20.000   .887E-03   .000E+00
     65.524     -2.659   .3413   20.000   .685E-04   .000E+00      -23.607   .3267   20.000   .102E-02   .000E+00      -47.285   .2877   20.000   .346E-02   .000E+00      -47.441   .3688   20.000   .887E-03   .000E+00
     65.532     -2.659   .3413   20.000   .685E-04   .000E+00      -23.612   .3267   20.000   .102E-02   .000E+00      -47.288   .2877   20.000   .346E-02   .000E+00      -47.475   .3688   20.000   .887E-03   .000E+00
     65.543     -2.659   .3413   20.000   .685E-04   .000E+00      -23.617   .3266   20.000   .102E-02   .000E+00      -47.292   .2877   20.000   .346E-02   .000E+00      -47.519   .3687   20.000   .887E-03   .000E+00
     65.556     -2.660   .3413   20.000   .685E-04   .000E+00      -23.625   .3266   20.000   .102E-02   .000E+00      -47.296   .2877   20.000   .346E-02   .000E+00      -47.575   .3687   20.000   .887E-03   .000E+00
     65.574     -2.660   .3413   20.000   .685E-04   .000E+00      -23.634   .3266   20.000   .102E-02   .000E+00      -47.302   .2877   20.000   .346E-02   .000E+00      -47.644   .3687   20.000   .888E-03   .000E+00
     65.597     -2.661   .3413   20.000   .686E-04   .000E+00      -23.647   .3266   20.000   .102E-02   .000E+00      -47.310   .2877   20.000   .346E-02   .000E+00      -47.731   .3686   20.000   .888E-03   .000E+00
     65.627     -2.662   .3413   20.000   .686E-04   .000E+00      -23.663   .3266   20.000   .102E-02   .000E+00      -47.320   .2877   20.000   .346E-02   .000E+00      -47.838   .3685   20.000   .888E-03   .000E+00
     65.667     -2.664   .3413   20.000   .687E-04   .000E+00      -23.684   .3266   20.000   .102E-02   .000E+00      -47.333   .2877   20.000   .346E-02   .000E+00      -47.969   .3684   20.000   .888E-03   .000E+00
     65.719     -2.665   .3413   20.000   .688E-04   .000E+00      -23.710   .3266   20.000   .102E-02   .000E+00      -47.352   .2876   20.000   .346E-02   .000E+00      -48.127   .3683   20.000   .888E-03   .000E+00
     65.784     -2.667   .3412   20.000   .689E-04   .000E+00      -23.743   .3265   20.000   .103E-02   .000E+00      -47.376   .2876   20.000   .346E-02   .000E+00      -48.307   .3681   20.000   .888E-03   .000E+00
     65.874     -2.670   .3412   20.000   .691E-04   .000E+00      -23.787   .3265   20.000   .103E-02   .000E+00      -47.411   .2876   20.000   .345E-02   .000E+00      -48.530   .3680   20.000   .888E-03   .000E+00
     65.978     -2.674   .3412   20.000   .692E-04   .000E+00      -23.837   .3264   20.000   .103E-02   .000E+00      -47.456   .2876   20.000   .345E-02   .000E+00      -48.768   .3678   20.000   .888E-03   .000E+00
     66.109     -2.677   .3412   20.000   .695E-04   .000E+00      -23.896   .3264   20.000   .103E-02   .000E+00      -47.517   .2876   20.000   .345E-02   .000E+00      -49.052   .3676   20.000   .888E-03   .000E+00
     66.268     -2.682   .3412   20.000   .697E-04   .000E+00      -23.965   .3263   20.000   .103E-02   .000E+00      -47.599   .2875   20.000   .345E-02   .000E+00      -49.369   .3674   20.000   .889E-03   .000E+00
