

  TLevel   Time         dt      Iter  ItCum
   282  .26500E+03  .10000E+01    2    569
   283  .26600E+03  .10000E+01    2    571
   284  .26700E+03  .10000E+01    2    573
   285  .26800E+03  .10000E+01    2    575
   286  .26900E+03  .10000E+01    2    577
   287  .27000E+03  .10000E+01    2    579
   288  .27100E+03  .10000E+01    2    581
   289  .27200E+03  .10000E+01    2    583
   290  .27300E+03  .10000E+01    2    585
   291  .27400E+03  .10000E+01    2    587
   292  .27500E+03  .10000E+01    2    589
   293  .27600E+03  .10000E+01    2    591
   294  .27700E+03  .10000E+01    2    593
   295  .27800E+03  .10000E+01    2    595
   296  .27900E+03  .10000E+01    2    597
   297  .28000E+03  .10000E+01    2    599
   298  .28100E+03  .10000E+01    2    601
   299  .28200E+03  .10000E+01    2    603
   300  .28300E+03  .10000E+01    2    605
   301  .28400E+03  .10000E+01    2    607
   302  .28500E+03  .10000E+01    2    609
   303  .28600E+03  .10000E+01    2    611
   304  .28700E+03  .10000E+01    2    613
   305  .28800E+03  .10000E+01    2    615
   306  .28900E+03  .10000E+01    2    617
   307  .29000E+03  .10000E+01    2    619
   308  .29100E+03  .10000E+01    2    621
   309  .29200E+03  .10000E+01    2    623
   310  .29300E+03  .10000E+01    2    625
   311  .29400E+03  .10000E+01    2    627
   312  .29500E+03  .10000E+01    2    629
   313  .29600E+03  .10000E+01    2    631
   314  .29700E+03  .10000E+01    2    633
   315  .29800E+03  .10000E+01    2    635
   316  .29900E+03  .10000E+01    2    637
   317  .30000E+03  .10000E+01    2    639
   318  .30100E+03  .10000E+01    2    641
   319  .30200E+03  .10000E+01    2    643
   320  .30300E+03  .10000E+01    2    645
   321  .30400E+03  .10000E+01    2    647
   322  .30500E+03  .10000E+01    2    649
   323  .30600E+03  .10000E+01    2    651
   324  .30700E+03  .10000E+01    2    653
   325  .30800E+03  .10000E+01    2    655
   326  .30900E+03  .10000E+01    2    657
   327  .31000E+03  .10000E+01    2    659
   328  .31100E+03  .10000E+01    2    661
   329  .31200E+03  .10000E+01    2    663
   330  .31300E+03  .10000E+01    2    665
   331  .31400E+03  .10000E+01    2    667
   332  .31500E+03  .10000E+01    2    669
   333  .31600E+03  .10000E+01    2    671
   334  .31700E+03  .10000E+01    2    673
   335  .31800E+03  .10000E+01    2    675
   336  .31900E+03  .10000E+01    2    677
   337  .32000E+03  .10000E+01    2    679
   338  .32100E+03  .10000E+01    2    681
   339  .32200E+03  .10000E+01    2    683
   340  .32300E+03  .10000E+01    2    685
   341  .32400E+03  .10000E+01    2    687
   342  .32500E+03  .10000E+01    2    689
   343  .32600E+03  .10000E+01    2    691
   344  .32700E+03  .10000E+01    2    693
   345  .32800E+03  .10000E+01    2    695
   346  .32900E+03  .10000E+01    2    697
   347  .33000E+03  .10000E+01    2    699
   348  .33100E+03  .10000E+01    2    701
   349  .33200E+03  .10000E+01    2    703
   350  .33300E+03  .10000E+01    2    705
   351  .33400E+03  .10000E+01    2    707
   352  .33500E+03  .10000E+01    2    709
   353  .33600E+03  .10000E+01    2    711
   354  .33700E+03  .10000E+01    2    713
   355  .33800E+03  .10000E+01    2    715
   356  .33900E+03  .10000E+01    2    717
   357  .34000E+03  .10000E+01    2    719
   358  .34100E+03  .10000E+01    2    721
   359  .34200E+03  .10000E+01    2    723
   360  .34300E+03  .10000E+01    2    725
   361  .34400E+03  .10000E+01    2    727
   362  .34500E+03  .10000E+01    2    729
   363  .34600E+03  .10000E+01    2    731
   364  .34700E+03  .10000E+01    2    733
   365  .34800E+03  .10000E+01    2    735
   366  .34900E+03  .10000E+01    2    737
   367  .35000E+03  .10000E+01    2    739
   368  .35100E+03  .10000E+01    2    741
   369  .35200E+03  .10000E+01    2    743
   370  .35300E+03  .10000E+01    2    745
   371  .35400E+03  .10000E+01    2    747
   372  .35500E+03  .10000E+01    2    749
   373  .35600E+03  .10000E+01    2    751
   374  .35700E+03  .10000E+01    2    753
   375  .35800E+03  .10000E+01    2    755
   376  .35900E+03  .10000E+01    2    757
   377  .36000E+03  .10000E+01    2    759
