 Welcome to HYDRUS-2D                                                    
 
 Program HYDRUS2
 Date:  23. 2.    Time:  13:52:18
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = m    , T = days , M = mmol 


 Time:     10.0000

    i    n    x      z    Code     Q          v           h       th       Temp     Conc
                                 [V/T]      [L/T]        [L]     [-]        [C]    [M/L3]

   91  145     .5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .642E-26
   92  146    1.0  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .810E-24
   93  147    1.5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .984E-20
   94  148    2.0  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .102E-18
   95  149    2.5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .250E-18
   96  150    3.0  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .161E-20
   97  151    3.5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .310E-23
   98  152    4.0  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .781E-23
   99  153    4.5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .126E-27
  100  154    5.0  -10.0   -6  -.851E-04   .340E-03       -1.0   .242     20.00  .128E-26
  101  188    5.0    1.0   -1   .205E-02  -.250E-01        -.2   .383     20.00  .259E-01
  102  189    4.8    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .259E-01
  103  190    4.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  104  191    4.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .259E-01
  105  192    4.3    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  106  193    4.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .259E-01
  107  194    4.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .257E-01
  108  195    3.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  109  196    3.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  110  197    3.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  111  198    3.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .257E-01
  112  199    3.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  113  200    3.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  114  201    2.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  115  202    2.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  116  203    2.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .257E-01
  117  204    2.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  118  205    2.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  119  206    2.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  120  207    1.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .257E-01
  121  208    1.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  122  209    1.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  123  210    1.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  124  211    1.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  125  212    1.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .257E-01
  126  213     .9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .257E-01
  127  214     .7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  128  215     .6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  129  216     .4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  130  217     .2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .257E-01
  131  218     .1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .257E-01
  132  219    -.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .257E-01
  133  220    -.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  134  221    -.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  135  222    -.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  136  223    -.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  137  224    -.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  138  225   -1.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  139  226   -1.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  140  227   -1.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  141  228   -1.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .257E-01
  142  229   -1.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .257E-01
  143  230   -1.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  144  231   -2.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  145  232   -2.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  146  233   -2.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  147  234   -2.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  148  235   -2.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  149  236   -2.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .257E-01
  150  237   -3.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  151  238   -3.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  152  239   -3.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .259E-01
  153  240   -3.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  154  241   -3.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .257E-01
  155  242   -3.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .259E-01
  156  243   -4.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  157  244   -4.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  158  245   -4.3    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .258E-01
  159  246   -4.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .257E-01
  160  247   -4.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .259E-01
  161  248   -4.8    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .259E-01


 Time:     50.0000

    i    n    x      z    Code     Q          v           h       th       Temp     Conc
                                 [V/T]      [L/T]        [L]     [-]        [C]    [M/L3]

    1    1   -2.0   -6.0   -2   .000E+00   .000E+00        -.2   .389     20.00  .702E-01
    2   23    2.0   -6.0   -2   .000E+00   .000E+00        -.1   .396     20.00  .735E-01
    3   24    2.0   -5.9   -2   .000E+00   .000E+00        -.1   .412     20.00  .842E-01
    4   25    2.0   -5.7   -2   .000E+00   .000E+00        -.1   .414     20.00  .905E-01
    5   26    2.0   -5.6   -2   .000E+00   .000E+00        -.1   .415     20.00  .964E-01
    6   27    2.0   -5.5   -2   .000E+00   .000E+00        -.1   .416     20.00  .102E+00
    7   28    2.0   -5.4   -2   .000E+00   .000E+00        -.1   .417     20.00  .108E+00
    8   29    2.0   -5.2   -2   .000E+00   .000E+00        -.1   .418     20.00  .113E+00
    9   30    2.0   -5.1   -2   .000E+00   .000E+00        -.1   .420     20.00  .118E+00
   10   31    2.0   -5.0   -2   .000E+00   .000E+00        -.1   .421     20.00  .122E+00
   11   32    2.0   -4.9   -2   .000E+00   .000E+00         .0   .422     20.00  .127E+00
   12   33    2.0   -4.8   -2   .000E+00   .000E+00         .0   .423     20.00  .132E+00
   13   34    2.0   -4.6   -2   .000E+00   .000E+00         .0   .424     20.00  .136E+00
   14   35    1.9   -4.5   -2   .000E+00   .000E+00         .0   .425     20.00  .140E+00
   15   36    1.9   -4.4   -2   .000E+00   .000E+00         .0   .426     20.00  .144E+00
   16   37    1.9   -4.3   -2   .000E+00   .000E+00         .0   .427     20.00  .148E+00
   17   38    1.9   -4.1   -2   .000E+00   .000E+00         .0   .427     20.00  .152E+00
   18   39    1.9   -4.0   -2   .000E+00   .000E+00         .0   .428     20.00  .155E+00
   19   40    1.8   -3.9   -2   .000E+00   .000E+00         .0   .429     20.00  .158E+00
   20   41    1.8   -3.8   -2   .000E+00   .000E+00         .0   .429     20.00  .161E+00
   21   42    1.8   -3.7   -2   .000E+00   .000E+00         .0   .429     20.00  .164E+00
   22   43    1.7   -3.6   -2   .000E+00   .000E+00         .0   .430     20.00  .167E+00
   23   44    1.7   -3.5   -2   .000E+00   .000E+00         .0   .430     20.00  .170E+00
   24   45    1.6   -3.3   -2   .000E+00   .000E+00         .0   .430     20.00  .172E+00
   25   46    1.6   -3.2   -2   .000E+00   .000E+00         .0   .430     20.00  .174E+00
   26   47    1.5   -3.1    2  -.135E-03   .114E-02         .0   .430     20.00  .176E+00
   27   48    1.4   -3.0   -2   .000E+00   .000E+00         .0   .430     20.00  .177E+00
   28   49    1.4   -2.9    2  -.158E-03   .133E-02         .0   .430     20.00  .179E+00
   29   50    1.3   -2.9    2  -.110E-02   .929E-02         .0   .430     20.00  .180E+00
   30   51    1.2   -2.8    2  -.100E-02   .840E-02         .0   .430     20.00  .181E+00
   31   52    1.1   -2.7    2  -.123E-02   .102E-01         .0   .430     20.00  .182E+00
   32   53    1.0   -2.7    2  -.136E-02   .112E-01         .0   .430     20.00  .182E+00
   33   54     .9   -2.6    2  -.138E-02   .113E-01         .0   .430     20.00  .183E+00
   34   55     .8   -2.5    2  -.187E-02   .151E-01         .0   .430     20.00  .183E+00
   35   56     .6   -2.5    2  -.182E-02   .146E-01         .0   .430     20.00  .183E+00
   36   57     .5   -2.5    2  -.239E-02   .191E-01         .0   .430     20.00  .183E+00
   37   58     .4   -2.4    2  -.194E-02   .155E-01         .0   .430     20.00  .184E+00
   38   59     .3   -2.4    2  -.205E-02   .163E-01         .0   .430     20.00  .184E+00
   39   60     .2   -2.4    2  -.229E-02   .183E-01         .0   .430     20.00  .184E+00
   40   61     .0   -2.4    2  -.216E-02   .173E-01         .0   .430     20.00  .184E+00
   41   62    -.1   -2.4    2  -.211E-02   .171E-01         .0   .430     20.00  .184E+00
   42   63    -.2   -2.4    2  -.214E-02   .174E-01         .0   .430     20.00  .184E+00
   43   64    -.3   -2.4    2  -.196E-02   .160E-01         .0   .430     20.00  .184E+00
   44   65    -.5   -2.4    2  -.178E-02   .146E-01         .0   .430     20.00  .184E+00
   45   66    -.6   -2.5    2  -.201E-02   .166E-01         .0   .430     20.00  .183E+00
   46   67    -.7   -2.5    2  -.176E-02   .146E-01         .0   .430     20.00  .183E+00
   47   68    -.8   -2.6    2  -.189E-02   .157E-01         .0   .430     20.00  .183E+00
   48   69    -.9   -2.6    2  -.135E-02   .112E-01         .0   .430     20.00  .183E+00
   49   70   -1.0   -2.7    2  -.114E-02   .947E-02         .0   .430     20.00  .182E+00
   50   71   -1.1   -2.7    2  -.142E-02   .118E-01         .0   .430     20.00  .182E+00
   51   72   -1.2   -2.8    2  -.919E-03   .756E-02         .0   .430     20.00  .181E+00
   52   73   -1.3   -2.9    2  -.564E-03   .461E-02         .0   .430     20.00  .180E+00
   53   74   -1.4   -3.0    2  -.104E-02   .843E-02         .0   .430     20.00  .179E+00
   54   75   -1.5   -3.1    2  -.522E-03   .422E-02         .0   .430     20.00  .177E+00
   55   76   -1.6   -3.2    2  -.285E-03   .230E-02         .0   .430     20.00  .176E+00
   56   77   -1.6   -3.3    2  -.351E-03   .283E-02         .0   .430     20.00  .174E+00
   57   78   -1.7   -3.4   -2   .000E+00   .000E+00         .0   .430     20.00  .171E+00
   58   79   -1.7   -3.5   -2   .000E+00   .000E+00         .0   .430     20.00  .169E+00
   59   80   -1.8   -3.6   -2   .000E+00   .000E+00         .0   .430     20.00  .166E+00
   60   81   -1.8   -3.7   -2   .000E+00   .000E+00         .0   .430     20.00  .164E+00
   61   82   -1.9   -3.8   -2   .000E+00   .000E+00         .0   .430     20.00  .161E+00
   62   83   -1.9   -3.9   -2   .000E+00   .000E+00         .0   .429     20.00  .157E+00
   63   84   -2.0   -4.1   -2   .000E+00   .000E+00         .0   .429     20.00  .154E+00
   64   85   -2.0   -4.2   -2   .000E+00   .000E+00         .0   .428     20.00  .150E+00
   65   86   -2.0   -4.3   -2   .000E+00   .000E+00         .0   .427     20.00  .147E+00
   66   87   -2.0   -4.4   -2   .000E+00   .000E+00         .0   .426     20.00  .143E+00
   67   88   -2.0   -4.5   -2   .000E+00   .000E+00         .0   .425     20.00  .139E+00
   68   89   -2.0   -4.6   -2   .000E+00   .000E+00         .0   .423     20.00  .135E+00
   69   90   -2.1   -4.8   -2   .000E+00   .000E+00         .0   .422     20.00  .130E+00
   70   91   -2.1   -4.9   -2   .000E+00   .000E+00        -.1   .420     20.00  .126E+00
   71   92   -2.1   -5.0   -2   .000E+00   .000E+00        -.1   .418     20.00  .121E+00
   72   93   -2.1   -5.1   -2   .000E+00   .000E+00        -.1   .417     20.00  .116E+00
   73   94   -2.0   -5.3   -2   .000E+00   .000E+00        -.1   .415     20.00  .111E+00
   74   95   -2.0   -5.4   -2   .000E+00   .000E+00        -.1   .413     20.00  .105E+00
   75   96   -2.0   -5.5   -2   .000E+00   .000E+00        -.1   .411     20.00  .995E-01
   76   97   -2.0   -5.6   -2   .000E+00   .000E+00        -.1   .409     20.00  .936E-01
   77   98   -2.0   -5.8   -2   .000E+00   .000E+00        -.1   .408     20.00  .872E-01
   78   99   -2.0   -5.9   -2   .000E+00   .000E+00        -.1   .405     20.00  .804E-01
   79  100   -5.0    1.0   -1   .205E-02  -.250E-01        -.2   .383     20.00  .140E-01
   80  134   -5.0  -10.0   -6  -.851E-04   .340E-03       -1.0   .242     20.00 -.677E-16
   81  135   -4.5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .358E-12
   82  136   -4.0  -10.0   -6  -.170E-03   .341E-03       -1.0   .242     20.00  .183E-11
   83  137   -3.5  -10.0   -6  -.170E-03   .341E-03       -1.0   .242     20.00  .673E-09
   84  138   -3.0  -10.0   -6  -.171E-03   .343E-03       -1.0   .242     20.00  .731E-07
   85  139   -2.5  -10.0   -6  -.172E-03   .345E-03       -1.0   .243     20.00  .363E-06
   86  140   -2.0  -10.0   -6  -.171E-03   .342E-03       -1.0   .242     20.00  .405E-07
   87  141   -1.5  -10.0   -6  -.170E-03   .341E-03       -1.0   .242     20.00  .253E-09
   88  142   -1.0  -10.0   -6  -.170E-03   .341E-03       -1.0   .242     20.00  .242E-10
   89  143    -.5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00 -.234E-13
   90  144     .0  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .191E-16
   91  145     .5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .394E-15
   92  146    1.0  -10.0   -6  -.170E-03   .341E-03       -1.0   .242     20.00  .780E-12
   93  147    1.5  -10.0   -6  -.170E-03   .341E-03       -1.0   .242     20.00  .260E-08
   94  148    2.0  -10.0   -6  -.172E-03   .343E-03       -1.0   .242     20.00  .903E-07
   95  149    2.5  -10.0   -6  -.175E-03   .350E-03       -1.0   .243     20.00  .884E-06
   96  150    3.0  -10.0   -6  -.172E-03   .344E-03       -1.0   .242     20.00  .122E-06
   97  151    3.5  -10.0   -6  -.170E-03   .341E-03       -1.0   .242     20.00  .809E-09
   98  152    4.0  -10.0   -6  -.170E-03   .341E-03       -1.0   .242     20.00  .416E-10
   99  153    4.5  -10.0   -6  -.170E-03   .340E-03       -1.0   .242     20.00  .538E-13
  100  154    5.0  -10.0   -6  -.851E-04   .340E-03       -1.0   .242     20.00  .477E-15
  101  188    5.0    1.0   -1   .205E-02  -.250E-01        -.2   .383     20.00  .140E-01
  102  189    4.8    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  103  190    4.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  104  191    4.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  105  192    4.3    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  106  193    4.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  107  194    4.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  108  195    3.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  109  196    3.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  110  197    3.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  111  198    3.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .139E-01
  112  199    3.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  113  200    3.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  114  201    2.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  115  202    2.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  116  203    2.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .139E-01
  117  204    2.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  118  205    2.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  119  206    2.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  120  207    1.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .139E-01
  121  208    1.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  122  209    1.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  123  210    1.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  124  211    1.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  125  212    1.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .139E-01
  126  213     .9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  127  214     .7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  128  215     .6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  129  216     .4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  130  217     .2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  131  218     .1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .139E-01
  132  219    -.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .139E-01
  133  220    -.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  134  221    -.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  135  222    -.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  136  223    -.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  137  224    -.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  138  225   -1.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  139  226   -1.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  140  227   -1.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  141  228   -1.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .139E-01
  142  229   -1.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .139E-01
  143  230   -1.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  144  231   -2.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  145  232   -2.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  146  233   -2.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  147  234   -2.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  148  235   -2.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  149  236   -2.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .139E-01
  150  237   -3.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  151  238   -3.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  152  239   -3.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  153  240   -3.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  154  241   -3.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .139E-01
  155  242   -3.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  156  243   -4.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  157  244   -4.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  158  245   -4.3    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01
  159  246   -4.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .139E-01
  160  247   -4.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .141E-01
  161  248   -4.8    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .140E-01


 Time:     60.0000

    i    n    x      z    Code     Q          v           h       th       Temp     Conc
                                 [V/T]      [L/T]        [L]     [-]        [C]    [M/L3]

    1    1   -2.0   -6.0   -2   .000E+00   .000E+00        -.2   .389     20.00  .109E+00
    2   23    2.0   -6.0   -2   .000E+00   .000E+00        -.1   .396     20.00  .112E+00
    3   24    2.0   -5.9   -2   .000E+00   .000E+00        -.1   .412     20.00  .122E+00
    4   25    2.0   -5.7   -2   .000E+00   .000E+00        -.1   .414     20.00  .127E+00
    5   26    2.0   -5.6   -2   .000E+00   .000E+00        -.1   .415     20.00  .132E+00
    6   27    2.0   -5.5   -2   .000E+00   .000E+00        -.1   .416     20.00  .137E+00
    7   28    2.0   -5.4   -2   .000E+00   .000E+00        -.1   .417     20.00  .140E+00
    8   29    2.0   -5.2   -2   .000E+00   .000E+00        -.1   .418     20.00  .143E+00
    9   30    2.0   -5.1   -2   .000E+00   .000E+00        -.1   .420     20.00  .146E+00
   10   31    2.0   -5.0   -2   .000E+00   .000E+00        -.1   .421     20.00  .149E+00
   11   32    2.0   -4.9   -2   .000E+00   .000E+00         .0   .422     20.00  .151E+00
   12   33    2.0   -4.8   -2   .000E+00   .000E+00         .0   .423     20.00  .153E+00
   13   34    2.0   -4.6   -2   .000E+00   .000E+00         .0   .424     20.00  .155E+00
   14   35    1.9   -4.5   -2   .000E+00   .000E+00         .0   .425     20.00  .157E+00
   15   36    1.9   -4.4   -2   .000E+00   .000E+00         .0   .426     20.00  .158E+00
   16   37    1.9   -4.3   -2   .000E+00   .000E+00         .0   .427     20.00  .159E+00
   17   38    1.9   -4.1   -2   .000E+00   .000E+00         .0   .427     20.00  .160E+00
   18   39    1.9   -4.0   -2   .000E+00   .000E+00         .0   .428     20.00  .161E+00
   19   40    1.8   -3.9   -2   .000E+00   .000E+00         .0   .429     20.00  .162E+00
   20   41    1.8   -3.8   -2   .000E+00   .000E+00         .0   .429     20.00  .162E+00
   21   42    1.8   -3.7   -2   .000E+00   .000E+00         .0   .429     20.00  .162E+00
   22   43    1.7   -3.6   -2   .000E+00   .000E+00         .0   .430     20.00  .162E+00
   23   44    1.7   -3.5   -2   .000E+00   .000E+00         .0   .430     20.00  .162E+00
   24   45    1.6   -3.3   -2   .000E+00   .000E+00         .0   .430     20.00  .161E+00
   25   46    1.6   -3.2   -2   .000E+00   .000E+00         .0   .430     20.00  .161E+00
   26   47    1.5   -3.1    2  -.135E-03   .114E-02         .0   .430     20.00  .160E+00
   27   48    1.4   -3.0   -2   .000E+00   .000E+00         .0   .430     20.00  .159E+00
   28   49    1.4   -2.9    2  -.158E-03   .133E-02         .0   .430     20.00  .158E+00
   29   50    1.3   -2.9    2  -.110E-02   .929E-02         .0   .430     20.00  .157E+00
   30   51    1.2   -2.8    2  -.100E-02   .840E-02         .0   .430     20.00  .155E+00
   31   52    1.1   -2.7    2  -.123E-02   .102E-01         .0   .430     20.00  .154E+00
   32   53    1.0   -2.7    2  -.136E-02   .112E-01         .0   .430     20.00  .152E+00
   33   54     .9   -2.6    2  -.138E-02   .113E-01         .0   .430     20.00  .151E+00
   34   55     .8   -2.5    2  -.187E-02   .151E-01         .0   .430     20.00  .150E+00
   35   56     .6   -2.5    2  -.182E-02   .146E-01         .0   .430     20.00  .149E+00
   36   57     .5   -2.5    2  -.239E-02   .191E-01         .0   .430     20.00  .147E+00
   37   58     .4   -2.4    2  -.194E-02   .155E-01         .0   .430     20.00  .147E+00
   38   59     .3   -2.4    2  -.205E-02   .163E-01         .0   .430     20.00  .146E+00
   39   60     .2   -2.4    2  -.229E-02   .183E-01         .0   .430     20.00  .146E+00
   40   61     .0   -2.4    2  -.216E-02   .173E-01         .0   .430     20.00  .146E+00
   41   62    -.1   -2.4    2  -.211E-02   .171E-01         .0   .430     20.00  .146E+00
   42   63    -.2   -2.4    2  -.214E-02   .174E-01         .0   .430     20.00  .146E+00
   43   64    -.3   -2.4    2  -.196E-02   .160E-01         .0   .430     20.00  .146E+00
   44   65    -.5   -2.4    2  -.178E-02   .146E-01         .0   .430     20.00  .147E+00
   45   66    -.6   -2.5    2  -.201E-02   .166E-01         .0   .430     20.00  .148E+00
   46   67    -.7   -2.5    2  -.176E-02   .146E-01         .0   .430     20.00  .149E+00
   47   68    -.8   -2.6    2  -.189E-02   .157E-01         .0   .430     20.00  .150E+00
   48   69    -.9   -2.6    2  -.135E-02   .112E-01         .0   .430     20.00  .152E+00
   49   70   -1.0   -2.7    2  -.114E-02   .947E-02         .0   .430     20.00  .153E+00
   50   71   -1.1   -2.7    2  -.142E-02   .118E-01         .0   .430     20.00  .154E+00
   51   72   -1.2   -2.8    2  -.919E-03   .756E-02         .0   .430     20.00  .156E+00
   52   73   -1.3   -2.9    2  -.564E-03   .461E-02         .0   .430     20.00  .157E+00
   53   74   -1.4   -3.0    2  -.104E-02   .843E-02         .0   .430     20.00  .158E+00
   54   75   -1.5   -3.1    2  -.522E-03   .422E-02         .0   .430     20.00  .159E+00
   55   76   -1.6   -3.2    2  -.285E-03   .230E-02         .0   .430     20.00  .160E+00
   56   77   -1.6   -3.3    2  -.344E-03   .277E-02         .0   .430     20.00  .161E+00
   57   78   -1.7   -3.4   -2   .000E+00   .000E+00         .0   .430     20.00  .162E+00
   58   79   -1.7   -3.5   -2   .000E+00   .000E+00         .0   .430     20.00  .162E+00
   59   80   -1.8   -3.6   -2   .000E+00   .000E+00         .0   .430     20.00  .162E+00
   60   81   -1.8   -3.7   -2   .000E+00   .000E+00         .0   .430     20.00  .162E+00
   61   82   -1.9   -3.8   -2   .000E+00   .000E+00         .0   .430     20.00  .162E+00
   62   83   -1.9   -3.9   -2   .000E+00   .000E+00         .0   .429     20.00  .161E+00
   63   84   -2.0   -4.1   -2   .000E+00   .000E+00         .0   .429     20.00  .161E+00
   64   85   -2.0   -4.2   -2   .000E+00   .000E+00         .0   .428     20.00  .160E+00
