


                               Node(655)                                           Node(***)                                           Node(***)                                           Node(***)                                           Node(***)

     time        hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb    
    339.831    -17.195   .3843   20.000   .175E-08   .000E+00        9.285   .4300   20.000   .488E+00   .000E+00       46.896   .4300   20.000   .143E-07   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .341E-02   .000E+00
    340.678    -17.195   .3843   20.000   .176E-08   .000E+00        9.285   .4300   20.000   .484E+00   .000E+00       46.896   .4300   20.000   .159E-07   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .356E-02   .000E+00
    341.525    -17.195   .3843   20.000   .177E-08   .000E+00        9.285   .4300   20.000   .480E+00   .000E+00       46.896   .4300   20.000   .177E-07   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .371E-02   .000E+00
    342.373    -17.195   .3843   20.000   .178E-08   .000E+00        9.285   .4300   20.000   .477E+00   .000E+00       46.896   .4300   20.000   .196E-07   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .387E-02   .000E+00
    343.220    -17.195   .3843   20.000   .179E-08   .000E+00        9.285   .4300   20.000   .473E+00   .000E+00       46.896   .4300   20.000   .218E-07   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .404E-02   .000E+00
    344.068    -17.195   .3843   20.000   .180E-08   .000E+00        9.285   .4300   20.000   .469E+00   .000E+00       46.896   .4300   20.000   .242E-07   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .421E-02   .000E+00
    344.915    -17.195   .3843   20.000   .181E-08   .000E+00        9.285   .4300   20.000   .466E+00   .000E+00       46.896   .4300   20.000   .269E-07   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .439E-02   .000E+00
    345.763    -17.195   .3843   20.000   .182E-08   .000E+00        9.285   .4300   20.000   .462E+00   .000E+00       46.896   .4300   20.000   .298E-07   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .458E-02   .000E+00
    346.610    -17.195   .3843   20.000   .182E-08   .000E+00        9.285   .4300   20.000   .459E+00   .000E+00       46.896   .4300   20.000   .331E-07   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .477E-02   .000E+00
    347.458    -17.195   .3843   20.000   .183E-08   .000E+00        9.285   .4300   20.000   .455E+00   .000E+00       46.896   .4300   20.000   .366E-07   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .496E-02   .000E+00
    348.305    -17.195   .3843   20.000   .184E-08   .000E+00        9.285   .4300   20.000   .451E+00   .000E+00       46.896   .4300   20.000   .406E-07   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .517E-02   .000E+00
    349.153    -17.195   .3843   20.000   .185E-08   .000E+00        9.285   .4300   20.000   .448E+00   .000E+00       46.896   .4300   20.000   .449E-07   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .538E-02   .000E+00
    350.000    -17.195   .3843   20.000   .186E-08   .000E+00        9.285   .4300   20.000   .444E+00   .000E+00       46.896   .4300   20.000   .497E-07   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .560E-02   .000E+00
    350.847    -17.195   .3843   20.000   .187E-08   .000E+00        9.285   .4300   20.000   .441E+00   .000E+00       46.896   .4300   20.000   .550E-07   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .582E-02   .000E+00
    351.695    -17.195   .3843   20.000   .188E-08   .000E+00        9.285   .4300   20.000   .438E+00   .000E+00       46.896   .4300   20.000   .608E-07   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .605E-02   .000E+00
    352.542    -17.195   .3843   20.000   .189E-08   .000E+00        9.285   .4300   20.000   .434E+00   .000E+00       46.896   .4300   20.000   .672E-07   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .629E-02   .000E+00
    353.390    -17.195   .3843   20.000   .190E-08   .000E+00        9.285   .4300   20.000   .431E+00   .000E+00       46.896   .4300   20.000   .742E-07   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .654E-02   .000E+00
    354.237    -17.195   .3843   20.000   .191E-08   .000E+00        9.285   .4300   20.000   .427E+00   .000E+00       46.896   .4300   20.000   .819E-07   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .679E-02   .000E+00
    355.085    -17.195   .3843   20.000   .191E-08   .000E+00        9.285   .4300   20.000   .424E+00   .000E+00       46.896   .4300   20.000   .904E-07   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .705E-02   .000E+00
    355.932    -17.195   .3843   20.000   .192E-08   .000E+00        9.285   .4300   20.000   .421E+00   .000E+00       46.896   .4300   20.000   .997E-07   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .732E-02   .000E+00
    356.780    -17.195   .3843   20.000   .193E-08   .000E+00        9.285   .4300   20.000   .417E+00   .000E+00       46.896   .4300   20.000   .110E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .760E-02   .000E+00
    357.627    -17.195   .3843   20.000   .194E-08   .000E+00        9.285   .4300   20.000   .414E+00   .000E+00       46.896   .4300   20.000   .121E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .788E-02   .000E+00
    358.475    -17.195   .3843   20.000   .195E-08   .000E+00        9.285   .4300   20.000   .411E+00   .000E+00       46.896   .4300   20.000   .133E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .818E-02   .000E+00
    359.322    -17.195   .3843   20.000   .196E-08   .000E+00        9.285   .4300   20.000   .407E+00   .000E+00       46.896   .4300   20.000   .147E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .848E-02   .000E+00
    360.169    -17.195   .3843   20.000   .197E-08   .000E+00        9.285   .4300   20.000   .404E+00   .000E+00       46.896   .4300   20.000   .162E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .879E-02   .000E+00
    361.017    -17.195   .3843   20.000   .198E-08   .000E+00        9.285   .4300   20.000   .401E+00   .000E+00       46.896   .4300   20.000   .178E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .911E-02   .000E+00
    361.864    -17.195   .3843   20.000   .199E-08   .000E+00        9.285   .4300   20.000   .398E+00   .000E+00       46.896   .4300   20.000   .195E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .943E-02   .000E+00
    362.712    -17.195   .3843   20.000   .199E-08   .000E+00        9.285   .4300   20.000   .395E+00   .000E+00       46.896   .4300   20.000   .215E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .977E-02   .000E+00
    363.559    -17.195   .3843   20.000   .200E-08   .000E+00        9.285   .4300   20.000   .391E+00   .000E+00       46.896   .4300   20.000   .236E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .101E-01   .000E+00
    364.407    -17.195   .3843   20.000   .201E-08   .000E+00        9.285   .4300   20.000   .388E+00   .000E+00       46.896   .4300   20.000   .259E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .105E-01   .000E+00
    365.254    -17.195   .3843   20.000   .202E-08   .000E+00        9.285   .4300   20.000   .385E+00   .000E+00       46.896   .4300   20.000   .284E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .108E-01   .000E+00
    366.102    -17.195   .3843   20.000   .203E-08   .000E+00        9.285   .4300   20.000   .382E+00   .000E+00       46.896   .4300   20.000   .311E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .112E-01   .000E+00
    366.949    -17.195   .3843   20.000   .204E-08   .000E+00        9.285   .4300   20.000   .379E+00   .000E+00       46.896   .4300   20.000   .341E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .116E-01   .000E+00
    367.797    -17.195   .3843   20.000   .205E-08   .000E+00        9.285   .4300   20.000   .376E+00   .000E+00       46.896   .4300   20.000   .374E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .120E-01   .000E+00
    368.644    -17.195   .3843   20.000   .206E-08   .000E+00        9.285   .4300   20.000   .373E+00   .000E+00       46.896   .4300   20.000   .409E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .124E-01   .000E+00
    369.492    -17.195   .3843   20.000   .206E-08   .000E+00        9.285   .4300   20.000   .370E+00   .000E+00       46.896   .4300   20.000   .448E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .128E-01   .000E+00
    370.339    -17.195   .3843   20.000   .207E-08   .000E+00        9.285   .4300   20.000   .367E+00   .000E+00       46.896   .4300   20.000   .490E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .132E-01   .000E+00
    371.186    -17.195   .3843   20.000   .208E-08   .000E+00        9.285   .4300   20.000   .364E+00   .000E+00       46.896   .4300   20.000   .536E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .137E-01   .000E+00
    372.034    -17.195   .3843   20.000   .209E-08   .000E+00        9.285   .4300   20.000   .361E+00   .000E+00       46.896   .4300   20.000   .586E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .141E-01   .000E+00
    372.881    -17.195   .3843   20.000   .210E-08   .000E+00        9.285   .4300   20.000   .358E+00   .000E+00       46.896   .4300   20.000   .641E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .146E-01   .000E+00
    373.729    -17.195   .3843   20.000   .211E-08   .000E+00        9.285   .4300   20.000   .355E+00   .000E+00       46.896   .4300   20.000   .700E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .150E-01   .000E+00
    374.576    -17.195   .3843   20.000   .212E-08   .000E+00        9.285   .4300   20.000   .353E+00   .000E+00       46.896   .4300   20.000   .764E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .155E-01   .000E+00
    375.424    -17.195   .3843   20.000   .212E-08   .000E+00        9.285   .4300   20.000   .350E+00   .000E+00       46.896   .4300   20.000   .834E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .160E-01   .000E+00
    376.271    -17.195   .3843   20.000   .213E-08   .000E+00        9.285   .4300   20.000   .347E+00   .000E+00       46.896   .4300   20.000   .910E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .165E-01   .000E+00
    377.119    -17.195   .3843   20.000   .214E-08   .000E+00        9.285   .4300   20.000   .344E+00   .000E+00       46.896   .4300   20.000   .992E-06   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .170E-01   .000E+00
    377.966    -17.195   .3843   20.000   .215E-08   .000E+00        9.285   .4300   20.000   .341E+00   .000E+00       46.896   .4300   20.000   .108E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .175E-01   .000E+00
    378.814    -17.195   .3843   20.000   .216E-08   .000E+00        9.285   .4300   20.000   .339E+00   .000E+00       46.896   .4300   20.000   .118E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .181E-01   .000E+00
    379.661    -17.195   .3843   20.000   .217E-08   .000E+00        9.285   .4300   20.000   .336E+00   .000E+00       46.896   .4300   20.000   .128E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .186E-01   .000E+00
    380.508    -17.195   .3843   20.000   .217E-08   .000E+00        9.285   .4300   20.000   .333E+00   .000E+00       46.896   .4300   20.000   .140E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .192E-01   .000E+00
    381.356    -17.195   .3843   20.000   .218E-08   .000E+00        9.285   .4300   20.000   .331E+00   .000E+00       46.896   .4300   20.000   .152E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .197E-01   .000E+00
    382.203    -17.195   .3843   20.000   .219E-08   .000E+00        9.285   .4300   20.000   .328E+00   .000E+00       46.896   .4300   20.000   .165E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .203E-01   .000E+00
    383.051    -17.195   .3843   20.000   .220E-08   .000E+00        9.285   .4300   20.000   .325E+00   .000E+00       46.896   .4300   20.000   .180E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .209E-01   .000E+00
    383.898    -17.195   .3843   20.000   .221E-08   .000E+00        9.285   .4300   20.000   .323E+00   .000E+00       46.896   .4300   20.000   .195E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .215E-01   .000E+00
    384.746    -17.195   .3843   20.000   .221E-08   .000E+00        9.285   .4300   20.000   .320E+00   .000E+00       46.896   .4300   20.000   .212E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .221E-01   .000E+00
    385.593    -17.195   .3843   20.000   .222E-08   .000E+00        9.285   .4300   20.000   .317E+00   .000E+00       46.896   .4300   20.000   .230E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .227E-01   .000E+00
    386.441    -17.195   .3843   20.000   .223E-08   .000E+00        9.285   .4300   20.000   .315E+00   .000E+00       46.896   .4300   20.000   .250E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .234E-01   .000E+00
    387.288    -17.195   .3843   20.000   .224E-08   .000E+00        9.285   .4300   20.000   .312E+00   .000E+00       46.896   .4300   20.000   .271E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .240E-01   .000E+00
    388.136    -17.195   .3843   20.000   .225E-08   .000E+00        9.285   .4300   20.000   .310E+00   .000E+00       46.896   .4300   20.000   .294E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .247E-01   .000E+00
    388.983    -17.195   .3843   20.000   .225E-08   .000E+00        9.285   .4300   20.000   .307E+00   .000E+00       46.896   .4300   20.000   .318E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .254E-01   .000E+00
    389.831    -17.195   .3843   20.000   .226E-08   .000E+00        9.285   .4300   20.000   .305E+00   .000E+00       46.896   .4300   20.000   .345E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .261E-01   .000E+00
    390.678    -17.195   .3843   20.000   .227E-08   .000E+00        9.285   .4300   20.000   .303E+00   .000E+00       46.896   .4300   20.000   .373E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .268E-01   .000E+00
    391.525    -17.195   .3843   20.000   .228E-08   .000E+00        9.285   .4300   20.000   .300E+00   .000E+00       46.896   .4300   20.000   .404E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .275E-01   .000E+00
    392.373    -17.195   .3843   20.000   .229E-08   .000E+00        9.285   .4300   20.000   .298E+00   .000E+00       46.896   .4300   20.000   .437E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .282E-01   .000E+00
    393.220    -17.195   .3843   20.000   .229E-08   .000E+00        9.285   .4300   20.000   .295E+00   .000E+00       46.896   .4300   20.000   .473E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .289E-01   .000E+00
    394.068    -17.195   .3843   20.000   .230E-08   .000E+00        9.285   .4300   20.000   .293E+00   .000E+00       46.896   .4300   20.000   .512E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .297E-01   .000E+00
    394.915    -17.195   .3843   20.000   .231E-08   .000E+00        9.285   .4300   20.000   .291E+00   .000E+00       46.896   .4300   20.000   .553E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .304E-01   .000E+00
    395.763    -17.195   .3843   20.000   .232E-08   .000E+00        9.285   .4300   20.000   .288E+00   .000E+00       46.896   .4300   20.000   .597E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .312E-01   .000E+00
    396.610    -17.195   .3843   20.000   .232E-08   .000E+00        9.285   .4300   20.000   .286E+00   .000E+00       46.896   .4300   20.000   .645E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .320E-01   .000E+00
    397.458    -17.195   .3843   20.000   .233E-08   .000E+00        9.285   .4300   20.000   .284E+00   .000E+00       46.896   .4300   20.000   .696E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .328E-01   .000E+00
    398.305    -17.195   .3843   20.000   .234E-08   .000E+00        9.285   .4300   20.000   .282E+00   .000E+00       46.896   .4300   20.000   .751E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .336E-01   .000E+00
    399.153    -17.195   .3843   20.000   .235E-08   .000E+00        9.285   .4300   20.000   .279E+00   .000E+00       46.896   .4300   20.000   .811E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .344E-01   .000E+00
    400.000    -17.195   .3843   20.000   .235E-08   .000E+00        9.285   .4300   20.000   .277E+00   .000E+00       46.896   .4300   20.000   .874E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .353E-01   .000E+00
    400.847    -17.195   .3843   20.000   .236E-08   .000E+00        9.285   .4300   20.000   .275E+00   .000E+00       46.896   .4300   20.000   .942E-05   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .361E-01   .000E+00
    401.695    -17.195   .3843   20.000   .237E-08   .000E+00        9.285   .4300   20.000   .273E+00   .000E+00       46.896   .4300   20.000   .101E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .370E-01   .000E+00
    402.542    -17.195   .3843   20.000   .238E-08   .000E+00        9.285   .4300   20.000   .271E+00   .000E+00       46.896   .4300   20.000   .109E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .379E-01   .000E+00
    403.390    -17.195   .3843   20.000   .238E-08   .000E+00        9.285   .4300   20.000   .269E+00   .000E+00       46.896   .4300   20.000   .118E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .388E-01   .000E+00
    404.237    -17.195   .3843   20.000   .239E-08   .000E+00        9.285   .4300   20.000   .266E+00   .000E+00       46.896   .4300   20.000   .127E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .397E-01   .000E+00
    405.085    -17.195   .3843   20.000   .240E-08   .000E+00        9.285   .4300   20.000   .264E+00   .000E+00       46.896   .4300   20.000   .136E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .406E-01   .000E+00
    405.932    -17.195   .3843   20.000   .241E-08   .000E+00        9.285   .4300   20.000   .262E+00   .000E+00       46.896   .4300   20.000   .146E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .415E-01   .000E+00
    406.780    -17.195   .3843   20.000   .241E-08   .000E+00        9.285   .4300   20.000   .260E+00   .000E+00       46.896   .4300   20.000   .157E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .425E-01   .000E+00
    407.627    -17.195   .3843   20.000   .242E-08   .000E+00        9.285   .4300   20.000   .258E+00   .000E+00       46.896   .4300   20.000   .169E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .434E-01   .000E+00
    408.475    -17.195   .3843   20.000   .243E-08   .000E+00        9.285   .4300   20.000   .256E+00   .000E+00       46.896   .4300   20.000   .182E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .444E-01   .000E+00
    409.322    -17.195   .3843   20.000   .243E-08   .000E+00        9.285   .4300   20.000   .254E+00   .000E+00       46.896   .4300   20.000   .195E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .453E-01   .000E+00
    410.169    -17.195   .3843   20.000   .244E-08   .000E+00        9.284   .4300   20.000   .252E+00   .000E+00       46.896   .4300   20.000   .209E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .463E-01   .000E+00
    411.017    -17.195   .3843   20.000   .245E-08   .000E+00        9.284   .4300   20.000   .250E+00   .000E+00       46.896   .4300   20.000   .225E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .473E-01   .000E+00
    411.864    -17.195   .3843   20.000   .246E-08   .000E+00        9.284   .4300   20.000   .248E+00   .000E+00       46.896   .4300   20.000   .241E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .483E-01   .000E+00
    412.712    -17.195   .3843   20.000   .246E-08   .000E+00        9.284   .4300   20.000   .246E+00   .000E+00       46.896   .4300   20.000   .258E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .494E-01   .000E+00
    413.559    -17.195   .3843   20.000   .247E-08   .000E+00        9.284   .4300   20.000   .244E+00   .000E+00       46.896   .4300   20.000   .277E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .504E-01   .000E+00
    414.407    -17.195   .3843   20.000   .248E-08   .000E+00        9.284   .4300   20.000   .242E+00   .000E+00       46.896   .4300   20.000   .297E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .515E-01   .000E+00
    415.254    -17.195   .3843   20.000   .248E-08   .000E+00        9.284   .4300   20.000   .241E+00   .000E+00       46.896   .4300   20.000   .318E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .525E-01   .000E+00
    416.102    -17.195   .3843   20.000   .249E-08   .000E+00        9.284   .4300   20.000   .239E+00   .000E+00       46.896   .4300   20.000   .340E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .536E-01   .000E+00
    416.949    -17.195   .3843   20.000   .250E-08   .000E+00        9.284   .4300   20.000   .237E+00   .000E+00       46.896   .4300   20.000   .364E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .547E-01   .000E+00
    417.797    -17.195   .3843   20.000   .250E-08   .000E+00        9.284   .4300   20.000   .235E+00   .000E+00       46.896   .4300   20.000   .389E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .558E-01   .000E+00
    418.644    -17.195   .3843   20.000   .251E-08   .000E+00        9.284   .4300   20.000   .233E+00   .000E+00       46.896   .4300   20.000   .416E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .569E-01   .000E+00
    419.492    -17.195   .3843   20.000   .251E-08   .000E+00        9.284   .4300   20.000   .231E+00   .000E+00       46.896   .4300   20.000   .445E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .580E-01   .000E+00
    420.339    -17.195   .3843   20.000   .252E-08   .000E+00        9.284   .4300   20.000   .230E+00   .000E+00       46.896   .4300   20.000   .476E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .591E-01   .000E+00
    421.186    -17.195   .3843   20.000   .253E-08   .000E+00        9.284   .4300   20.000   .228E+00   .000E+00       46.896   .4300   20.000   .508E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .603E-01   .000E+00
    422.034    -17.195   .3843   20.000   .253E-08   .000E+00        9.284   .4300   20.000   .226E+00   .000E+00       46.896   .4300   20.000   .542E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .614E-01   .000E+00
    422.881    -17.195   .3843   20.000   .254E-08   .000E+00        9.284   .4300   20.000   .224E+00   .000E+00       46.896   .4300   20.000   .579E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .626E-01   .000E+00
    423.729    -17.195   .3843   20.000   .255E-08   .000E+00        9.284   .4300   20.000   .223E+00   .000E+00       46.896   .4300   20.000   .618E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .637E-01   .000E+00
    424.576    -17.195   .3843   20.000   .255E-08   .000E+00        9.284   .4300   20.000   .221E+00   .000E+00       46.896   .4300   20.000   .659E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .649E-01   .000E+00
    425.424    -17.195   .3843   20.000   .256E-08   .000E+00        9.284   .4300   20.000   .219E+00   .000E+00       46.896   .4300   20.000   .703E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .661E-01   .000E+00
    426.271    -17.195   .3843   20.000   .256E-08   .000E+00        9.284   .4300   20.000   .217E+00   .000E+00       46.896   .4300   20.000   .749E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .673E-01   .000E+00
    427.119    -17.195   .3843   20.000   .257E-08   .000E+00        9.284   .4300   20.000   .216E+00   .000E+00       46.896   .4300   20.000   .798E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .685E-01   .000E+00
    427.966    -17.195   .3843   20.000   .258E-08   .000E+00        9.284   .4300   20.000   .214E+00   .000E+00       46.896   .4300   20.000   .850E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .698E-01   .000E+00
    428.814    -17.195   .3843   20.000   .258E-08   .000E+00        9.284   .4300   20.000   .212E+00   .000E+00       46.896   .4300   20.000   .906E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .710E-01   .000E+00
    429.661    -17.195   .3843   20.000   .259E-08   .000E+00        9.284   .4300   20.000   .211E+00   .000E+00       46.896   .4300   20.000   .964E-04   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .722E-01   .000E+00
    430.508    -17.195   .3843   20.000   .259E-08   .000E+00        9.284   .4300   20.000   .209E+00   .000E+00       46.896   .4300   20.000   .103E-03   .000E+00      -35.598   .3326   20.000   .000E+00   .000E+00       -2.982   .4262   20.000   .735E-01   .000E+00
