


                       Node( 23)                     Node( 28)                     Node(193)                     Node(988)                     Node(669)

     time        hNew    theta    Temp         hNew    theta    Temp         hNew    theta    Temp         hNew    theta    Temp         hNew    theta    Temp    
      8.232    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
      8.358    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
      8.484    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
      8.611    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
      8.737    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
      8.863    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
      9.005    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
      9.147    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
      9.290    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
      9.432    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
      9.574    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
      9.716    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
      9.858    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     10.000    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     10.139    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     10.291    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     10.443    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     10.595    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     10.764    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     10.933    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     11.103    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     11.272    -50.230   .0104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     11.442    -50.230   .0104   20.000      -47.611   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     11.611    -50.230   .0104   20.000      -47.611   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     11.781    -50.230   .0104   20.000      -47.611   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     11.950    -50.230   .0104   20.000      -47.612   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     12.120    -50.230   .0104   20.000      -47.612   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     12.300    -50.230   .0104   20.000      -47.613   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     12.480    -50.230   .0104   20.000      -47.614   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     12.660    -50.230   .0104   20.000      -47.615   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     12.840    -50.230   .0104   20.000      -47.616   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     13.036    -50.230   .0104   20.000      -47.617   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     13.232    -50.230   .0104   20.000      -47.616   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     13.429    -50.230   .0104   20.000      -47.611   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     13.625    -50.230   .0104   20.000      -47.601   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     13.822    -50.230   .0104   20.000      -47.582   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     14.018    -50.230   .0104   20.000      -47.551   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     14.214    -50.230   .0104   20.000      -47.502   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     14.411    -50.230   .0104   20.000      -47.429   .0112   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     14.607    -50.230   .0104   20.000      -47.325   .0112   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     14.804    -50.230   .0104   20.000      -47.182   .0113   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     15.000    -50.230   .0104   20.000      -46.991   .0113   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     15.200    -50.230   .0104   20.000      -46.738   .0114   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     15.400    -50.230   .0104   20.000      -46.422   .0115   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     15.600    -50.230   .0104   20.000      -46.035   .0117   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     15.800    -50.230   .0104   20.000      -45.578   .0119   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     16.000    -50.230   .0104   20.000      -45.053   .0121   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     16.222    -50.230   .0104   20.000      -44.398   .0124   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     16.444    -50.230   .0104   20.000      -43.669   .0128   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     16.667    -50.230   .0104   20.000      -42.890   .0133   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     16.889    -50.230   .0104   20.000      -42.078   .0138   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     17.111    -50.230   .0104   20.000      -41.249   .0144   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     17.333    -50.230   .0104   20.000      -40.416   .0151   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     17.556    -50.230   .0104   20.000      -39.590   .0159   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     17.778    -50.230   .0104   20.000      -38.780   .0168   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     18.000    -50.230   .0104   20.000      -37.992   .0178   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     18.222    -50.230   .0104   20.000      -37.228   .0188   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     18.444    -50.230   .0104   20.000      -36.491   .0200   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     18.667    -50.230   .0104   20.000      -35.782   .0212   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     18.889    -50.230   .0104   20.000      -35.100   .0225   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     19.111    -50.230   .0104   20.000      -34.445   .0239   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     19.333    -50.230   .0104   20.000      -33.815   .0255   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     19.556    -50.230   .0104   20.000      -33.210   .0271   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     19.778    -50.230   .0104   20.000      -32.628   .0288   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     20.000    -50.230   .0104   20.000      -32.073   .0307   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     20.250    -50.230   .0104   20.000      -31.470   .0329   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     20.500    -50.230   .0104   20.000      -30.890   .0353   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     20.750    -50.230   .0104   20.000      -30.334   .0378   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     21.000    -50.230   .0104   20.000      -29.803   .0404   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     21.250    -50.230   .0104   20.000      -29.293   .0432   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     21.500    -50.230   .0104   20.000      -28.805   .0461   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     21.750    -50.230   .0104   20.000      -28.337   .0492   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     22.000    -50.230   .0104   20.000      -27.889   .0524   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     22.250    -50.230   .0104   20.000      -27.458   .0557   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     22.500    -50.230   .0104   20.000      -27.045   .0591   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     22.750    -50.230   .0104   20.000      -26.649   .0627   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     23.000    -50.230   .0104   20.000      -26.268   .0664   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     23.250    -50.230   .0104   20.000      -25.902   .0701   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     23.500    -50.230   .0104   20.000      -25.550   .0740   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     23.750    -50.230   .0104   20.000      -25.212   .0780   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     24.000    -50.230   .0104   20.000      -24.887   .0820   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     24.250    -50.230   .0104   20.000      -24.574   .0861   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     24.500    -50.230   .0104   20.000      -24.272   .0903   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     24.750    -50.230   .0104   20.000      -23.982   .0945   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     25.000    -50.230   .0104   20.000      -23.702   .0987   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     25.250    -50.230   .0104   20.000      -23.432   .1030   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     25.500    -50.230   .0104   20.000      -23.172   .1073   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     25.750    -50.230   .0104   20.000      -22.921   .1116   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     26.000    -50.230   .0104   20.000      -22.678   .1160   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     26.250    -50.230   .0104   20.000      -22.444   .1203   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     26.500    -50.230   .0104   20.000      -22.217   .1246   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     26.750    -50.230   .0104   20.000      -21.998   .1290   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     27.000    -50.230   .0104   20.000      -21.786   .1332   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     27.250    -50.230   .0104   20.000      -21.581   .1375   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     27.500    -50.230   .0104   20.000      -21.382   .1417   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     27.750    -50.230   .0104   20.000      -21.189   .1459   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     28.000    -50.230   .0104   20.000      -21.002   .1501   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     28.250    -50.230   .0104   20.000      -20.821   .1542   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     28.500    -50.230   .0104   20.000      -20.645   .1583   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     28.750    -50.230   .0104   20.000      -20.473   .1623   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     29.000    -50.230   .0104   20.000      -20.307   .1663   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     29.250    -50.230   .0104   20.000      -20.145   .1702   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     29.500    -50.230   .0104   20.000      -19.987   .1740   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     29.750    -50.230   .0104   20.000      -19.833   .1778   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     30.000    -50.230   .0104   20.000      -19.684   .1815   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     30.357    -50.230   .0104   20.000      -19.478   .1867   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     30.714    -50.230   .0104   20.000      -19.280   .1917   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     31.071    -50.230   .0104   20.000      -19.089   .1966   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     31.429    -50.230   .0104   20.000      -18.905   .2014   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     31.786    -50.230   .0104   20.000      -18.727   .2060   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     32.143    -50.230   .0104   20.000      -18.556   .2104   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     32.500    -50.230   .0104   20.000      -18.390   .2147   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     32.857    -50.230   .0104   20.000      -18.230   .2189   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     33.214    -50.230   .0104   20.000      -18.076   .2229   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     33.571    -50.230   .0104   20.000      -17.927   .2267   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     33.929    -50.230   .0104   20.000      -17.782   .2304   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     34.286    -50.230   .0104   20.000      -17.643   .2340   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     34.643    -50.230   .0104   20.000      -17.508   .2374   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     35.000    -50.230   .0104   20.000      -17.377   .2408   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     35.357    -50.230   .0104   20.000      -17.251   .2439   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     35.714    -50.230   .0104   20.000      -17.128   .2470   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     36.071    -50.230   .0104   20.000      -17.010   .2499   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     36.429    -50.230   .0104   20.000      -16.894   .2527   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     36.786    -50.230   .0104   20.000      -16.783   .2554   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     37.143    -50.230   .0104   20.000      -16.675   .2580   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     37.500    -50.230   .0104   20.000      -16.570   .2605   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     37.857    -50.230   .0104   20.000      -16.467   .2630   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     38.214    -50.230   .0104   20.000      -16.368   .2653   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     38.571    -50.230   .0104   20.000      -16.271   .2675   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     38.929    -50.230   .0104   20.000      -16.177   .2696   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     39.286    -50.230   .0104   20.000      -16.086   .2717   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     39.643    -50.230   .0104   20.000      -15.997   .2737   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     40.000    -50.230   .0104   20.000      -15.910   .2756   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     40.357    -50.230   .0104   20.000      -15.825   .2774   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     40.714    -50.230   .0104   20.000      -15.742   .2792   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     41.071    -50.230   .0104   20.000      -15.661   .2809   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     41.429    -50.230   .0104   20.000      -15.582   .2826   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     41.786    -50.230   .0104   20.000      -15.505   .2842   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     42.143    -50.230   .0104   20.000      -15.430   .2857   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     42.500    -50.230   .0104   20.000      -15.356   .2872   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     42.857    -50.230   .0104   20.000      -15.284   .2886   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     43.214    -50.230   .0104   20.000      -15.213   .2900   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     43.571    -50.230   .0104   20.000      -15.144   .2913   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     43.929    -50.230   .0104   20.000      -15.076   .2926   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     44.286    -50.230   .0104   20.000      -15.010   .2939   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     44.643    -50.230   .0104   20.000      -14.945   .2951   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     45.000    -50.230   .0104   20.000      -14.882   .2963   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     45.357    -50.230   .0104   20.000      -14.819   .2974   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     45.714    -50.230   .0104   20.000      -14.758   .2985   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     46.071    -50.230   .0104   20.000      -14.698   .2996   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     46.429    -50.230   .0104   20.000      -14.639   .3006   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     46.786    -50.230   .0104   20.000      -14.581   .3016   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     47.143    -50.230   .0104   20.000      -14.525   .3026   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     47.500    -50.230   .0104   20.000      -14.469   .3035   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     47.917    -50.230   .0104   20.000      -14.405   .3046   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     48.333    -50.230   .0104   20.000      -14.342   .3056   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     48.750    -50.230   .0104   20.000      -14.281   .3066   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     49.167    -50.230   .0104   20.000      -14.221   .3075   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     49.583    -50.230   .0104   20.000      -14.162   .3084   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     50.000    -50.230   .0104   20.000      -14.105   .3093   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     50.385    -50.230   .0104   20.000      -14.052   .3101   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     50.804    -50.230   .0104   20.000      -13.995   .3110   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     51.224    -50.230   .0104   20.000      -13.940   .3118   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     51.643    -50.230   .0104   20.000      -13.886   .3126   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     52.063    -50.230   .0104   20.000      -13.833   .3134   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     52.552    -50.230   .0104   20.000      -13.771   .3142   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     53.042    -50.230   .0104   20.000      -13.711   .3151   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     53.531    -50.230   .0104   20.000      -13.652   .3159   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     54.021    -50.230   .0104   20.000      -13.595   .3166   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     54.510    -50.230   .0104   20.000      -13.538   .3174   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     55.000    -50.230   .0104   20.000      -13.482   .3181   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     55.500    -50.230   .0104   20.000      -13.426   .3188   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     56.000    -50.230   .0104   20.000      -13.371   .3195   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     56.500    -50.230   .0104   20.000      -13.317   .3202   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     57.000    -50.230   .0104   20.000      -13.264   .3209   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     57.500    -50.230   .0104   20.000      -13.212   .3215   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     58.000    -50.230   .0104   20.000      -13.161   .3221   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     58.500    -50.230   .0104   20.000      -13.110   .3227   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     59.000    -50.230   .0104   20.000      -13.061   .3233   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     59.500    -50.230   .0104   20.000      -13.012   .3238   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     60.000    -50.230   .0104   20.000      -12.964   .3244   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     60.500    -50.230   .0104   20.000      -12.917   .3249   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     61.000    -50.230   .0104   20.000      -12.870   .3254   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     61.500    -50.230   .0104   20.000      -12.824   .3259   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     62.000    -50.230   .0104   20.000      -12.779   .3263   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     62.500    -50.230   .0104   20.000      -12.735   .3268   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     63.000    -50.230   .0104   20.000      -12.691   .3273   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     63.500    -50.230   .0104   20.000      -12.648   .3277   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     64.000    -50.230   .0104   20.000      -12.605   .3281   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     64.500    -50.230   .0104   20.000      -12.563   .3285   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     65.000    -50.230   .0104   20.000      -12.522   .3289   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     65.556    -50.230   .0104   20.000      -12.476   .3294   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     66.111    -50.230   .0104   20.000      -12.432   .3298   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     66.667    -50.229   .0104   20.000      -12.388   .3302   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     67.222    -50.229   .0104   20.000      -12.345   .3306   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     67.778    -50.229   .0104   20.000      -12.303   .3309   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     68.333    -50.229   .0104   20.000      -12.261   .3313   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     68.889    -50.228   .0104   20.000      -12.220   .3317   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
