 Water flow to a stream - 3                                              
 
 Program HYDRUS2
 Date:  17. 2.    Time:  12:42:35
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = cm   , T = days , M = mmol 
 All cumulative fluxes (CumQ) are positive out of the region

       Time     CumQAP      CumQRP     CumQA      CumQR     CumQ3       CumQ1      CumQS      CumQ5       CumQ6 ....
        [T]       [V]         [V]       [V]        [V]       [V]         [V]        [V]        [V]         [V]

        2.7949   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.404E+04   .173E+03   .000E+00   .000E+00
        3.0375   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.429E+04   .189E+03   .000E+00   .000E+00
        3.2828   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.452E+04   .204E+03   .000E+00   .000E+00
        3.5281   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.476E+04   .220E+03   .000E+00   .000E+00
        3.7734   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.498E+04   .236E+03   .000E+00   .000E+00
        4.0187   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.520E+04   .252E+03   .000E+00   .000E+00
        4.2641   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.541E+04   .268E+03   .000E+00   .000E+00
        4.5094   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.561E+04   .284E+03   .000E+00   .000E+00
        4.7547   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.582E+04   .301E+03   .000E+00   .000E+00
        5.0000   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.601E+04   .317E+03   .000E+00   .000E+00
        5.2941   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.624E+04   .337E+03   .000E+00   .000E+00
        5.5992   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.647E+04   .358E+03   .000E+00   .000E+00
        5.9104   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.669E+04   .380E+03   .000E+00   .000E+00
        6.2250   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.692E+04   .402E+03   .000E+00   .000E+00
        6.5396   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.713E+04   .424E+03   .000E+00   .000E+00
        6.8541   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.734E+04   .447E+03   .000E+00   .000E+00
        7.1892   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.756E+04   .471E+03   .000E+00   .000E+00
        7.5297   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.777E+04   .496E+03   .000E+00   .000E+00
        7.8757   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.798E+04   .522E+03   .000E+00   .000E+00
        8.2276   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.819E+04   .548E+03   .000E+00   .000E+00
        8.5821   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.840E+04   .576E+03   .000E+00   .000E+00
        8.9365   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.859E+04   .603E+03   .000E+00   .000E+00
        9.2910   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.879E+04   .631E+03   .000E+00   .000E+00
        9.6455   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.897E+04   .660E+03   .000E+00   .000E+00
       10.0000   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.915E+04   .688E+03   .000E+00   .000E+00
