


                               Node(655)                                           Node(***)                                           Node(***)                                           Node(***)                                           Node(***)

     time        hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb    
     13.665      -.931   .4294   20.000   .242E-18   .000E+00       23.594   .4300   20.000   .142E-08   .000E+00       46.286   .4300   20.000   .000E+00   .000E+00      -32.973   .3391   20.000   .000E+00   .000E+00       -7.676   .4144   20.000   .000E+00   .000E+00
     14.098      -.735   .4296   20.000   .379E-18   .000E+00       23.921   .4300   20.000   .225E-08   .000E+00       46.337   .4300   20.000   .000E+00   .000E+00      -32.704   .3398   20.000   .000E+00   .000E+00       -7.122   .4160   20.000   .000E+00   .000E+00
     14.534      -.550   .4297   20.000   .581E-18   .000E+00       24.234   .4300   20.000   .351E-08   .000E+00       46.387   .4300   20.000   .000E+00   .000E+00      -32.450   .3404   20.000   .000E+00   .000E+00       -6.575   .4175   20.000   .000E+00   .000E+00
     14.970      -.377   .4298   20.000   .873E-18   .000E+00       24.532   .4300   20.000   .539E-08   .000E+00       46.436   .4300   20.000   .000E+00   .000E+00      -32.210   .3410   20.000   .000E+00   .000E+00       -6.040   .4190   20.000   .000E+00   .000E+00
     15.417      -.211   .4299   20.000   .130E-17   .000E+00       24.822   .4300   20.000   .825E-08   .000E+00       46.485   .4300   20.000   .000E+00   .000E+00      -31.979   .3416   20.000   .000E+00   .000E+00       -5.502   .4204   20.000   .000E+00   .000E+00
     15.868      -.054   .4300   20.000   .190E-17   .000E+00       25.102   .4300   20.000   .125E-07   .000E+00       46.535   .4300   20.000   .000E+00   .000E+00      -31.761   .3421   20.000   .000E+00   .000E+00       -4.961   .4217   20.000   .000E+00   .000E+00
     16.323       .095   .4300   20.000   .275E-17   .000E+00       25.377   .4300   20.000   .186E-07   .000E+00       46.584   .4300   20.000   .000E+00   .000E+00      -31.555   .3426   20.000   .000E+00   .000E+00       -4.429   .4231   20.000   .000E+00   .000E+00
     16.780       .235   .4300   20.000   .392E-17   .000E+00       25.641   .4300   20.000   .274E-07   .000E+00       46.633   .4300   20.000   .000E+00   .000E+00      -31.361   .3431   20.000   .000E+00   .000E+00       -3.912   .4242   20.000   .000E+00   .000E+00
     17.237       .365   .4300   20.000   .549E-17   .000E+00       25.893   .4300   20.000   .399E-07   .000E+00       46.682   .4300   20.000   .000E+00   .000E+00      -31.179   .3435   20.000   .000E+00   .000E+00       -3.415   .4253   20.000   .000E+00   .000E+00
     17.693       .486   .4300   20.000   .758E-17   .000E+00       26.135   .4300   20.000   .574E-07   .000E+00       46.729   .4300   20.000   .000E+00   .000E+00      -31.009   .3440   20.000   .000E+00   .000E+00       -2.932   .4263   20.000   .000E+00   .000E+00
     18.150       .601   .4300   20.000   .103E-16   .000E+00       26.366   .4300   20.000   .814E-07   .000E+00       46.776   .4300   20.000   .000E+00   .000E+00      -30.851   .3444   20.000   .000E+00   .000E+00       -2.465   .4271   20.000   .000E+00   .000E+00
     18.623       .712   .4300   20.000   .140E-16   .000E+00       26.594   .4300   20.000   .116E-06   .000E+00       46.824   .4300   20.000   .000E+00   .000E+00      -30.698   .3447   20.000   .000E+00   .000E+00       -1.997   .4279   20.000   .000E+00   .000E+00
     19.100       .818   .4300   20.000   .188E-16   .000E+00       26.813   .4300   20.000   .163E-06   .000E+00       46.871   .4300   20.000   .000E+00   .000E+00      -30.554   .3451   20.000   .000E+00   .000E+00       -1.540   .4286   20.000   .000E+00   .000E+00
     19.580       .918   .4300   20.000   .250E-16   .000E+00       27.025   .4300   20.000   .227E-06   .000E+00       46.916   .4300   20.000   .000E+00   .000E+00      -30.419   .3454   20.000   .000E+00   .000E+00       -1.095   .4292   20.000   .000E+00   .000E+00
     20.063      1.012   .4300   20.000   .330E-16   .000E+00       27.228   .4300   20.000   .315E-06   .000E+00       46.961   .4300   20.000   .000E+00   .000E+00      -30.293   .3457   20.000   .000E+00   .000E+00        -.661   .4296   20.000   .000E+00   .000E+00
     20.549      1.101   .4300   20.000   .431E-16   .000E+00       27.421   .4300   20.000   .432E-06   .000E+00       47.004   .4300   20.000   .000E+00   .000E+00      -30.175   .3460   20.000   .000E+00   .000E+00        -.246   .4299   20.000   .000E+00   .000E+00
     21.038      1.185   .4300   20.000   .559E-16   .000E+00       27.606   .4300   20.000   .588E-06   .000E+00       47.047   .4300   20.000   .000E+00   .000E+00      -30.064   .3463   20.000   .000E+00   .000E+00         .153   .4300   20.000   .000E+00   .000E+00
     21.530      1.264   .4300   20.000   .720E-16   .000E+00       27.782   .4300   20.000   .795E-06   .000E+00       47.087   .4300   20.000   .000E+00   .000E+00      -29.960   .3466   20.000   .000E+00   .000E+00         .538   .4300   20.000   .000E+00   .000E+00
     22.024      1.338   .4300   20.000   .919E-16   .000E+00       27.949   .4300   20.000   .107E-05   .000E+00       47.127   .4300   20.000   .000E+00   .000E+00      -29.862   .3468   20.000   .000E+00   .000E+00         .909   .4300   20.000   .000E+00   .000E+00
     22.520      1.408   .4300   20.000   .117E-15   .000E+00       28.107   .4300   20.000   .142E-05   .000E+00       47.164   .4300   20.000   .000E+00   .000E+00      -29.772   .3470   20.000   .000E+00   .000E+00        1.265   .4300   20.000   .000E+00   .000E+00
     23.016      1.473   .4300   20.000   .147E-15   .000E+00       28.256   .4300   20.000   .187E-05   .000E+00       47.199   .4300   20.000   .000E+00   .000E+00      -29.688   .3473   20.000   .000E+00   .000E+00        1.608   .4300   20.000   .000E+00   .000E+00
     23.512      1.534   .4300   20.000   .183E-15   .000E+00       28.396   .4300   20.000   .245E-05   .000E+00       47.233   .4300   20.000   .000E+00   .000E+00      -29.608   .3475   20.000   .000E+00   .000E+00        1.934   .4300   20.000   .000E+00   .000E+00
     24.008      1.592   .4300   20.000   .227E-15   .000E+00       28.529   .4300   20.000   .318E-05   .000E+00       47.263   .4300   20.000   .000E+00   .000E+00      -29.533   .3477   20.000   .000E+00   .000E+00        2.244   .4300   20.000   .000E+00   .000E+00
     24.504      1.645   .4300   20.000   .280E-15   .000E+00       28.655   .4300   20.000   .410E-05   .000E+00       47.290   .4300   20.000   .000E+00   .000E+00      -29.464   .3479   20.000   .000E+00   .000E+00        2.538   .4300   20.000   .000E+00   .000E+00
     25.000      1.696   .4300   20.000   .342E-15   .000E+00       28.774   .4300   20.000   .524E-05   .000E+00       47.316   .4300   20.000   .000E+00   .000E+00      -29.399   .3481   20.000   .000E+00   .000E+00        2.816   .4300   20.000   .000E+00   .000E+00
     25.510      1.745   .4300   20.000   .419E-15   .000E+00       28.889   .4300   20.000   .672E-05   .000E+00       47.341   .4300   20.000   .000E+00   .000E+00      -29.337   .3483   20.000   .000E+00   .000E+00        3.084   .4300   20.000   .000E+00   .000E+00
     26.020      1.791   .4300   20.000   .510E-15   .000E+00       28.997   .4300   20.000   .854E-05   .000E+00       47.364   .4300   20.000   .000E+00   .000E+00      -29.280   .3484   20.000   .000E+00   .000E+00        3.335   .4300   20.000   .000E+00   .000E+00
     26.530      1.834   .4300   20.000   .618E-15   .000E+00       29.098   .4300   20.000   .108E-04   .000E+00       47.387   .4300   20.000   .000E+00   .000E+00      -29.226   .3486   20.000   .000E+00   .000E+00        3.578   .4300   20.000   .000E+00   .000E+00
     27.040      1.874   .4300   20.000   .744E-15   .000E+00       29.191   .4300   20.000   .136E-04   .000E+00       47.408   .4300   20.000   .000E+00   .000E+00      -29.175   .3487   20.000   .000E+00   .000E+00        3.820   .4300   20.000   .000E+00   .000E+00
     27.557      1.912   .4300   20.000   .894E-15   .000E+00       29.279   .4300   20.000   .170E-04   .000E+00       47.428   .4300   20.000   .000E+00   .000E+00      -29.128   .3489   20.000   .000E+00   .000E+00        4.064   .4300   20.000   .000E+00   .000E+00
     28.075      1.948   .4300   20.000   .107E-14   .000E+00       29.362   .4300   20.000   .212E-04   .000E+00       47.447   .4300   20.000   .000E+00   .000E+00      -29.084   .3490   20.000   .000E+00   .000E+00        4.281   .4300   20.000   .000E+00   .000E+00
     28.595      1.982   .4300   20.000   .127E-14   .000E+00       29.440   .4300   20.000   .263E-04   .000E+00       47.465   .4300   20.000   .000E+00   .000E+00      -29.043   .3491   20.000   .000E+00   .000E+00        4.479   .4300   20.000   .000E+00   .000E+00
     29.115      2.013   .4300   20.000   .151E-14   .000E+00       29.514   .4300   20.000   .325E-04   .000E+00       47.481   .4300   20.000   .000E+00   .000E+00      -29.005   .3492   20.000   .000E+00   .000E+00        4.663   .4300   20.000   .000E+00   .000E+00
     29.637      2.043   .4300   20.000   .179E-14   .000E+00       29.585   .4300   20.000   .400E-04   .000E+00       47.497   .4300   20.000   .000E+00   .000E+00      -28.969   .3493   20.000   .000E+00   .000E+00        4.835   .4300   20.000   .000E+00   .000E+00
     30.160      2.070   .4300   20.000   .210E-14   .000E+00       29.651   .4300   20.000   .489E-04   .000E+00       47.511   .4300   20.000   .000E+00   .000E+00      -28.935   .3494   20.000   .000E+00   .000E+00        4.996   .4300   20.000   .000E+00   .000E+00
     30.682      2.096   .4300   20.000   .247E-14   .000E+00       29.713   .4300   20.000   .596E-04   .000E+00       47.525   .4300   20.000   .000E+00   .000E+00      -28.904   .3495   20.000   .000E+00   .000E+00        5.146   .4300   20.000   .000E+00   .000E+00
     31.204      2.120   .4300   20.000   .288E-14   .000E+00       29.771   .4300   20.000   .723E-04   .000E+00       47.538   .4300   20.000   .000E+00   .000E+00      -28.874   .3496   20.000   .000E+00   .000E+00        5.287   .4300   20.000   .000E+00   .000E+00
     31.726      2.142   .4300   20.000   .336E-14   .000E+00       29.824   .4300   20.000   .872E-04   .000E+00       47.550   .4300   20.000   .000E+00   .000E+00      -28.847   .3497   20.000   .000E+00   .000E+00        5.418   .4300   20.000   .000E+00   .000E+00
     32.248      2.163   .4300   20.000   .389E-14   .000E+00       29.873   .4300   20.000   .105E-03   .000E+00       47.561   .4300   20.000   .000E+00   .000E+00      -28.821   .3497   20.000   .000E+00   .000E+00        5.539   .4300   20.000   .000E+00   .000E+00
     32.770      2.182   .4300   20.000   .450E-14   .000E+00       29.920   .4300   20.000   .125E-03   .000E+00       47.572   .4300   20.000   .000E+00   .000E+00      -28.797   .3498   20.000   .000E+00   .000E+00        5.652   .4300   20.000   .000E+00   .000E+00
     33.292      2.200   .4300   20.000   .519E-14   .000E+00       29.963   .4300   20.000   .150E-03   .000E+00       47.582   .4300   20.000   .000E+00   .000E+00      -28.775   .3499   20.000   .000E+00   .000E+00        5.757   .4300   20.000   .000E+00   .000E+00
     33.814      2.217   .4300   20.000   .596E-14   .000E+00       30.004   .4300   20.000   .178E-03   .000E+00       47.591   .4300   20.000   .000E+00   .000E+00      -28.754   .3499   20.000   .000E+00   .000E+00        5.853   .4300   20.000   .000E+00   .000E+00
     34.336      2.232   .4300   20.000   .683E-14   .000E+00       30.041   .4300   20.000   .210E-03   .000E+00       47.599   .4300   20.000   .000E+00   .000E+00      -28.735   .3500   20.000   .000E+00   .000E+00        5.940   .4300   20.000   .000E+00   .000E+00
     34.859      2.247   .4300   20.000   .781E-14   .000E+00       30.077   .4300   20.000   .248E-03   .000E+00       47.608   .4300   20.000   .000E+00   .000E+00      -28.717   .3500   20.000   .000E+00   .000E+00        6.024   .4300   20.000   .000E+00   .000E+00
     35.390      2.261   .4300   20.000   .892E-14   .000E+00       30.110   .4300   20.000   .292E-03   .000E+00       47.615   .4300   20.000   .000E+00   .000E+00      -28.700   .3501   20.000   .000E+00   .000E+00        6.104   .4300   20.000   .000E+00   .000E+00
     35.922      2.274   .4300   20.000   .102E-13   .000E+00       30.141   .4300   20.000   .343E-03   .000E+00       47.622   .4300   20.000   .000E+00   .000E+00      -28.684   .3501   20.000   .000E+00   .000E+00        6.181   .4300   20.000   .000E+00   .000E+00
     36.454      2.285   .4300   20.000   .115E-13   .000E+00       30.169   .4300   20.000   .401E-03   .000E+00       47.629   .4300   20.000   .000E+00   .000E+00      -28.669   .3502   20.000   .000E+00   .000E+00        6.251   .4300   20.000   .000E+00   .000E+00
     36.987      2.297   .4300   20.000   .131E-13   .000E+00       30.195   .4300   20.000   .468E-03   .000E+00       47.635   .4300   20.000   .000E+00   .000E+00      -28.655   .3502   20.000   .000E+00   .000E+00        6.317   .4300   20.000   .000E+00   .000E+00
     37.521      2.307   .4300   20.000   .148E-13   .000E+00       30.220   .4300   20.000   .544E-03   .000E+00       47.641   .4300   20.000   .000E+00   .000E+00      -28.642   .3502   20.000   .000E+00   .000E+00        6.378   .4300   20.000   .000E+00   .000E+00
     38.055      2.316   .4300   20.000   .167E-13   .000E+00       30.243   .4300   20.000   .630E-03   .000E+00       47.646   .4300   20.000   .000E+00   .000E+00      -28.630   .3503   20.000   .000E+00   .000E+00        6.435   .4300   20.000   .000E+00   .000E+00
     38.589      2.325   .4300   20.000   .188E-13   .000E+00       30.264   .4300   20.000   .728E-03   .000E+00       47.651   .4300   20.000   .000E+00   .000E+00      -28.619   .3503   20.000   .000E+00   .000E+00        6.488   .4300   20.000   .000E+00   .000E+00
     39.124      2.334   .4300   20.000   .211E-13   .000E+00       30.283   .4300   20.000   .839E-03   .000E+00       47.655   .4300   20.000   .000E+00   .000E+00      -28.608   .3503   20.000   .000E+00   .000E+00        6.536   .4300   20.000   .000E+00   .000E+00
     39.659      2.341   .4300   20.000   .237E-13   .000E+00       30.302   .4300   20.000   .965E-03   .000E+00       47.659   .4300   20.000   .000E+00   .000E+00      -28.599   .3504   20.000   .000E+00   .000E+00        6.582   .4300   20.000   .000E+00   .000E+00
     40.194      2.349   .4300   20.000   .265E-13   .000E+00       30.319   .4300   20.000   .111E-02   .000E+00       47.663   .4300   20.000   .000E+00   .000E+00      -28.590   .3504   20.000   .000E+00   .000E+00        6.623   .4300   20.000   .000E+00   .000E+00
     40.730      2.355   .4300   20.000   .295E-13   .000E+00       30.335   .4300   20.000   .126E-02   .000E+00       47.667   .4300   20.000   .000E+00   .000E+00      -28.581   .3504   20.000   .000E+00   .000E+00        6.662   .4300   20.000   .000E+00   .000E+00
     41.266      2.362   .4300   20.000   .329E-13   .000E+00       30.349   .4300   20.000   .144E-02   .000E+00       47.670   .4300   20.000   .000E+00   .000E+00      -28.573   .3504   20.000   .000E+00   .000E+00        6.698   .4300   20.000   .000E+00   .000E+00
     41.802      2.367   .4300   20.000   .366E-13   .000E+00       30.363   .4300   20.000   .164E-02   .000E+00       47.673   .4300   20.000   .000E+00   .000E+00      -28.566   .3504   20.000   .000E+00   .000E+00        6.731   .4300   20.000   .000E+00   .000E+00
     42.338      2.373   .4300   20.000   .407E-13   .000E+00       30.375   .4300   20.000   .186E-02   .000E+00       47.676   .4300   20.000   .000E+00   .000E+00      -28.559   .3505   20.000   .000E+00   .000E+00        6.761   .4300   20.000   .000E+00   .000E+00
     42.875      2.378   .4300   20.000   .451E-13   .000E+00       30.387   .4300   20.000   .210E-02   .000E+00       47.678   .4300   20.000   .000E+00   .000E+00      -28.553   .3505   20.000   .000E+00   .000E+00        6.789   .4300   20.000   .000E+00   .000E+00
     43.412      2.382   .4300   20.000   .499E-13   .000E+00       30.398   .4300   20.000   .237E-02   .000E+00       47.680   .4300   20.000   .000E+00   .000E+00      -28.547   .3505   20.000   .000E+00   .000E+00        6.816   .4300   20.000   .000E+00   .000E+00
     43.949      2.387   .4300   20.000   .551E-13   .000E+00       30.407   .4300   20.000   .267E-02   .000E+00       47.683   .4300   20.000   .000E+00   .000E+00      -28.542   .3505   20.000   .000E+00   .000E+00        6.840   .4300   20.000   .000E+00   .000E+00
     44.486      2.391   .4300   20.000   .607E-13   .000E+00       30.416   .4300   20.000   .300E-02   .000E+00       47.685   .4300   20.000   .000E+00   .000E+00      -28.537   .3505   20.000   .000E+00   .000E+00        6.862   .4300   20.000   .000E+00   .000E+00
     45.023      2.394   .4300   20.000   .669E-13   .000E+00       30.425   .4300   20.000   .336E-02   .000E+00       47.687   .4300   20.000   .000E+00   .000E+00      -28.532   .3505   20.000   .000E+00   .000E+00        6.883   .4300   20.000   .000E+00   .000E+00
     45.561      2.398   .4300   20.000   .735E-13   .000E+00       30.432   .4300   20.000   .376E-02   .000E+00       47.688   .4300   20.000   .000E+00   .000E+00      -28.527   .3506   20.000   .000E+00   .000E+00        6.902   .4300   20.000   .000E+00   .000E+00
     46.099      2.401   .4300   20.000   .807E-13   .000E+00       30.440   .4300   20.000   .419E-02   .000E+00       47.690   .4300   20.000   .000E+00   .000E+00      -28.523   .3506   20.000   .000E+00   .000E+00        6.920   .4300   20.000   .000E+00   .000E+00
     46.636      2.404   .4300   20.000   .885E-13   .000E+00       30.446   .4300   20.000   .467E-02   .000E+00       47.691   .4300   20.000   .000E+00   .000E+00      -28.520   .3506   20.000   .000E+00   .000E+00        6.936   .4300   20.000   .000E+00   .000E+00
     47.174      2.407   .4300   20.000   .969E-13   .000E+00       30.452   .4300   20.000   .519E-02   .000E+00       47.693   .4300   20.000   .000E+00   .000E+00      -28.516   .3506   20.000   .000E+00   .000E+00        6.951   .4300   20.000   .000E+00   .000E+00
     47.712      2.409   .4300   20.000   .106E-12   .000E+00       30.458   .4300   20.000   .576E-02   .000E+00       47.694   .4300   20.000   .000E+00   .000E+00      -28.513   .3506   20.000   .000E+00   .000E+00        6.965   .4300   20.000   .000E+00   .000E+00
     48.250      2.412   .4300   20.000   .116E-12   .000E+00       30.463   .4300   20.000   .637E-02   .000E+00       47.695   .4300   20.000   .000E+00   .000E+00      -28.510   .3506   20.000   .000E+00   .000E+00        6.978   .4300   20.000   .000E+00   .000E+00
     48.789      2.414   .4300   20.000   .126E-12   .000E+00       30.468   .4300   20.000   .704E-02   .000E+00       47.696   .4300   20.000   .000E+00   .000E+00      -28.507   .3506   20.000   .000E+00   .000E+00        6.990   .4300   20.000   .000E+00   .000E+00
     49.327      2.416   .4300   20.000   .137E-12   .000E+00       30.472   .4300   20.000   .777E-02   .000E+00       47.697   .4300   20.000   .000E+00   .000E+00      -28.504   .3506   20.000   .000E+00   .000E+00        7.001   .4300   20.000   .000E+00   .000E+00
     49.664      2.417   .4300   20.000   .145E-12   .000E+00       30.475   .4300   20.000   .825E-02   .000E+00       47.698   .4300   20.000   .000E+00   .000E+00      -28.503   .3506   20.000   .000E+00   .000E+00        7.008   .4300   20.000   .000E+00   .000E+00
     50.000      2.418   .4300   20.000   .152E-12   .000E+00       30.477   .4300   20.000   .875E-02   .000E+00       47.698   .4300   20.000   .000E+00   .000E+00      -28.501   .3506   20.000   .000E+00   .000E+00        7.014   .4300   20.000   .000E+00   .000E+00
     50.538      2.420   .4300   20.000   .166E-12   .000E+00       30.480   .4300   20.000   .961E-02   .000E+00       47.699   .4300   20.000   .000E+00   .000E+00      -28.499   .3506   20.000   .000E+00   .000E+00        7.023   .4300   20.000   .000E+00   .000E+00
     51.075      2.421   .4300   20.000   .180E-12   .000E+00       30.484   .4300   20.000   .105E-01   .000E+00       47.700   .4300   20.000   .000E+00   .000E+00      -28.497   .3506   20.000   .000E+00   .000E+00        7.031   .4300   20.000   .000E+00   .000E+00
     51.613      2.423   .4300   20.000   .195E-12   .000E+00       30.487   .4300   20.000   .115E-01   .000E+00       47.700   .4300   20.000   .000E+00   .000E+00      -28.495   .3507   20.000   .000E+00   .000E+00        7.039   .4300   20.000   .000E+00   .000E+00
     52.151      2.424   .4300   20.000   .210E-12   .000E+00       30.490   .4300   20.000   .126E-01   .000E+00       47.701   .4300   20.000   .000E+00   .000E+00      -28.493   .3507   20.000   .000E+00   .000E+00        7.046   .4300   20.000   .000E+00   .000E+00
     52.688      2.425   .4300   20.000   .228E-12   .000E+00       30.492   .4300   20.000   .137E-01   .000E+00       47.702   .4300   20.000   .000E+00   .000E+00      -28.492   .3507   20.000   .000E+00   .000E+00        7.053   .4300   20.000   .000E+00   .000E+00
     53.226      2.426   .4300   20.000   .246E-12   .000E+00       30.495   .4300   20.000   .150E-01   .000E+00       47.702   .4300   20.000   .000E+00   .000E+00      -28.490   .3507   20.000   .000E+00   .000E+00        7.059   .4300   20.000   .000E+00   .000E+00
     53.763      2.428   .4300   20.000   .265E-12   .000E+00       30.497   .4300   20.000   .163E-01   .000E+00       47.703   .4300   20.000   .000E+00   .000E+00      -28.489   .3507   20.000   .000E+00   .000E+00        7.065   .4300   20.000   .000E+00   .000E+00
     54.301      2.429   .4300   20.000   .286E-12   .000E+00       30.499   .4300   20.000   .176E-01   .000E+00       47.703   .4300   20.000   .000E+00   .000E+00      -28.487   .3507   20.000   .000E+00   .000E+00        7.070   .4300   20.000   .000E+00   .000E+00
     54.839      2.429   .4300   20.000   .307E-12   .000E+00       30.501   .4300   20.000   .191E-01   .000E+00       47.704   .4300   20.000   .000E+00   .000E+00      -28.486   .3507   20.000   .000E+00   .000E+00        7.074   .4300   20.000   .000E+00   .000E+00
     55.376      2.430   .4300   20.000   .331E-12   .000E+00       30.503   .4300   20.000   .207E-01   .000E+00       47.704   .4300   20.000   .000E+00   .000E+00      -28.485   .3507   20.000   .000E+00   .000E+00        7.079   .4300   20.000   .000E+00   .000E+00
     55.914      2.431   .4300   20.000   .355E-12   .000E+00       30.504   .4300   20.000   .224E-01   .000E+00       47.704   .4300   20.000   .000E+00   .000E+00      -28.484   .3507   20.000   .000E+00   .000E+00        7.083   .4300   20.000   .000E+00   .000E+00
     56.452      2.432   .4300   20.000   .381E-12   .000E+00       30.506   .4300   20.000   .241E-01   .000E+00       47.705   .4300   20.000   .000E+00   .000E+00      -28.483   .3507   20.000   .000E+00   .000E+00        7.087   .4300   20.000   .000E+00   .000E+00
     56.989      2.432   .4300   20.000   .409E-12   .000E+00       30.507   .4300   20.000   .260E-01   .000E+00       47.705   .4300   20.000   .000E+00   .000E+00      -28.482   .3507   20.000   .000E+00   .000E+00        7.090   .4300   20.000   .000E+00   .000E+00
     57.527      2.433   .4300   20.000   .438E-12   .000E+00       30.509   .4300   20.000   .280E-01   .000E+00       47.705   .4300   20.000   .000E+00   .000E+00      -28.481   .3507   20.000   .000E+00   .000E+00        7.093   .4300   20.000   .000E+00   .000E+00
     58.065      2.434   .4300   20.000   .469E-12   .000E+00       30.510   .4300   20.000   .300E-01   .000E+00       47.706   .4300   20.000   .000E+00   .000E+00      -28.480   .3507   20.000   .000E+00   .000E+00        7.096   .4300   20.000   .000E+00   .000E+00
     58.602      2.434   .4300   20.000   .502E-12   .000E+00       30.511   .4300   20.000   .322E-01   .000E+00       47.706   .4300   20.000   .000E+00   .000E+00      -28.480   .3507   20.000   .000E+00   .000E+00        7.099   .4300   20.000   .000E+00   .000E+00
     59.140      2.435   .4300   20.000   .536E-12   .000E+00       30.512   .4300   20.000   .345E-01   .000E+00       47.706   .4300   20.000   .000E+00   .000E+00      -28.479   .3507   20.000   .000E+00   .000E+00        7.101   .4300   20.000   .000E+00   .000E+00
     59.677      2.435   .4300   20.000   .573E-12   .000E+00       30.513   .4300   20.000   .370E-01   .000E+00       47.706   .4300   20.000   .000E+00   .000E+00      -28.478   .3507   20.000   .000E+00   .000E+00        7.104   .4300   20.000   .000E+00   .000E+00
     60.215      2.436   .4300   20.000   .611E-12   .000E+00       30.514   .4300   20.000   .395E-01   .000E+00       47.707   .4300   20.000   .000E+00   .000E+00      -28.478   .3507   20.000   .000E+00   .000E+00        7.106   .4300   20.000   .000E+00   .000E+00
     60.753      2.436   .4300   20.000   .652E-12   .000E+00       30.514   .4300   20.000   .422E-01   .000E+00       47.707   .4300   20.000   .000E+00   .000E+00      -28.477   .3507   20.000   .000E+00   .000E+00        7.108   .4300   20.000   .000E+00   .000E+00
     61.290      2.436   .4300   20.000   .694E-12   .000E+00       30.515   .4300   20.000   .450E-01   .000E+00       47.707   .4300   20.000   .000E+00   .000E+00      -28.477   .3507   20.000   .000E+00   .000E+00        7.109   .4300   20.000   .000E+00   .000E+00
     61.828      2.437   .4300   20.000   .739E-12   .000E+00       30.516   .4300   20.000   .479E-01   .000E+00       47.707   .4300   20.000   .000E+00   .000E+00      -28.476   .3507   20.000   .000E+00   .000E+00        7.111   .4300   20.000   .000E+00   .000E+00
     62.366      2.437   .4300   20.000   .787E-12   .000E+00       30.516   .4300   20.000   .510E-01   .000E+00       47.707   .4300   20.000   .000E+00   .000E+00      -28.476   .3507   20.000   .000E+00   .000E+00        7.112   .4300   20.000   .000E+00   .000E+00
     62.903      2.437   .4300   20.000   .836E-12   .000E+00       30.517   .4300   20.000   .542E-01   .000E+00       47.707   .4300   20.000   .000E+00   .000E+00      -28.475   .3507   20.000   .000E+00   .000E+00        7.114   .4300   20.000   .000E+00   .000E+00
     63.441      2.438   .4300   20.000   .888E-12   .000E+00       30.518   .4300   20.000   .575E-01   .000E+00       47.707   .4300   20.000   .000E+00   .000E+00      -28.475   .3507   20.000   .000E+00   .000E+00        7.115   .4300   20.000   .152E-29   .000E+00
     63.979      2.438   .4300   20.000   .943E-12   .000E+00       30.518   .4300   20.000   .609E-01   .000E+00       47.708   .4300   20.000   .000E+00   .000E+00      -28.475   .3507   20.000   .000E+00   .000E+00        7.116   .4300   20.000   .356E-29   .000E+00
     64.516      2.438   .4300   20.000   .100E-11   .000E+00       30.518   .4300   20.000   .645E-01   .000E+00       47.708   .4300   20.000   .000E+00   .000E+00      -28.474   .3507   20.000   .000E+00   .000E+00        7.117   .4300   20.000   .644E-29   .000E+00
     65.054      2.438   .4300   20.000   .106E-11   .000E+00       30.519   .4300   20.000   .683E-01   .000E+00       47.708   .4300   20.000   .000E+00   .000E+00      -28.474   .3507   20.000   .000E+00   .000E+00        7.118   .4300   20.000   .106E-28   .000E+00
     65.591      2.438   .4300   20.000   .112E-11   .000E+00       30.519   .4300   20.000   .722E-01   .000E+00       47.708   .4300   20.000   .000E+00   .000E+00      -28.474   .3507   20.000   .000E+00   .000E+00        7.119   .4300   20.000   .165E-28   .000E+00
     66.129      2.439   .4300   20.000   .119E-11   .000E+00       30.520   .4300   20.000   .762E-01   .000E+00       47.708   .4300   20.000   .000E+00   .000E+00      -28.474   .3507   20.000   .000E+00   .000E+00        7.120   .4300   20.000   .253E-28   .000E+00
     66.667      2.439   .4300   20.000   .126E-11   .000E+00       30.520   .4300   20.000   .803E-01   .000E+00       47.708   .4300   20.000   .000E+00   .000E+00      -28.473   .3507   20.000   .000E+00   .000E+00        7.121   .4300   20.000   .381E-28   .000E+00
     67.204      2.439   .4300   20.000   .133E-11   .000E+00       30.520   .4300   20.000   .847E-01   .000E+00       47.708   .4300   20.000   .000E+00   .000E+00      -28.473   .3507   20.000   .000E+00   .000E+00        7.122   .4300   20.000   .566E-28   .000E+00
     67.742      2.439   .4300   20.000   .141E-11   .000E+00       30.520   .4300   20.000   .891E-01   .000E+00       47.708   .4300   20.000   .000E+00   .000E+00      -28.473   .3507   20.000   .000E+00   .000E+00        7.122   .4300   20.000   .835E-28   .000E+00
     68.280      2.439   .4300   20.000   .149E-11   .000E+00       30.521   .4300   20.000   .937E-01   .000E+00       47.708   .4300   20.000   .000E+00   .000E+00      -28.473   .3507   20.000   .000E+00   .000E+00        7.123   .4300   20.000   .122E-27   .000E+00
     68.817      2.439   .4300   20.000   .157E-11   .000E+00       30.521   .4300   20.000   .984E-01   .000E+00       47.708   .4300   20.000   .000E+00   .000E+00      -28.473   .3507   20.000   .000E+00   .000E+00        7.123   .4300   20.000   .178E-27   .000E+00
     69.355      2.439   .4300   20.000   .166E-11   .000E+00       30.521   .4300   20.000   .103E+00   .000E+00       47.708   .4300   20.000   .000E+00   .000E+00      -28.472   .3507   20.000   .000E+00   .000E+00        7.124   .4300   20.000   .259E-27   .000E+00
