 Water flow to a stream - 3                                              
 
 Program HYDRUS2
 Date:  17. 2.    Time:  12:42:35
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = cm   , T = days , M = mmol 
 All fluxes (v) are positive out of the region

       Time       rAtm       rRoot      vAtm       vRoot      vKode3     vKode1     vSeep      vDrain     vBottom...
        [T]      [L/T]       [L/T]     [L/T]       [L/T]       [V/T]      [V/T]     [V/T]       [V/T]      [V/T]

       10.7772   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.482E+03   .840E+02   .000E+00   .000E+00
       11.1723   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.468E+03   .854E+02   .000E+00   .000E+00
       11.5758   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.454E+03   .868E+02   .000E+00   .000E+00
       11.9826   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.441E+03   .883E+02   .000E+00   .000E+00
       12.3966   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.428E+03   .898E+02   .000E+00   .000E+00
       12.8158   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.415E+03   .915E+02   .000E+00   .000E+00
       13.2359   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.403E+03   .930E+02   .000E+00   .000E+00
       13.6648   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.391E+03   .947E+02   .000E+00   .000E+00
       14.0983   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.380E+03   .963E+02   .000E+00   .000E+00
       14.5344   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.369E+03   .985E+02   .000E+00   .000E+00
       14.9704   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.359E+03   .100E+03   .000E+00   .000E+00
       15.4172   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.349E+03   .102E+03   .000E+00   .000E+00
       15.8682   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.340E+03   .104E+03   .000E+00   .000E+00
       16.3232   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.331E+03   .106E+03   .000E+00   .000E+00
       16.7799   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.322E+03   .108E+03   .000E+00   .000E+00
       17.2366   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.313E+03   .110E+03   .000E+00   .000E+00
       17.6933   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.305E+03   .112E+03   .000E+00   .000E+00
       18.1499   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.297E+03   .114E+03   .000E+00   .000E+00
       18.6233   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.290E+03   .116E+03   .000E+00   .000E+00
       19.1000   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.282E+03   .117E+03   .000E+00   .000E+00
       19.5799   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.275E+03   .119E+03   .000E+00   .000E+00
       20.0630   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.268E+03   .121E+03   .000E+00   .000E+00
       20.5490   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.262E+03   .123E+03   .000E+00   .000E+00
       21.0380   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.256E+03   .124E+03   .000E+00   .000E+00
       21.5297   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.250E+03   .126E+03   .000E+00   .000E+00
       22.0241   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.244E+03   .128E+03   .000E+00   .000E+00
       22.5201   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.239E+03   .129E+03   .000E+00   .000E+00
       23.0161   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.234E+03   .131E+03   .000E+00   .000E+00
       23.5120   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.229E+03   .132E+03   .000E+00   .000E+00
       24.0080   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.225E+03   .134E+03   .000E+00   .000E+00
       24.5040   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.221E+03   .135E+03   .000E+00   .000E+00
       25.0000   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.217E+03   .136E+03   .000E+00   .000E+00
       25.5099   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.213E+03   .138E+03   .000E+00   .000E+00
       26.0201   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.210E+03   .139E+03   .000E+00   .000E+00
