


                               Node(***)                                           Node(***)                                           Node(***)                                           Node(***)

     time        hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb    
      5.748   -620.284   .0367   20.000   .118E-06   .000E+00     -171.509   .0582   20.000   .691E+00   .000E+00     -147.818   .0698   20.000   .949E+00   .000E+00     -165.112   .0626   20.000   .987E+00   .000E+00
      6.061   -563.543   .0372   20.000   .320E-06   .000E+00     -175.563   .0575   20.000   .693E+00   .000E+00     -150.748   .0689   20.000   .949E+00   .000E+00     -167.972   .0620   20.000   .987E+00   .000E+00
      6.249   -536.222   .0375   20.000   .521E-06   .000E+00     -177.853   .0570   20.000   .695E+00   .000E+00     -152.446   .0684   20.000   .949E+00   .000E+00     -169.616   .0616   20.000   .987E+00   .000E+00
      6.499   -507.206   .0378   20.000   .900E-06   .000E+00     -180.771   .0565   20.000   .697E+00   .000E+00     -154.611   .0677   20.000   .950E+00   .000E+00     -171.784   .0612   20.000   .987E+00   .000E+00
      7.000   -463.187   .0385   20.000   .209E-05   .000E+00     -186.253   .0554   20.000   .701E+00   .000E+00     -158.557   .0665   20.000   .950E+00   .000E+00     -175.736   .0603   20.000   .986E+00   .000E+00
      7.000   -463.364   .0385   20.000   .209E-05   .000E+00     -186.233   .0554   20.000   .701E+00   .000E+00     -158.558   .0665   20.000   .950E+00   .000E+00     -175.734   .0603   20.000   .986E+00   .000E+00
      7.000   -463.357   .0385   20.000   .209E-05   .000E+00     -186.234   .0554   20.000   .701E+00   .000E+00     -158.559   .0665   20.000   .950E+00   .000E+00     -175.731   .0603   20.000   .986E+00   .000E+00
      7.000   -463.348   .0385   20.000   .209E-05   .000E+00     -186.235   .0554   20.000   .701E+00   .000E+00     -158.560   .0665   20.000   .950E+00   .000E+00     -175.723   .0603   20.000   .986E+00   .000E+00
      7.000   -463.337   .0385   20.000   .209E-05   .000E+00     -186.237   .0554   20.000   .701E+00   .000E+00     -158.561   .0665   20.000   .950E+00   .000E+00     -175.707   .0603   20.000   .986E+00   .000E+00
      7.001   -463.322   .0385   20.000   .209E-05   .000E+00     -186.239   .0554   20.000   .701E+00   .000E+00     -158.563   .0665   20.000   .950E+00   .000E+00     -175.676   .0603   20.000   .986E+00   .000E+00
      7.001   -463.303   .0385   20.000   .209E-05   .000E+00     -186.242   .0554   20.000   .701E+00   .000E+00     -158.565   .0665   20.000   .950E+00   .000E+00     -175.623   .0604   20.000   .986E+00   .000E+00
      7.001   -463.278   .0385   20.000   .210E-05   .000E+00     -186.246   .0554   20.000   .701E+00   .000E+00     -158.567   .0665   20.000   .950E+00   .000E+00     -175.529   .0604   20.000   .986E+00   .000E+00
      7.002   -463.246   .0385   20.000   .210E-05   .000E+00     -186.250   .0554   20.000   .701E+00   .000E+00     -158.571   .0665   20.000   .950E+00   .000E+00     -175.369   .0604   20.000   .986E+00   .000E+00
      7.002   -463.205   .0385   20.000   .210E-05   .000E+00     -186.257   .0554   20.000   .701E+00   .000E+00     -158.575   .0665   20.000   .950E+00   .000E+00     -175.082   .0605   20.000   .986E+00   .000E+00
      7.003   -463.150   .0385   20.000   .210E-05   .000E+00     -186.265   .0554   20.000   .701E+00   .000E+00     -158.581   .0665   20.000   .950E+00   .000E+00     -174.542   .0606   20.000   .985E+00   .000E+00
      7.004   -463.080   .0385   20.000   .210E-05   .000E+00     -186.275   .0554   20.000   .701E+00   .000E+00     -158.589   .0665   20.000   .950E+00   .000E+00     -173.427   .0608   20.000   .983E+00   .000E+00
      7.005   -463.009   .0385   20.000   .211E-05   .000E+00     -186.285   .0554   20.000   .701E+00   .000E+00     -158.596   .0665   20.000   .950E+00   .000E+00     -171.865   .0611   20.000   .980E+00   .000E+00
      7.006   -462.939   .0385   20.000   .211E-05   .000E+00     -186.296   .0554   20.000   .701E+00   .000E+00     -158.604   .0665   20.000   .950E+00   .000E+00     -169.178   .0616   20.000   .974E+00   .000E+00
      7.007   -462.868   .0385   20.000   .211E-05   .000E+00     -186.306   .0554   20.000   .701E+00   .000E+00     -158.611   .0665   20.000   .950E+00   .000E+00     -165.002   .0623   20.000   .965E+00   .000E+00
      7.008   -462.776   .0385   20.000   .212E-05   .000E+00     -186.320   .0554   20.000   .701E+00   .000E+00     -158.621   .0665   20.000   .950E+00   .000E+00     -156.822   .0636   20.000   .948E+00   .000E+00
      7.009   -462.685   .0385   20.000   .212E-05   .000E+00     -186.334   .0554   20.000   .701E+00   .000E+00     -158.631   .0665   20.000   .950E+00   .000E+00     -146.577   .0654   20.000   .925E+00   .000E+00
      7.011   -462.593   .0385   20.000   .212E-05   .000E+00     -186.347   .0554   20.000   .701E+00   .000E+00     -158.641   .0665   20.000   .950E+00   .000E+00     -136.821   .0677   20.000   .896E+00   .000E+00
      7.012   -462.501   .0385   20.000   .213E-05   .000E+00     -186.361   .0554   20.000   .701E+00   .000E+00     -158.651   .0665   20.000   .950E+00   .000E+00     -126.431   .0703   20.000   .864E+00   .000E+00
      7.013   -462.382   .0385   20.000   .213E-05   .000E+00     -186.379   .0554   20.000   .701E+00   .000E+00     -158.663   .0665   20.000   .950E+00   .000E+00     -114.010   .0741   20.000   .821E+00   .000E+00
      7.015   -462.262   .0385   20.000   .214E-05   .000E+00     -186.396   .0554   20.000   .701E+00   .000E+00     -158.676   .0665   20.000   .950E+00   .000E+00     -103.685   .0781   20.000   .778E+00   .000E+00
      7.017   -462.143   .0385   20.000   .214E-05   .000E+00     -186.414   .0554   20.000   .701E+00   .000E+00     -158.689   .0665   20.000   .950E+00   .000E+00      -94.411   .0823   20.000   .739E+00   .000E+00
      7.018   -462.023   .0385   20.000   .215E-05   .000E+00     -186.432   .0554   20.000   .701E+00   .000E+00     -158.702   .0665   20.000   .950E+00   .000E+00      -86.883   .0868   20.000   .702E+00   .000E+00
      7.020   -461.904   .0385   20.000   .215E-05   .000E+00     -186.450   .0554   20.000   .701E+00   .000E+00     -158.715   .0665   20.000   .950E+00   .000E+00      -80.079   .0913   20.000   .668E+00   .000E+00
      7.022   -461.784   .0385   20.000   .216E-05   .000E+00     -186.468   .0554   20.000   .701E+00   .000E+00     -158.727   .0665   20.000   .950E+00   .000E+00      -74.531   .0959   20.000   .637E+00   .000E+00
      7.023   -461.665   .0385   20.000   .216E-05   .000E+00     -186.486   .0554   20.000   .701E+00   .000E+00     -158.740   .0665   20.000   .950E+00   .000E+00      -69.646   .1004   20.000   .609E+00   .000E+00
      7.025   -461.510   .0385   20.000   .217E-05   .000E+00     -186.509   .0554   20.000   .701E+00   .000E+00     -158.757   .0665   20.000   .950E+00   .000E+00      -64.312   .1062   20.000   .577E+00   .000E+00
      7.028   -461.355   .0385   20.000   .217E-05   .000E+00     -186.532   .0554   20.000   .701E+00   .000E+00     -158.773   .0665   20.000   .950E+00   .000E+00      -59.819   .1119   20.000   .548E+00   .000E+00
      7.030   -461.199   .0385   20.000   .218E-05   .000E+00     -186.555   .0554   20.000   .701E+00   .000E+00     -158.790   .0665   20.000   .950E+00   .000E+00      -56.153   .1173   20.000   .523E+00   .000E+00
      7.032   -461.044   .0385   20.000   .219E-05   .000E+00     -186.578   .0554   20.000   .701E+00   .000E+00     -158.806   .0665   20.000   .950E+00   .000E+00      -52.876   .1223   20.000   .501E+00   .000E+00
      7.034   -460.888   .0385   20.000   .219E-05   .000E+00     -186.602   .0554   20.000   .701E+00   .000E+00     -158.823   .0665   20.000   .950E+00   .000E+00      -50.471   .1270   20.000   .482E+00   .000E+00
      7.036   -460.733   .0385   20.000   .220E-05   .000E+00     -186.625   .0554   20.000   .701E+00   .000E+00     -158.840   .0665   20.000   .950E+00   .000E+00      -48.199   .1315   20.000   .465E+00   .000E+00
      7.038   -460.577   .0385   20.000   .221E-05   .000E+00     -186.648   .0554   20.000   .701E+00   .000E+00     -158.856   .0665   20.000   .950E+00   .000E+00      -46.067   .1358   20.000   .450E+00   .000E+00
      7.041   -460.375   .0385   20.000   .222E-05   .000E+00     -186.678   .0554   20.000   .701E+00   .000E+00     -158.878   .0664   20.000   .950E+00   .000E+00      -44.057   .1409   20.000   .433E+00   .000E+00
      7.044   -460.173   .0385   20.000   .222E-05   .000E+00     -186.708   .0553   20.000   .701E+00   .000E+00     -158.899   .0664   20.000   .950E+00   .000E+00      -42.188   .1458   20.000   .419E+00   .000E+00
      7.046   -459.970   .0385   20.000   .223E-05   .000E+00     -186.739   .0553   20.000   .701E+00   .000E+00     -158.920   .0664   20.000   .950E+00   .000E+00      -40.394   .1504   20.000   .405E+00   .000E+00
      7.049   -459.768   .0385   20.000   .224E-05   .000E+00     -186.769   .0553   20.000   .701E+00   .000E+00     -158.942   .0664   20.000   .950E+00   .000E+00      -38.951   .1547   20.000   .394E+00   .000E+00
      7.052   -459.566   .0385   20.000   .225E-05   .000E+00     -186.799   .0553   20.000   .701E+00   .000E+00     -158.963   .0664   20.000   .950E+00   .000E+00      -37.728   .1587   20.000   .383E+00   .000E+00
      7.055   -459.363   .0385   20.000   .226E-05   .000E+00     -186.830   .0553   20.000   .701E+00   .000E+00     -158.985   .0664   20.000   .950E+00   .000E+00      -36.593   .1626   20.000   .374E+00   .000E+00
      7.057   -459.161   .0385   20.000   .227E-05   .000E+00     -186.860   .0553   20.000   .701E+00   .000E+00     -159.006   .0664   20.000   .950E+00   .000E+00      -35.511   .1662   20.000   .365E+00   .000E+00
      7.060   -458.958   .0385   20.000   .228E-05   .000E+00     -186.890   .0553   20.000   .701E+00   .000E+00     -159.028   .0664   20.000   .950E+00   .000E+00      -34.498   .1696   20.000   .357E+00   .000E+00
      7.063   -458.756   .0385   20.000   .229E-05   .000E+00     -186.920   .0553   20.000   .701E+00   .000E+00     -159.049   .0664   20.000   .950E+00   .000E+00      -33.705   .1728   20.000   .349E+00   .000E+00
      7.066   -458.553   .0386   20.000   .229E-05   .000E+00     -186.951   .0553   20.000   .701E+00   .000E+00     -159.070   .0664   20.000   .950E+00   .000E+00      -33.013   .1757   20.000   .342E+00   .000E+00
      7.068   -458.351   .0386   20.000   .230E-05   .000E+00     -186.981   .0553   20.000   .701E+00   .000E+00     -159.092   .0664   20.000   .950E+00   .000E+00      -32.372   .1784   20.000   .336E+00   .000E+00
      7.071   -458.148   .0386   20.000   .231E-05   .000E+00     -187.011   .0553   20.000   .701E+00   .000E+00     -159.113   .0664   20.000   .950E+00   .000E+00      -31.758   .1811   20.000   .329E+00   .000E+00
      7.075   -457.885   .0386   20.000   .232E-05   .000E+00     -187.050   .0553   20.000   .701E+00   .000E+00     -159.141   .0664   20.000   .950E+00   .000E+00      -31.026   .1841   20.000   .321E+00   .000E+00
      7.078   -457.621   .0386   20.000   .234E-05   .000E+00     -187.090   .0553   20.000   .701E+00   .000E+00     -159.168   .0664   20.000   .950E+00   .000E+00      -30.363   .1868   20.000   .314E+00   .000E+00
      7.082   -457.358   .0386   20.000   .235E-05   .000E+00     -187.130   .0553   20.000   .701E+00   .000E+00     -159.195   .0664   20.000   .950E+00   .000E+00      -29.725   .1895   20.000   .306E+00   .000E+00
      7.086   -457.094   .0386   20.000   .236E-05   .000E+00     -187.170   .0553   20.000   .701E+00   .000E+00     -159.223   .0663   20.000   .950E+00   .000E+00      -29.242   .1920   20.000   .299E+00   .000E+00
      7.089   -456.831   .0386   20.000   .237E-05   .000E+00     -187.211   .0553   20.000   .701E+00   .000E+00     -159.250   .0663   20.000   .950E+00   .000E+00      -28.814   .1941   20.000   .292E+00   .000E+00
      7.093   -456.567   .0386   20.000   .238E-05   .000E+00     -187.251   .0552   20.000   .701E+00   .000E+00     -159.277   .0663   20.000   .950E+00   .000E+00      -28.428   .1962   20.000   .286E+00   .000E+00
      7.096   -456.304   .0386   20.000   .239E-05   .000E+00     -187.292   .0552   20.000   .701E+00   .000E+00     -159.303   .0663   20.000   .950E+00   .000E+00      -28.045   .1981   20.000   .280E+00   .000E+00
      7.100   -456.040   .0386   20.000   .241E-05   .000E+00     -187.333   .0552   20.000   .701E+00   .000E+00     -159.330   .0663   20.000   .950E+00   .000E+00      -27.693   .1999   20.000   .274E+00   .000E+00
      7.103   -455.777   .0386   20.000   .242E-05   .000E+00     -187.374   .0552   20.000   .701E+00   .000E+00     -159.356   .0663   20.000   .950E+00   .000E+00      -27.388   .2015   20.000   .269E+00   .000E+00
      7.107   -455.513   .0386   20.000   .243E-05   .000E+00     -187.414   .0552   20.000   .701E+00   .000E+00     -159.381   .0663   20.000   .950E+00   .000E+00      -27.106   .2030   20.000   .264E+00   .000E+00
      7.111   -455.250   .0386   20.000   .244E-05   .000E+00     -187.455   .0552   20.000   .701E+00   .000E+00     -159.406   .0663   20.000   .950E+00   .000E+00      -26.844   .2043   20.000   .259E+00   .000E+00
      7.114   -454.986   .0386   20.000   .245E-05   .000E+00     -187.496   .0552   20.000   .701E+00   .000E+00     -159.430   .0663   20.000   .950E+00   .000E+00      -26.590   .2056   20.000   .254E+00   .000E+00
      7.118   -454.723   .0386   20.000   .247E-05   .000E+00     -187.537   .0552   20.000   .701E+00   .000E+00     -159.453   .0663   20.000   .950E+00   .000E+00      -26.345   .2070   20.000   .249E+00   .000E+00
      7.122   -454.381   .0386   20.000   .248E-05   .000E+00     -187.590   .0552   20.000   .701E+00   .000E+00     -159.481   .0663   20.000   .950E+00   .000E+00      -26.026   .2085   20.000   .243E+00   .000E+00
      7.127   -454.038   .0386   20.000   .250E-05   .000E+00     -187.643   .0552   20.000   .701E+00   .000E+00     -159.508   .0663   20.000   .950E+00   .000E+00      -25.766   .2099   20.000   .237E+00   .000E+00
      7.132   -453.696   .0386   20.000   .251E-05   .000E+00     -187.697   .0552   20.000   .701E+00   .000E+00     -159.531   .0662   20.000   .950E+00   .000E+00      -25.556   .2111   20.000   .231E+00   .000E+00
      7.136   -453.353   .0386   20.000   .253E-05   .000E+00     -187.750   .0551   20.000   .701E+00   .000E+00     -159.551   .0662   20.000   .950E+00   .000E+00      -25.382   .2121   20.000   .226E+00   .000E+00
      7.141   -453.011   .0386   20.000   .255E-05   .000E+00     -187.803   .0551   20.000   .701E+00   .000E+00     -159.565   .0662   20.000   .950E+00   .000E+00      -25.228   .2130   20.000   .221E+00   .000E+00
      7.146   -452.669   .0387   20.000   .256E-05   .000E+00     -187.856   .0551   20.000   .702E+00   .000E+00     -159.571   .0662   20.000   .950E+00   .000E+00      -25.085   .2139   20.000   .216E+00   .000E+00
      7.150   -452.327   .0387   20.000   .258E-05   .000E+00     -187.910   .0551   20.000   .702E+00   .000E+00     -159.574   .0662   20.000   .950E+00   .000E+00      -24.947   .2148   20.000   .211E+00   .000E+00
      7.155   -451.984   .0387   20.000   .259E-05   .000E+00     -187.963   .0551   20.000   .702E+00   .000E+00     -159.573   .0662   20.000   .950E+00   .000E+00      -24.816   .2156   20.000   .207E+00   .000E+00
      7.160   -451.643   .0387   20.000   .261E-05   .000E+00     -188.016   .0551   20.000   .702E+00   .000E+00     -159.568   .0662   20.000   .950E+00   .000E+00      -24.688   .2163   20.000   .202E+00   .000E+00
      7.164   -451.301   .0387   20.000   .263E-05   .000E+00     -188.069   .0551   20.000   .702E+00   .000E+00     -159.554   .0662   20.000   .950E+00   .000E+00      -24.563   .2171   20.000   .198E+00   .000E+00
      7.169   -450.960   .0387   20.000   .264E-05   .000E+00     -188.122   .0551   20.000   .702E+00   .000E+00     -159.525   .0663   20.000   .950E+00   .000E+00      -24.447   .2178   20.000   .193E+00   .000E+00
      7.174   -450.618   .0387   20.000   .266E-05   .000E+00     -188.175   .0551   20.000   .702E+00   .000E+00     -159.474   .0663   20.000   .950E+00   .000E+00      -24.338   .2185   20.000   .189E+00   .000E+00
      7.178   -450.277   .0387   20.000   .268E-05   .000E+00     -188.228   .0551   20.000   .702E+00   .000E+00     -159.388   .0663   20.000   .950E+00   .000E+00      -24.247   .2191   20.000   .185E+00   .000E+00
      7.183   -449.936   .0387   20.000   .269E-05   .000E+00     -188.281   .0550   20.000   .702E+00   .000E+00     -159.255   .0663   20.000   .950E+00   .000E+00      -24.172   .2195   20.000   .181E+00   .000E+00
      7.188   -449.595   .0387   20.000   .271E-05   .000E+00     -188.333   .0550   20.000   .702E+00   .000E+00     -159.061   .0664   20.000   .950E+00   .000E+00      -24.106   .2199   20.000   .177E+00   .000E+00
      7.192   -449.254   .0387   20.000   .273E-05   .000E+00     -188.386   .0550   20.000   .702E+00   .000E+00     -158.987   .0664   20.000   .950E+00   .000E+00      -24.047   .2203   20.000   .174E+00   .000E+00
      7.197   -448.914   .0387   20.000   .274E-05   .000E+00     -188.439   .0550   20.000   .702E+00   .000E+00     -158.879   .0664   20.000   .950E+00   .000E+00      -23.993   .2206   20.000   .170E+00   .000E+00
      7.202   -448.573   .0387   20.000   .276E-05   .000E+00     -188.492   .0550   20.000   .702E+00   .000E+00     -158.682   .0665   20.000   .950E+00   .000E+00      -23.941   .2209   20.000   .167E+00   .000E+00
      7.206   -448.233   .0387   20.000   .278E-05   .000E+00     -188.545   .0550   20.000   .702E+00   .000E+00     -158.505   .0666   20.000   .950E+00   .000E+00      -23.892   .2212   20.000   .163E+00   .000E+00
      7.211   -447.893   .0387   20.000   .279E-05   .000E+00     -188.598   .0550   20.000   .702E+00   .000E+00     -158.206   .0667   20.000   .950E+00   .000E+00      -23.844   .2215   20.000   .160E+00   .000E+00
      7.216   -447.554   .0387   20.000   .281E-05   .000E+00     -188.651   .0550   20.000   .702E+00   .000E+00     -157.719   .0668   20.000   .950E+00   .000E+00      -23.798   .2218   20.000   .157E+00   .000E+00
      7.220   -447.215   .0387   20.000   .283E-05   .000E+00     -188.704   .0550   20.000   .702E+00   .000E+00     -156.997   .0670   20.000   .950E+00   .000E+00      -23.755   .2220   20.000   .154E+00   .000E+00
      7.225   -446.875   .0388   20.000   .285E-05   .000E+00     -188.757   .0550   20.000   .702E+00   .000E+00     -156.014   .0673   20.000   .950E+00   .000E+00      -23.717   .2223   20.000   .151E+00   .000E+00
      7.230   -446.537   .0388   20.000   .286E-05   .000E+00     -188.809   .0549   20.000   .702E+00   .000E+00     -154.698   .0677   20.000   .949E+00   .000E+00      -23.682   .2225   20.000   .148E+00   .000E+00
      7.234   -446.198   .0388   20.000   .288E-05   .000E+00     -188.862   .0549   20.000   .702E+00   .000E+00     -153.646   .0680   20.000   .948E+00   .000E+00      -23.650   .2227   20.000   .145E+00   .000E+00
      7.239   -445.860   .0388   20.000   .290E-05   .000E+00     -188.915   .0549   20.000   .702E+00   .000E+00     -152.138   .0685   20.000   .947E+00   .000E+00      -23.622   .2229   20.000   .142E+00   .000E+00
      7.245   -445.424   .0388   20.000   .292E-05   .000E+00     -188.983   .0549   20.000   .702E+00   .000E+00     -149.652   .0689   20.000   .946E+00   .000E+00      -23.590   .2231   20.000   .139E+00   .000E+00
      7.251   -444.988   .0388   20.000   .294E-05   .000E+00     -189.051   .0549   20.000   .702E+00   .000E+00     -145.255   .0699   20.000   .943E+00   .000E+00      -23.558   .2233   20.000   .135E+00   .000E+00
      7.257   -444.552   .0388   20.000   .297E-05   .000E+00     -189.120   .0549   20.000   .702E+00   .000E+00     -137.865   .0715   20.000   .938E+00   .000E+00      -23.527   .2234   20.000   .132E+00   .000E+00
      7.263   -444.117   .0388   20.000   .299E-05   .000E+00     -189.188   .0549   20.000   .702E+00   .000E+00     -127.393   .0740   20.000   .929E+00   .000E+00      -23.499   .2236   20.000   .129E+00   .000E+00
      7.269   -443.683   .0388   20.000   .301E-05   .000E+00     -189.256   .0549   20.000   .702E+00   .000E+00     -116.825   .0772   20.000   .916E+00   .000E+00      -23.474   .2238   20.000   .126E+00   .000E+00
      7.275   -443.249   .0388   20.000   .304E-05   .000E+00     -189.324   .0548   20.000   .702E+00   .000E+00     -104.130   .0819   20.000   .898E+00   .000E+00      -23.450   .2239   20.000   .123E+00   .000E+00
      7.281   -442.817   .0388   20.000   .306E-05   .000E+00     -189.392   .0548   20.000   .702E+00   .000E+00      -92.593   .0874   20.000   .877E+00   .000E+00      -23.429   .2240   20.000   .120E+00   .000E+00
      7.287   -442.385   .0388   20.000   .308E-05   .000E+00     -189.461   .0548   20.000   .702E+00   .000E+00      -82.273   .0935   20.000   .852E+00   .000E+00      -23.410   .2242   20.000   .117E+00   .000E+00
      7.294   -441.954   .0388   20.000   .311E-05   .000E+00     -189.529   .0548   20.000   .702E+00   .000E+00      -73.949   .1001   20.000   .825E+00   .000E+00      -23.393   .2243   20.000   .114E+00   .000E+00
      7.300   -441.523   .0388   20.000   .313E-05   .000E+00     -189.597   .0548   20.000   .702E+00   .000E+00      -67.069   .1069   20.000   .797E+00   .000E+00      -23.377   .2244   20.000   .111E+00   .000E+00
      7.306   -441.093   .0388   20.000   .315E-05   .000E+00     -189.665   .0548   20.000   .703E+00   .000E+00      -60.947   .1137   20.000   .768E+00   .000E+00      -23.362   .2245   20.000   .109E+00   .000E+00
      7.312   -440.664   .0389   20.000   .318E-05   .000E+00     -189.733   .0548   20.000   .703E+00   .000E+00      -56.293   .1205   20.000   .740E+00   .000E+00      -23.349   .2245   20.000   .106E+00   .000E+00
      7.318   -440.236   .0389   20.000   .320E-05   .000E+00     -189.801   .0548   20.000   .703E+00   .000E+00      -52.196   .1270   20.000   .714E+00   .000E+00      -23.336   .2246   20.000   .104E+00   .000E+00
      7.324   -439.808   .0389   20.000   .323E-05   .000E+00     -189.868   .0547   20.000   .703E+00   .000E+00      -48.917   .1334   20.000   .690E+00   .000E+00      -23.324   .2247   20.000   .101E+00   .000E+00
      7.330   -439.381   .0389   20.000   .325E-05   .000E+00     -189.936   .0547   20.000   .703E+00   .000E+00      -45.823   .1395   20.000   .669E+00   .000E+00      -23.314   .2248   20.000   .990E-01   .000E+00
      7.336   -438.956   .0389   20.000   .327E-05   .000E+00     -190.004   .0547   20.000   .703E+00   .000E+00      -43.447   .1456   20.000   .650E+00   .000E+00      -23.304   .2248   20.000   .967E-01   .000E+00
      7.342   -438.531   .0389   20.000   .330E-05   .000E+00     -190.071   .0547   20.000   .703E+00   .000E+00      -41.158   .1514   20.000   .633E+00   .000E+00      -23.295   .2249   20.000   .945E-01   .000E+00
      7.348   -438.106   .0389   20.000   .332E-05   .000E+00     -190.139   .0547   20.000   .703E+00   .000E+00      -39.272   .1566   20.000   .618E+00   .000E+00      -23.286   .2249   20.000   .924E-01   .000E+00
      7.354   -437.683   .0389   20.000   .335E-05   .000E+00     -190.206   .0547   20.000   .703E+00   .000E+00      -37.749   .1616   20.000   .604E+00   .000E+00      -23.279   .2250   20.000   .903E-01   .000E+00
      7.360   -437.260   .0389   20.000   .337E-05   .000E+00     -190.274   .0547   20.000   .703E+00   .000E+00      -36.334   .1662   20.000   .592E+00   .000E+00      -23.271   .2250   20.000   .883E-01   .000E+00
      7.366   -436.838   .0389   20.000   .340E-05   .000E+00     -190.341   .0547   20.000   .703E+00   .000E+00      -35.073   .1704   20.000   .580E+00   .000E+00      -23.265   .2251   20.000   .863E-01   .000E+00
      7.372   -436.417   .0389   20.000   .342E-05   .000E+00     -190.408   .0546   20.000   .703E+00   .000E+00      -34.010   .1742   20.000   .569E+00   .000E+00      -23.259   .2251   20.000   .844E-01   .000E+00
      7.378   -435.997   .0389   20.000   .345E-05   .000E+00     -190.475   .0546   20.000   .703E+00   .000E+00      -33.116   .1779   20.000   .558E+00   .000E+00      -23.253   .2251   20.000   .825E-01   .000E+00
      7.384   -435.578   .0389   20.000   .347E-05   .000E+00     -190.542   .0546   20.000   .703E+00   .000E+00      -32.289   .1813   20.000   .547E+00   .000E+00      -23.248   .2252   20.000   .807E-01   .000E+00
      7.390   -435.160   .0390   20.000   .350E-05   .000E+00     -190.610   .0546   20.000   .703E+00   .000E+00      -31.549   .1844   20.000   .537E+00   .000E+00      -23.243   .2252   20.000   .789E-01   .000E+00
      7.396   -434.744   .0390   20.000   .353E-05   .000E+00     -190.676   .0546   20.000   .703E+00   .000E+00      -30.897   .1871   20.000   .528E+00   .000E+00      -23.238   .2252   20.000   .771E-01   .000E+00
      7.402   -434.328   .0390   20.000   .355E-05   .000E+00     -190.743   .0546   20.000   .703E+00   .000E+00      -30.322   .1895   20.000   .519E+00   .000E+00      -23.234   .2252   20.000   .755E-01   .000E+00
      7.408   -433.913   .0390   20.000   .358E-05   .000E+00     -190.810   .0546   20.000   .703E+00   .000E+00      -29.788   .1917   20.000   .510E+00   .000E+00      -23.230   .2253   20.000   .738E-01   .000E+00
      7.414   -433.499   .0390   20.000   .360E-05   .000E+00     -190.877   .0546   20.000   .703E+00   .000E+00      -29.347   .1938   20.000   .502E+00   .000E+00      -23.227   .2253   20.000   .722E-01   .000E+00
      7.420   -433.087   .0390   20.000   .363E-05   .000E+00     -190.943   .0545   20.000   .703E+00   .000E+00      -28.953   .1958   20.000   .493E+00   .000E+00      -23.223   .2253   20.000   .706E-01   .000E+00
      7.426   -432.675   .0390   20.000   .366E-05   .000E+00     -191.010   .0545   20.000   .703E+00   .000E+00      -28.595   .1977   20.000   .485E+00   .000E+00      -23.220   .2253   20.000   .691E-01   .000E+00
      7.432   -432.265   .0390   20.000   .368E-05   .000E+00     -191.076   .0545   20.000   .703E+00   .000E+00      -28.262   .1993   20.000   .477E+00   .000E+00      -23.218   .2253   20.000   .676E-01   .000E+00
      7.438   -431.855   .0390   20.000   .371E-05   .000E+00     -191.142   .0545   20.000   .703E+00   .000E+00      -27.960   .2009   20.000   .470E+00   .000E+00      -23.215   .2254   20.000   .662E-01   .000E+00
      7.444   -431.447   .0390   20.000   .373E-05   .000E+00     -191.208   .0545   20.000   .703E+00   .000E+00      -27.682   .2023   20.000   .462E+00   .000E+00      -23.212   .2254   20.000   .647E-01   .000E+00
      7.451   -431.041   .0390   20.000   .376E-05   .000E+00     -191.275   .0545   20.000   .703E+00   .000E+00      -27.437   .2036   20.000   .455E+00   .000E+00      -23.210   .2254   20.000   .634E-01   .000E+00
      7.458   -430.516   .0390   20.000   .380E-05   .000E+00     -191.359   .0545   20.000   .703E+00   .000E+00      -27.139   .2051   20.000   .445E+00   .000E+00      -23.208   .2254   20.000   .616E-01   .000E+00
      7.466   -429.990   .0390   20.000   .383E-05   .000E+00     -191.445   .0544   20.000   .703E+00   .000E+00      -26.883   .2064   20.000   .436E+00   .000E+00      -23.205   .2254   20.000   .599E-01   .000E+00
      7.474   -429.467   .0390   20.000   .387E-05   .000E+00     -191.531   .0544   20.000   .703E+00   .000E+00      -26.658   .2075   20.000   .427E+00   .000E+00      -23.203   .2254   20.000   .583E-01   .000E+00
      7.482   -428.945   .0391   20.000   .390E-05   .000E+00     -191.616   .0544   20.000   .704E+00   .000E+00      -26.453   .2085   20.000   .419E+00   .000E+00      -23.201   .2254   20.000   .567E-01   .000E+00
      7.490   -428.426   .0391   20.000   .394E-05   .000E+00     -191.702   .0544   20.000   .704E+00   .000E+00      -26.264   .2095   20.000   .410E+00   .000E+00      -23.199   .2255   20.000   .551E-01   .000E+00
      7.498   -427.909   .0391   20.000   .397E-05   .000E+00     -191.805   .0544   20.000   .704E+00   .000E+00      -26.091   .2104   20.000   .402E+00   .000E+00      -23.197   .2255   20.000   .536E-01   .000E+00
      7.505   -427.394   .0391   20.000   .401E-05   .000E+00     -191.912   .0544   20.000   .704E+00   .000E+00      -25.933   .2112   20.000   .394E+00   .000E+00      -23.196   .2255   20.000   .522E-01   .000E+00
      7.513   -426.880   .0391   20.000   .404E-05   .000E+00     -192.015   .0544   20.000   .704E+00   .000E+00      -25.788   .2119   20.000   .386E+00   .000E+00      -23.194   .2255   20.000   .508E-01   .000E+00
      7.521   -426.370   .0391   20.000   .408E-05   .000E+00     -192.115   .0543   20.000   .704E+00   .000E+00      -25.659   .2126   20.000   .378E+00   .000E+00      -23.193   .2255   20.000   .494E-01   .000E+00
