

     Time         hAtm       hRoot     hKode3     hKode1      hSeep     hKode5     hKode6 ... 
      [T]          [L]        [L]        [L]        [L]        [L]        [L]        [L]

     11.8940         .0         .0         .0        4.2         .0         .0         .0
     12.0000         .0         .0         .0        4.2         .0         .0         .0
     12.1985         .0         .0         .0        4.2         .0         .0         .0
     12.3969         .0         .0         .0        4.2         .0         .0         .0
     12.5953         .0         .0         .0        4.2         .0         .0         .0
     12.7937         .0         .0         .0        4.2         .0         .0         .0
     12.9921         .0         .0         .0        4.2         .0         .0         .0
     13.1905         .0         .0         .0        4.2         .0         .0         .0
     13.3889         .0         .0         .0        4.2         .0         .0         .0
     13.5872         .0         .0         .0        4.2         .0         .0         .0
     13.7856         .0         .0         .0        4.2         .0         .0         .0
     13.8928         .0         .0         .0        4.2         .0         .0         .0
     14.0000         .0         .0         .0        4.2         .0         .0         .0
     14.1983         .0         .0         .0        4.2         .0         .0         .0
     14.3967         .0         .0         .0        4.2         .0         .0         .0
     14.5950         .0         .0         .0        4.2         .0         .0         .0
     14.7933         .0         .0         .0        4.2         .0         .0         .0
     14.9916         .0         .0         .0        4.2         .0         .0         .0
     15.1899         .0         .0         .0        4.2         .0         .0         .0
     15.3882         .0         .0         .0        4.2         .0         .0         .0
     15.5865         .0         .0         .0        4.2         .0         .0         .0
     15.7848         .0         .0         .0        4.2         .0         .0         .0
     15.8924         .0         .0         .0        4.2         .0         .0         .0
     16.0000         .0         .0         .0        4.2         .0         .0         .0
     16.1983         .0         .0         .0        4.2         .0         .0         .0
     16.3966         .0         .0         .0        4.2         .0         .0         .0
     16.5949         .0         .0         .0        4.2         .0         .0         .0
     16.7932         .0         .0         .0        4.2         .0         .0         .0
     16.9915         .0         .0         .0        4.2         .0         .0         .0
     17.1898         .0         .0         .0        4.2         .0         .0         .0
     17.3881         .0         .0         .0        4.2         .0         .0         .0
     17.5863         .0         .0         .0        4.2         .0         .0         .0
     17.7846         .0         .0         .0        4.2         .0         .0         .0
     17.8923         .0         .0         .0        4.2         .0         .0         .0
     18.0000         .0         .0         .0        4.2         .0         .0         .0
     18.1983         .0         .0         .0        4.2         .0         .0         .0
     18.3966         .0         .0         .0        4.2         .0         .0         .0
     18.5949         .0         .0         .0        4.2         .0         .0         .0
     18.7931         .0         .0         .0        4.2         .0         .0         .0
     18.9914         .0         .0         .0        4.2         .0         .0         .0
