

       Time         hAtm       hRoot     hKode3     hKode1        hSeep     hKode5     hKode6 ... 
      [T]          [L]        [L]        [L]        [L]        [L]        [L]        [L]

       33.4029         .0         .0         .0      -10.0         .0         .0      -10.1
       33.6028         .0         .0         .0      -10.0         .0         .0      -10.1
       33.8587         .0         .0         .0      -10.0         .0         .0      -10.1
       34.1999         .0         .0         .0      -10.0         .0         .0      -10.1
       34.6461         .0         .0         .0      -10.0         .0         .0      -10.2
       34.8444         .0         .0         .0      -10.0         .0         .0      -10.2
       35.1021         .0         .0         .0      -10.0         .0         .0      -10.2
       35.4287         .0         .0         .0      -10.0         .0         .0      -10.2
       35.8858         .0         .0         .0      -10.0         .0         .0      -10.2
       36.0817         .0         .0         .0      -10.0         .0         .0      -10.2
       36.3429         .0         .0         .0      -10.0         .0         .0      -10.2
       36.6754         .0         .0         .0      -10.0         .0         .0      -10.2
       37.0910         .0         .0         .0      -10.0         .0         .0      -10.2
       37.2849         .0         .0         .0      -10.0         .0         .0      -10.2
       37.5317         .0         .0         .0      -10.0         .0         .0      -10.2
       37.8403         .0         .0         .0      -10.0         .0         .0      -10.2
       38.2722         .0         .0         .0      -10.0         .0         .0      -10.2
       38.4642         .0         .0         .0      -10.0         .0         .0      -10.2
       38.7202         .0         .0         .0      -10.0         .0         .0      -10.2
       39.0401         .0         .0         .0      -10.0         .0         .0      -10.2
       39.5201         .0         .0         .0      -10.0         .0         .0      -10.3
       39.6800         .0         .0         .0      -10.0         .0         .0      -10.3
       39.8400         .0         .0         .0      -10.0         .0         .0      -10.3
       40.0000         .0         .0         .0      -10.0         .0         .0      -10.3
       40.2703         .0         .0         .0      -10.0         .0         .0      -10.3
       40.6226         .0         .0         .0      -10.0         .0         .0      -10.3
       41.0840         .0         .0         .0      -10.0         .0         .0      -10.3
       41.6751         .0         .0         .0      -10.0         .0         .0      -10.3
       41.9296         .0         .0         .0      -10.0         .0         .0      -10.3
       42.2581         .0         .0         .0      -10.0         .0         .0      -10.3
       42.4024         .0         .0         .0      -10.0         .0         .0      -10.3
       42.5896         .0         .0         .0      -10.0         .0         .0      -10.3
       42.8348         .0         .0         .0      -10.0         .0         .0      -10.3
       43.1527         .0         .0         .0      -10.0         .0         .0      -10.3
       43.5636         .0         .0         .0      -10.0         .0         .0      -10.3
       44.0938         .0         .0         .0      -10.0         .0         .0      -10.3
       44.3243         .0         .0         .0      -10.0         .0         .0      -10.3
       44.6258         .0         .0         .0      -10.0         .0         .0      -10.4
       45.0200         .0         .0         .0      -10.0         .0         .0      -10.4
       45.1864         .0         .0         .0      -10.0         .0         .0      -10.4
       45.4043         .0         .0         .0      -10.0         .0         .0      -10.4
       45.6850         .0         .0         .0      -10.0         .0         .0      -10.4
       46.0520         .0         .0         .0      -10.0         .0         .0      -10.4
       46.5330         .0         .0         .0      -10.0         .0         .0      -10.4
       46.7370         .0         .0         .0      -10.0         .0         .0      -10.4
       47.0023         .0         .0         .0      -10.0         .0         .0      -10.4
       47.3443         .0         .0         .0      -10.0         .0         .0      -10.4
       47.7963         .0         .0         .0      -10.0         .0         .0      -10.4
       47.9900         .0         .0         .0      -10.0         .0         .0      -10.4
       48.2402         .0         .0         .0      -10.0         .0         .0      -10.4
       48.5669         .0         .0         .0      -10.0         .0         .0      -10.4
       48.9903         .0         .0         .0      -10.0         .0         .0      -10.4
       49.1738         .0         .0         .0      -10.0         .0         .0      -10.4
       49.4144         .0         .0         .0      -10.0         .0         .0      -10.4
       49.7258         .0         .0         .0      -10.0         .0         .0      -10.5
       50.1367         .0         .0         .0      -10.0         .0         .0      -10.5
       50.6559         .0         .0         .0      -10.0         .0         .0      -10.5
       50.8783         .0         .0         .0      -10.0         .0         .0      -10.5
