 Welcome to HYDRUS-2D                                                    
 
 Program HYDRUS2
 Date:  18. 2.    Time:   8:31:11
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = cm   , T = hours, M = mmol 

 Max. number of iterations             20
 Absolute water content tolerance [-]  .00020
 Absolute pressure head tolerance [L]  .10000



MatNum, Param. array:

   Mat     Qr     Qs        Alfa         n          Ks      l

    1     .057   .410    .124E+00    .228E+01    .146E+02   .500

       Table of Hydraulic Properties which are interpolated in simulation
       =================================================================

  theta         h        log h        C             K        log K          S
 
   .0896   -.515E+02   .1712E+01   .7983E-03   .2902E-03  -.3537E+01     .0924
   .0849   -.583E+02   .1766E+01   .6060E-03   .1539E-03  -.3813E+01     .0790
   .0809   -.659E+02   .1819E+01   .4594E-03   .8144E-04  -.4089E+01     .0676
   .0774   -.746E+02   .1873E+01   .3479E-03   .4305E-04  -.4366E+01     .0578
   .0744   -.844E+02   .1926E+01   .2633E-03   .2274E-04  -.4643E+01     .0494
   .0719   -.954E+02   .1980E+01   .1991E-03   .1200E-04  -.4921E+01     .0422
   .0697   -.108E+03   .2033E+01   .1505E-03   .6332E-05  -.5198E+01     .0361
   .0679   -.122E+03   .2087E+01   .1138E-03   .3339E-05  -.5476E+01     .0308
   .0663   -.138E+03   .2140E+01   .8595E-04   .1760E-05  -.5754E+01     .0263
   .0649   -.156E+03   .2194E+01   .6493E-04   .9278E-06  -.6033E+01     .0225
   .0638   -.177E+03   .2247E+01   .4904E-04   .4889E-06  -.6311E+01     .0192
   .0628   -.200E+03   .2301E+01   .3703E-04   .2576E-06  -.6589E+01     .0164
end
